Datetime,Open,High,Low,Close,Adj Close,Volume
2020-04-09 09:45:00+05:30,9006.099609375,9028.400390625,8984.7001953125,8991.0498046875,8991.0498046875,0
2020-04-09 09:50:00+05:30,8990.7001953125,8999.5498046875,8945.2998046875,8952.2998046875,8952.2998046875,0
2020-04-09 09:55:00+05:30,8953.0498046875,8981.599609375,8951.7998046875,8972.099609375,8972.099609375,0
2020-04-09 10:00:00+05:30,8970.9501953125,9013.099609375,8970.9501953125,9008.4501953125,9008.4501953125,0
2020-04-09 10:05:00+05:30,9008.0,9013.849609375,8980.2001953125,8980.2001953125,8980.2001953125,0
2020-04-09 10:10:00+05:30,8980.0498046875,9000.349609375,8976.7001953125,8998.75,8998.75,0
2020-04-09 10:15:00+05:30,8996.4501953125,9021.7998046875,8989.099609375,9000.349609375,9000.349609375,0
2020-04-09 10:20:00+05:30,8999.2001953125,9001.099609375,8983.150390625,8995.4501953125,8995.4501953125,0
2020-04-09 10:25:00+05:30,8995.400390625,9023.2998046875,8995.400390625,9023.2998046875,9023.2998046875,0
2020-04-09 10:30:00+05:30,9023.0498046875,9024.599609375,9003.9501953125,9008.5498046875,9008.5498046875,0
2020-04-09 10:35:00+05:30,9009.25,9009.7998046875,8987.349609375,8989.900390625,8989.900390625,0
2020-04-09 10:40:00+05:30,8989.150390625,9010.2998046875,8989.150390625,8995.849609375,8995.849609375,0
2020-04-09 10:45:00+05:30,8996.25,8996.4501953125,8943.5498046875,8944.599609375,8944.599609375,0
2020-04-09 10:50:00+05:30,8944.25,8959.650390625,8917.7998046875,8917.7998046875,8917.7998046875,0
2020-04-09 10:55:00+05:30,8914.349609375,8938.5498046875,8910.7001953125,8933.5498046875,8933.5498046875,0
2020-04-09 11:00:00+05:30,8935.0498046875,8943.349609375,8904.75,8935.849609375,8935.849609375,0
2020-04-09 11:05:00+05:30,8934.150390625,8959.599609375,8929.5498046875,8949.2001953125,8949.2001953125,0
2020-04-09 11:10:00+05:30,8950.2998046875,8961.2998046875,8936.150390625,8948.2001953125,8948.2001953125,0
2020-04-09 11:15:00+05:30,8948.5498046875,8950.5,8932.099609375,8947.0,8947.0,0
2020-04-09 11:20:00+05:30,8942.9501953125,8945.2998046875,8924.0,8924.0,8924.0,0
2020-04-09 11:25:00+05:30,8924.25,8964.5498046875,8924.25,8956.599609375,8956.599609375,0
2020-04-09 11:30:00+05:30,8959.099609375,8999.900390625,8959.099609375,8995.900390625,8995.900390625,0
2020-04-09 11:35:00+05:30,8995.75,9043.400390625,8995.7001953125,9036.599609375,9036.599609375,0
2020-04-09 11:40:00+05:30,9032.5,9039.349609375,9008.75,9008.75,9008.75,0
2020-04-09 11:45:00+05:30,9010.349609375,9035.7001953125,9009.650390625,9033.400390625,9033.400390625,0
2020-04-09 11:50:00+05:30,9033.7001953125,9057.7001953125,9033.650390625,9041.0,9041.0,0
2020-04-09 11:55:00+05:30,9041.599609375,9052.099609375,9025.7998046875,9046.349609375,9046.349609375,0
2020-04-09 12:00:00+05:30,9046.7998046875,9050.9501953125,9012.7001953125,9016.2998046875,9016.2998046875,0
2020-04-09 12:05:00+05:30,9016.849609375,9026.0498046875,8999.7001953125,9011.849609375,9011.849609375,0
2020-04-09 12:10:00+05:30,9011.7001953125,9044.2001953125,9011.0,9042.7001953125,9042.7001953125,0
2020-04-09 12:15:00+05:30,9041.5,9063.099609375,9041.0498046875,9051.2998046875,9051.2998046875,0
2020-04-09 12:20:00+05:30,9050.400390625,9050.400390625,9029.2001953125,9030.7001953125,9030.7001953125,0
2020-04-09 12:25:00+05:30,9029.9501953125,9046.2998046875,9024.150390625,9046.2998046875,9046.2998046875,0
2020-04-09 12:30:00+05:30,9046.900390625,9070.900390625,9046.900390625,9058.5,9058.5,0
2020-04-09 12:35:00+05:30,9058.9501953125,9061.0,9047.849609375,9061.0,9061.0,0
2020-04-09 12:40:00+05:30,9060.7001953125,9065.7001953125,9045.099609375,9047.25,9047.25,0
2020-04-09 12:45:00+05:30,9047.7998046875,9072.7998046875,9046.0498046875,9064.7001953125,9064.7001953125,0
2020-04-09 12:50:00+05:30,9064.5498046875,9085.650390625,9064.400390625,9073.4501953125,9073.4501953125,0
2020-04-09 12:55:00+05:30,9073.900390625,9074.650390625,9059.150390625,9063.0498046875,9063.0498046875,0
2020-04-09 13:00:00+05:30,9062.900390625,9089.400390625,9062.650390625,9089.2001953125,9089.2001953125,0
2020-04-09 13:05:00+05:30,9089.75,9107.599609375,9089.349609375,9107.599609375,9107.599609375,0
2020-04-09 13:10:00+05:30,9109.099609375,9109.349609375,9074.650390625,9081.25,9081.25,0
2020-04-09 13:15:00+05:30,9081.0,9097.900390625,9081.0,9088.599609375,9088.599609375,0
2020-04-09 13:20:00+05:30,9086.900390625,9111.2001953125,9086.900390625,9100.7998046875,9100.7998046875,0
2020-04-09 13:25:00+05:30,9101.2998046875,9101.5498046875,9087.25,9098.75,9098.75,0
2020-04-09 13:30:00+05:30,9097.849609375,9098.650390625,9066.849609375,9074.2998046875,9074.2998046875,0
2020-04-09 13:35:00+05:30,9074.349609375,9085.0498046875,9062.7001953125,9074.75,9074.75,0
2020-04-09 13:40:00+05:30,9073.4501953125,9077.2998046875,9040.349609375,9040.349609375,9040.349609375,0
2020-04-09 13:45:00+05:30,9040.650390625,9054.2001953125,9031.2001953125,9052.75,9052.75,0
2020-04-09 13:50:00+05:30,9052.9501953125,9056.0,9040.7001953125,9041.7001953125,9041.7001953125,0
2020-04-09 13:55:00+05:30,9040.650390625,9040.650390625,9021.599609375,9026.099609375,9026.099609375,0
2020-04-09 14:00:00+05:30,9027.2998046875,9057.099609375,9012.2001953125,9051.2001953125,9051.2001953125,0
2020-04-09 14:05:00+05:30,9050.0,9060.0,9031.599609375,9034.75,9034.75,0
2020-04-09 14:10:00+05:30,9035.0,9051.0,9031.5,9046.5498046875,9046.5498046875,0
2020-04-09 14:15:00+05:30,9045.9501953125,9050.400390625,9040.0498046875,9043.400390625,9043.400390625,0
2020-04-09 14:20:00+05:30,9043.2001953125,9046.0498046875,9017.650390625,9021.75,9021.75,0
2020-04-09 14:25:00+05:30,9021.7001953125,9021.900390625,9000.2001953125,9015.400390625,9015.400390625,0
2020-04-09 14:30:00+05:30,9015.0,9045.75,9008.0498046875,9036.5498046875,9036.5498046875,0
2020-04-09 14:35:00+05:30,9037.0498046875,9049.150390625,9025.9501953125,9041.4501953125,9041.4501953125,0
2020-04-09 14:40:00+05:30,9041.4501953125,9043.150390625,9030.5,9041.099609375,9041.099609375,0
2020-04-09 14:45:00+05:30,9042.25,9068.75,9041.900390625,9051.25,9051.25,0
2020-04-09 14:50:00+05:30,9051.2001953125,9065.400390625,9050.400390625,9057.150390625,9057.150390625,0
2020-04-09 14:55:00+05:30,9057.7998046875,9089.9501953125,9057.7998046875,9087.2001953125,9087.2001953125,0
2020-04-09 15:00:00+05:30,9087.349609375,9109.9501953125,9086.349609375,9103.5,9103.5,0
2020-04-09 15:05:00+05:30,9102.849609375,9127.5498046875,9102.849609375,9123.349609375,9123.349609375,0
2020-04-09 15:10:00+05:30,9123.25,9127.849609375,9114.900390625,9116.099609375,9116.099609375,0
2020-04-09 15:15:00+05:30,9115.5498046875,9117.7998046875,9106.9501953125,9109.0,9109.0,0
2020-04-09 15:20:00+05:30,9109.150390625,9116.7998046875,9100.2001953125,9103.599609375,9103.599609375,0
2020-04-09 15:25:00+05:30,9103.5,9104.650390625,9094.4501953125,9098.5498046875,9098.5498046875,0
2020-04-13 09:15:00+05:30,9103.9501953125,9111.5498046875,9044.5498046875,9100.349609375,9100.349609375,0
2020-04-13 09:20:00+05:30,9098.400390625,9098.400390625,9026.099609375,9026.099609375,9026.099609375,0
2020-04-13 09:25:00+05:30,9027.599609375,9045.5498046875,8989.900390625,8992.900390625,8992.900390625,0
2020-04-13 09:30:00+05:30,8993.099609375,8993.349609375,8947.7001953125,8949.4501953125,8949.4501953125,0
2020-04-13 09:35:00+05:30,8948.5,8970.9501953125,8934.150390625,8942.400390625,8942.400390625,0
2020-04-13 09:40:00+05:30,8940.7001953125,8971.0,8931.5498046875,8932.4501953125,8932.4501953125,0
2020-04-13 09:45:00+05:30,8932.5,8958.7001953125,8920.5,8950.25,8950.25,0
2020-04-13 09:50:00+05:30,8949.7001953125,8958.7998046875,8916.7998046875,8917.400390625,8917.400390625,0
2020-04-13 09:55:00+05:30,8915.7001953125,8937.25,8912.900390625,8935.099609375,8935.099609375,0
2020-04-13 10:00:00+05:30,8936.5498046875,8942.599609375,8922.25,8939.4501953125,8939.4501953125,0
2020-04-13 10:05:00+05:30,8939.5498046875,8976.0498046875,8939.5,8961.900390625,8961.900390625,0
2020-04-13 10:10:00+05:30,8960.2001953125,8974.5,8942.25,8948.75,8948.75,0
2020-04-13 10:15:00+05:30,8948.7001953125,8961.5498046875,8943.2998046875,8943.7998046875,8943.7998046875,0
2020-04-13 10:20:00+05:30,8942.7998046875,8952.400390625,8929.849609375,8937.2998046875,8937.2998046875,0
2020-04-13 10:25:00+05:30,8938.150390625,8964.4501953125,8937.9501953125,8951.5498046875,8951.5498046875,0
2020-04-13 10:30:00+05:30,8950.849609375,8963.400390625,8939.0498046875,8958.599609375,8958.599609375,0
2020-04-13 10:35:00+05:30,8959.099609375,8981.2001953125,8958.650390625,8981.099609375,8981.099609375,0
2020-04-13 10:40:00+05:30,8983.2998046875,9027.0,8982.9501953125,9007.099609375,9007.099609375,0
2020-04-13 10:45:00+05:30,9006.099609375,9022.2001953125,8985.9501953125,8996.0,8996.0,0
2020-04-13 10:50:00+05:30,8998.900390625,9012.7998046875,8991.7998046875,9005.849609375,9005.849609375,0
2020-04-13 10:55:00+05:30,9005.4501953125,9006.75,8977.2998046875,8978.099609375,8978.099609375,0
2020-04-13 11:00:00+05:30,8978.0498046875,8985.0,8962.650390625,8978.4501953125,8978.4501953125,0
2020-04-13 11:05:00+05:30,8979.900390625,8995.4501953125,8977.5498046875,8989.75,8989.75,0
2020-04-13 11:10:00+05:30,8990.099609375,9009.349609375,8987.0498046875,9007.099609375,9007.099609375,0
2020-04-13 11:15:00+05:30,9006.599609375,9038.25,9006.4501953125,9019.9501953125,9019.9501953125,0
2020-04-13 11:20:00+05:30,9019.9501953125,9033.0,9013.25,9027.4501953125,9027.4501953125,0
2020-04-13 11:25:00+05:30,9027.5498046875,9027.5498046875,8994.25,9006.75,9006.75,0
2020-04-13 11:30:00+05:30,9006.0498046875,9019.9501953125,8991.5498046875,9016.4501953125,9016.4501953125,0
2020-04-13 11:35:00+05:30,9012.599609375,9064.5498046875,9012.599609375,9061.7001953125,9061.7001953125,0
2020-04-13 11:40:00+05:30,9062.4501953125,9082.349609375,9054.400390625,9060.650390625,9060.650390625,0
2020-04-13 11:45:00+05:30,9060.2998046875,9100.9501953125,9058.349609375,9074.7998046875,9074.7998046875,0
2020-04-13 11:50:00+05:30,9074.349609375,9089.0,9053.650390625,9060.099609375,9060.099609375,0
2020-04-13 11:55:00+05:30,9060.150390625,9078.400390625,9040.4501953125,9044.349609375,9044.349609375,0
2020-04-13 12:00:00+05:30,9045.4501953125,9056.349609375,9032.599609375,9032.900390625,9032.900390625,0
2020-04-13 12:05:00+05:30,9032.650390625,9054.75,9030.2998046875,9053.7998046875,9053.7998046875,0
2020-04-13 12:10:00+05:30,9056.7001953125,9068.2001953125,9052.150390625,9057.2998046875,9057.2998046875,0
2020-04-13 12:15:00+05:30,9055.75,9063.099609375,9041.9501953125,9048.4501953125,9048.4501953125,0
2020-04-13 12:20:00+05:30,9047.75,9059.7998046875,9045.349609375,9046.2001953125,9046.2001953125,0
2020-04-13 12:25:00+05:30,9046.349609375,9047.75,9017.0498046875,9017.5498046875,9017.5498046875,0
2020-04-13 12:30:00+05:30,9016.0,9030.5498046875,9014.150390625,9030.5498046875,9030.5498046875,0
2020-04-13 12:35:00+05:30,9030.2001953125,9041.25,9028.5498046875,9035.150390625,9035.150390625,0
2020-04-13 12:40:00+05:30,9035.599609375,9053.0498046875,9035.400390625,9039.400390625,9039.400390625,0
2020-04-13 12:45:00+05:30,9039.0,9049.9501953125,9018.75,9041.7998046875,9041.7998046875,0
2020-04-13 12:50:00+05:30,9041.7998046875,9053.349609375,9037.25,9040.5498046875,9040.5498046875,0
2020-04-13 12:55:00+05:30,9040.25,9041.849609375,9026.2001953125,9031.650390625,9031.650390625,0
2020-04-13 13:00:00+05:30,9032.0,9038.9501953125,9023.4501953125,9035.7001953125,9035.7001953125,0
2020-04-13 13:05:00+05:30,9035.0,9047.599609375,9030.099609375,9030.099609375,9030.099609375,0
2020-04-13 13:10:00+05:30,9030.349609375,9030.349609375,8992.7998046875,8992.7998046875,8992.7998046875,0
2020-04-13 13:15:00+05:30,8991.4501953125,9000.7001953125,8976.7001953125,8983.650390625,8983.650390625,0
2020-04-13 13:20:00+05:30,8982.900390625,8992.2001953125,8974.099609375,8974.7001953125,8974.7001953125,0
2020-04-13 13:25:00+05:30,8974.7998046875,8984.7001953125,8961.150390625,8983.2998046875,8983.2998046875,0
2020-04-13 13:30:00+05:30,8982.7998046875,8991.7998046875,8958.7998046875,8966.4501953125,8966.4501953125,0
2020-04-13 13:35:00+05:30,8966.4501953125,8966.599609375,8952.0498046875,8958.2998046875,8958.2998046875,0
2020-04-13 13:40:00+05:30,8958.5498046875,8985.099609375,8956.7998046875,8984.400390625,8984.400390625,0
2020-04-13 13:45:00+05:30,8983.599609375,9002.900390625,8975.0498046875,8984.2998046875,8984.2998046875,0
2020-04-13 13:50:00+05:30,8984.2998046875,8984.7998046875,8965.150390625,8980.5,8980.5,0
2020-04-13 13:55:00+05:30,8980.0498046875,8987.349609375,8972.2998046875,8981.0,8981.0,0
2020-04-13 14:00:00+05:30,8980.9501953125,8996.5498046875,8972.0,8972.0,8972.0,0
2020-04-13 14:05:00+05:30,8972.849609375,8985.2998046875,8964.2998046875,8964.2998046875,8964.2998046875,0
2020-04-13 14:10:00+05:30,8964.9501953125,8965.650390625,8943.7998046875,8949.849609375,8949.849609375,0
2020-04-13 14:15:00+05:30,8950.2998046875,8971.0,8940.7001953125,8968.099609375,8968.099609375,0
2020-04-13 14:20:00+05:30,8967.900390625,8968.349609375,8951.099609375,8963.5,8963.5,0
2020-04-13 14:25:00+05:30,8963.75,8976.2001953125,8957.5,8969.4501953125,8969.4501953125,0
2020-04-13 14:30:00+05:30,8970.150390625,9007.2998046875,8969.7001953125,8997.150390625,8997.150390625,0
2020-04-13 14:35:00+05:30,8997.0,9000.849609375,8977.849609375,8991.5498046875,8991.5498046875,0
2020-04-13 14:40:00+05:30,8992.150390625,9015.599609375,8986.7998046875,9014.9501953125,9014.9501953125,0
2020-04-13 14:45:00+05:30,9015.2001953125,9031.400390625,9000.849609375,9010.5,9010.5,0
2020-04-13 14:50:00+05:30,9011.150390625,9011.650390625,8990.400390625,8993.2998046875,8993.2998046875,0
2020-04-13 14:55:00+05:30,8992.650390625,9009.400390625,8985.849609375,9008.5,9008.5,0
2020-04-13 15:00:00+05:30,9007.349609375,9007.349609375,8986.150390625,8989.400390625,8989.400390625,0
2020-04-13 15:05:00+05:30,8988.349609375,8996.900390625,8984.9501953125,8989.75,8989.75,0
2020-04-13 15:10:00+05:30,8989.4501953125,8996.2001953125,8987.150390625,8989.849609375,8989.849609375,0
2020-04-13 15:15:00+05:30,8988.7998046875,8993.849609375,8986.650390625,8992.75,8992.75,0
2020-04-13 15:20:00+05:30,8992.849609375,8996.25,8987.150390625,8994.2001953125,8994.2001953125,0
2020-04-13 15:25:00+05:30,8993.849609375,9006.650390625,8993.75,9006.650390625,9006.650390625,0
2020-04-15 09:15:00+05:30,9196.400390625,9197.650390625,9134.4501953125,9159.0498046875,9159.0498046875,0
2020-04-15 09:20:00+05:30,9157.150390625,9176.9501953125,9141.2998046875,9148.25,9148.25,0
2020-04-15 09:25:00+05:30,9147.5,9170.7001953125,9122.900390625,9129.25,9129.25,0
2020-04-15 09:30:00+05:30,9126.349609375,9149.5498046875,9114.900390625,9139.2998046875,9139.2998046875,0
2020-04-15 09:35:00+05:30,9137.900390625,9165.0498046875,9130.7998046875,9165.0498046875,9165.0498046875,0
2020-04-15 09:40:00+05:30,9164.650390625,9166.150390625,9144.099609375,9150.75,9150.75,0
2020-04-15 09:45:00+05:30,9149.7998046875,9195.0498046875,9149.7998046875,9189.9501953125,9189.9501953125,0
2020-04-15 09:50:00+05:30,9189.2001953125,9211.7998046875,9177.0,9206.2001953125,9206.2001953125,0
2020-04-15 09:55:00+05:30,9205.849609375,9218.25,9190.9501953125,9217.5,9217.5,0
2020-04-15 10:00:00+05:30,9218.0,9234.5,9212.0498046875,9226.75,9226.75,0
2020-04-15 10:05:00+05:30,9226.9501953125,9229.900390625,9207.349609375,9228.599609375,9228.599609375,0
2020-04-15 10:10:00+05:30,9228.7998046875,9235.4501953125,9212.900390625,9232.650390625,9232.650390625,0
2020-04-15 10:15:00+05:30,9233.099609375,9245.849609375,9225.2001953125,9229.25,9229.25,0
2020-04-15 10:20:00+05:30,9229.25,9234.5,9214.7998046875,9230.599609375,9230.599609375,0
2020-04-15 10:25:00+05:30,9231.650390625,9249.0,9223.150390625,9249.0,9249.0,0
2020-04-15 10:30:00+05:30,9249.349609375,9251.349609375,9233.0,9237.400390625,9237.400390625,0
2020-04-15 10:35:00+05:30,9237.5498046875,9242.400390625,9228.349609375,9237.5,9237.5,0
2020-04-15 10:40:00+05:30,9238.0498046875,9248.650390625,9230.4501953125,9247.4501953125,9247.4501953125,0
2020-04-15 10:45:00+05:30,9247.599609375,9260.5498046875,9243.9501953125,9254.099609375,9254.099609375,0
2020-04-15 10:50:00+05:30,9253.849609375,9256.0498046875,9234.849609375,9236.400390625,9236.400390625,0
2020-04-15 10:55:00+05:30,9235.9501953125,9240.0498046875,9225.0,9227.150390625,9227.150390625,0
2020-04-15 11:00:00+05:30,9227.7001953125,9233.400390625,9205.75,9228.5,9228.5,0
2020-04-15 11:05:00+05:30,9229.7998046875,9233.650390625,9222.75,9230.7001953125,9230.7001953125,0
2020-04-15 11:10:00+05:30,9229.849609375,9239.349609375,9225.349609375,9232.7001953125,9232.7001953125,0
2020-04-15 11:15:00+05:30,9232.5,9246.7998046875,9227.349609375,9240.0,9240.0,0
2020-04-15 11:20:00+05:30,9240.0498046875,9240.849609375,9225.349609375,9231.650390625,9231.650390625,0
2020-04-15 11:25:00+05:30,9231.900390625,9234.5,9215.25,9223.9501953125,9223.9501953125,0
2020-04-15 11:30:00+05:30,9224.0498046875,9228.5498046875,9213.400390625,9226.7001953125,9226.7001953125,0
2020-04-15 11:35:00+05:30,9227.4501953125,9239.599609375,9227.4501953125,9234.400390625,9234.400390625,0
2020-04-15 11:40:00+05:30,9234.400390625,9239.0498046875,9211.5,9212.4501953125,9212.4501953125,0
2020-04-15 11:45:00+05:30,9212.7001953125,9214.7001953125,9192.5,9192.650390625,9192.650390625,0
2020-04-15 11:50:00+05:30,9192.2001953125,9203.25,9187.849609375,9199.25,9199.25,0
2020-04-15 11:55:00+05:30,9199.400390625,9207.5498046875,9185.9501953125,9204.75,9204.75,0
2020-04-15 12:00:00+05:30,9205.2998046875,9210.0498046875,9192.599609375,9193.150390625,9193.150390625,0
2020-04-15 12:05:00+05:30,9193.25,9207.0,9192.4501953125,9203.900390625,9203.900390625,0
2020-04-15 12:10:00+05:30,9204.099609375,9228.4501953125,9204.0,9225.349609375,9225.349609375,0
2020-04-15 12:15:00+05:30,9226.5,9235.75,9225.0,9227.25,9227.25,0
2020-04-15 12:20:00+05:30,9227.2998046875,9234.75,9223.099609375,9229.7001953125,9229.7001953125,0
2020-04-15 12:25:00+05:30,9229.5,9231.599609375,9217.599609375,9218.099609375,9218.099609375,0
2020-04-15 12:30:00+05:30,9218.7998046875,9219.650390625,9206.75,9206.75,9206.75,0
2020-04-15 12:35:00+05:30,9220.900390625,9228.400390625,9212.5498046875,9214.900390625,9214.900390625,0
2020-04-15 12:40:00+05:30,9213.75,9225.25,9211.400390625,9221.5,9221.5,0
2020-04-15 12:45:00+05:30,9221.5,9221.5,9189.0,9190.9501953125,9190.9501953125,0
2020-04-15 12:50:00+05:30,9190.75,9195.25,9158.7001953125,9159.599609375,9159.599609375,0
2020-04-15 12:55:00+05:30,9160.5,9178.4501953125,9158.2998046875,9175.5,9175.5,0
2020-04-15 13:00:00+05:30,9175.849609375,9178.75,9164.25,9164.900390625,9164.900390625,0
2020-04-15 13:05:00+05:30,9165.349609375,9174.0498046875,9151.099609375,9170.2998046875,9170.2998046875,0
2020-04-15 13:10:00+05:30,9170.75,9176.099609375,9155.2998046875,9161.25,9161.25,0
2020-04-15 13:15:00+05:30,9162.849609375,9162.849609375,9128.400390625,9137.7998046875,9137.7998046875,0
2020-04-15 13:20:00+05:30,9137.650390625,9154.599609375,9114.4501953125,9115.150390625,9115.150390625,0
2020-04-15 13:25:00+05:30,9115.849609375,9135.650390625,9108.7001953125,9122.900390625,9122.900390625,0
2020-04-15 13:30:00+05:30,9123.099609375,9143.0498046875,9115.4501953125,9143.0498046875,9143.0498046875,0
2020-04-15 13:35:00+05:30,9143.7001953125,9153.650390625,9126.5498046875,9135.7001953125,9135.7001953125,0
2020-04-15 13:40:00+05:30,9135.2998046875,9139.650390625,9108.4501953125,9109.4501953125,9109.4501953125,0
2020-04-15 13:45:00+05:30,9108.349609375,9108.349609375,9053.849609375,9066.099609375,9066.099609375,0
2020-04-15 13:50:00+05:30,9067.0,9085.349609375,9067.0,9076.349609375,9076.349609375,0
2020-04-15 13:55:00+05:30,9079.7998046875,9094.150390625,9048.900390625,9051.5498046875,9051.5498046875,0
2020-04-15 14:00:00+05:30,9050.400390625,9054.5,9030.849609375,9038.849609375,9038.849609375,0
2020-04-15 14:05:00+05:30,9039.099609375,9039.25,8984.900390625,8985.5,8985.5,0
2020-04-15 14:10:00+05:30,8982.7001953125,8986.5,8944.900390625,8948.7001953125,8948.7001953125,0
2020-04-15 14:15:00+05:30,8948.599609375,8948.9501953125,8889.400390625,8910.349609375,8910.349609375,0
2020-04-15 14:20:00+05:30,8910.400390625,8911.599609375,8874.5,8888.0,8888.0,0
2020-04-15 14:25:00+05:30,8888.5,8956.599609375,8888.5,8956.599609375,8956.599609375,0
2020-04-15 14:30:00+05:30,8956.849609375,8956.849609375,8919.7001953125,8950.349609375,8950.349609375,0
2020-04-15 14:35:00+05:30,8949.25,8965.5,8928.900390625,8961.349609375,8961.349609375,0
2020-04-15 14:40:00+05:30,8960.5,8964.4501953125,8938.0,8955.25,8955.25,0
2020-04-15 14:45:00+05:30,8955.849609375,8964.2998046875,8945.5,8955.5498046875,8955.5498046875,0
2020-04-15 14:50:00+05:30,8955.5498046875,8955.5498046875,8917.25,8928.900390625,8928.900390625,0
2020-04-15 14:55:00+05:30,8928.4501953125,8949.099609375,8919.2998046875,8943.0,8943.0,0
2020-04-15 15:00:00+05:30,8942.75,8943.099609375,8925.5,8932.9501953125,8932.9501953125,0
2020-04-15 15:05:00+05:30,8933.7001953125,8940.7001953125,8911.150390625,8916.0,8916.0,0
2020-04-15 15:10:00+05:30,8917.099609375,8926.849609375,8908.5,8926.0498046875,8926.0498046875,0
2020-04-15 15:15:00+05:30,8925.349609375,8937.4501953125,8922.349609375,8932.349609375,8932.349609375,0
2020-04-15 15:20:00+05:30,8932.9501953125,8940.2001953125,8921.7001953125,8925.25,8925.25,0
2020-04-15 15:25:00+05:30,8925.2001953125,8944.2998046875,8921.5498046875,8942.599609375,8942.599609375,0
2020-04-16 09:15:00+05:30,8851.25,8889.7001953125,8827.5,8832.2001953125,8832.2001953125,0
2020-04-16 09:20:00+05:30,8830.599609375,8852.4501953125,8823.2001953125,8838.75,8838.75,0
2020-04-16 09:25:00+05:30,8838.150390625,8867.75,8837.2998046875,8848.25,8848.25,0
2020-04-16 09:30:00+05:30,8847.599609375,8881.349609375,8831.9501953125,8870.7001953125,8870.7001953125,0
2020-04-16 09:35:00+05:30,8871.0498046875,8923.5498046875,8868.400390625,8922.900390625,8922.900390625,0
2020-04-16 09:40:00+05:30,8921.900390625,8963.349609375,8912.7001953125,8917.900390625,8917.900390625,0
2020-04-16 09:45:00+05:30,8917.400390625,8954.5498046875,8900.25,8900.25,8900.25,0
2020-04-16 09:50:00+05:30,8902.25,8913.0,8881.7001953125,8885.75,8885.75,0
2020-04-16 09:55:00+05:30,8884.599609375,8913.099609375,8881.0498046875,8889.849609375,8889.849609375,0
2020-04-16 10:00:00+05:30,8890.0498046875,8892.4501953125,8862.5,8871.4501953125,8871.4501953125,0
2020-04-16 10:05:00+05:30,8871.849609375,8910.9501953125,8868.7001953125,8903.0498046875,8903.0498046875,0
2020-04-16 10:10:00+05:30,8903.75,8909.7001953125,8889.900390625,8900.400390625,8900.400390625,0
2020-04-16 10:15:00+05:30,8900.5,8924.2998046875,8899.75,8914.2998046875,8914.2998046875,0
2020-04-16 10:20:00+05:30,8913.400390625,8941.25,8913.2998046875,8940.5,8940.5,0
2020-04-16 10:25:00+05:30,8939.599609375,8939.900390625,8920.25,8932.150390625,8932.150390625,0
2020-04-16 10:30:00+05:30,8932.650390625,8956.5498046875,8921.2998046875,8921.2998046875,8921.2998046875,0
2020-04-16 10:35:00+05:30,8921.2001953125,8921.2001953125,8897.900390625,8908.2001953125,8908.2001953125,0
2020-04-16 10:40:00+05:30,8908.349609375,8921.849609375,8899.7001953125,8903.0,8903.0,0
2020-04-16 10:45:00+05:30,8903.0498046875,8911.0,8895.150390625,8899.599609375,8899.599609375,0
2020-04-16 10:50:00+05:30,8899.349609375,8915.2998046875,8887.599609375,8909.7001953125,8909.7001953125,0
2020-04-16 10:55:00+05:30,8909.849609375,8934.150390625,8906.349609375,8932.849609375,8932.849609375,0
2020-04-16 11:00:00+05:30,8931.849609375,8937.900390625,8913.75,8922.599609375,8922.599609375,0
2020-04-16 11:05:00+05:30,8922.7001953125,8928.2001953125,8912.5,8921.7998046875,8921.7998046875,0
2020-04-16 11:10:00+05:30,8922.099609375,8955.400390625,8913.75,8945.75,8945.75,0
2020-04-16 11:15:00+05:30,8946.2001953125,8971.900390625,8946.2001953125,8948.9501953125,8948.9501953125,0
2020-04-16 11:20:00+05:30,8949.0,8981.5,8947.7998046875,8976.099609375,8976.099609375,0
2020-04-16 11:25:00+05:30,8976.5498046875,9004.5498046875,8964.849609375,8998.0498046875,8998.0498046875,0
2020-04-16 11:30:00+05:30,8999.349609375,9007.099609375,8971.599609375,8972.900390625,8972.900390625,0
2020-04-16 11:35:00+05:30,8973.599609375,8982.5498046875,8952.0,8970.25,8970.25,0
2020-04-16 11:40:00+05:30,8970.349609375,8983.75,8964.150390625,8976.25,8976.25,0
2020-04-16 11:45:00+05:30,8976.0498046875,8976.9501953125,8960.4501953125,8963.7001953125,8963.7001953125,0
2020-04-16 11:50:00+05:30,8966.0498046875,8970.349609375,8946.400390625,8952.349609375,8952.349609375,0
2020-04-16 11:55:00+05:30,8953.099609375,8977.9501953125,8949.4501953125,8973.75,8973.75,0
2020-04-16 12:00:00+05:30,8974.400390625,8993.75,8962.0498046875,8987.9501953125,8987.9501953125,0
2020-04-16 12:05:00+05:30,8987.349609375,8989.4501953125,8974.2998046875,8989.4501953125,8989.4501953125,0
2020-04-16 12:10:00+05:30,8988.599609375,9013.25,8988.599609375,9011.5,9011.5,0
2020-04-16 12:15:00+05:30,9012.349609375,9025.0,9006.599609375,9018.2998046875,9018.2998046875,0
2020-04-16 12:20:00+05:30,9017.7001953125,9025.650390625,8999.400390625,9025.650390625,9025.650390625,0
2020-04-16 12:25:00+05:30,9025.25,9025.650390625,9003.0,9012.9501953125,9012.9501953125,0
2020-04-16 12:30:00+05:30,9013.5498046875,9026.900390625,9004.0498046875,9005.400390625,9005.400390625,0
