Date,price,predicted_price_next_day,actual_price_next_day,actual_returns,predicted_returns,signal
2018-12-24,120.0199966430664,119.58712012577725,119.66000366210938,-0.002999441684935489,0.008245303141575927,1
2018-12-26,119.66000366210938,119.71263302224492,120.56999969482422,0.007604847107346435,0.0010490015666636994,1
2018-12-27,120.56999969482422,120.38489595978115,121.05999755859375,0.004064011487183938,0.005599930138297775,1
2018-12-28,121.05999755859375,120.71017220690301,121.25,0.0015694898830167503,0.002698325162397783,1
2018-12-31,121.25,121.27032368643613,121.33000183105469,0.0006598089159148834,0.004629732474994993,1
2019-01-02,121.33000183105469,121.50212233324658,122.43000030517578,0.009066170423806419,0.001909596587667053,1
2019-01-03,122.43000030517578,121.93679847845347,121.44000244140625,-0.00808623590052937,0.0035711348514828314,1
2019-01-04,121.44000244140625,121.9624634586169,121.86000061035156,0.003458482876331992,0.00021045557952343948,1
2019-01-07,121.86000061035156,122.10291644226805,121.52999877929688,-0.00270804061547536,0.001150945695065387,1
2019-01-08,121.52999877929688,121.70718659362406,122.30999755859375,0.006418158373500793,-0.003246216553215261,0
2019-01-09,122.30999755859375,121.99528740330285,121.58999633789062,-0.005886691481276518,0.0023643661811561514,1
2019-01-10,121.58999633789062,121.8635379785746,121.80000305175781,0.001727170986037363,-0.0010805386054062948,0
2019-01-11,121.80000305175781,121.95484450433491,122.08999633789062,0.002380897199235621,0.0007489716657026229,1
2019-01-14,122.08999633789062,121.84728979251723,121.87999725341797,-0.0017200351443329431,-0.0008823115441975467,0
2019-01-15,121.87999725341797,121.95098410500695,122.2699966430664,0.003199863787636481,0.0008506567096222886,1
2019-01-16,122.2699966430664,122.14319668379846,122.11000061035156,-0.001308546962521917,0.0015749053738154583,1
2019-01-17,122.11000061035156,122.13582549458552,121.0199966430664,-0.008926410300850951,-6.0350570830409576e-05,0
2019-01-18,121.0199966430664,121.81014237451386,121.44999694824219,0.0035531343340227117,-0.0026701266384115472,0
2019-01-22,121.44999694824219,121.48304143962541,121.27999877929688,-0.0013997379433262624,-0.002688946125415354,0
2019-01-23,121.27999877929688,121.17375806882112,121.08999633789062,-0.0015666428373899421,-0.002549143802367795,0
2019-01-24,121.08999633789062,121.2133275859897,122.86000061035156,0.01461726258147622,0.00032649856252200764,1
2019-01-25,122.86000061035156,121.7545868138613,123.29000091552734,0.0034999210730881636,0.004455404118436368,1
2019-01-28,123.29000091552734,122.53331559718039,123.9800033569336,0.005596580714432919,0.00637552177900424,1
2019-01-29,123.9800033569336,123.64437344948948,124.69000244140625,0.005726722578225818,0.009026532018600505,1
2019-01-30,124.69000244140625,124.322861622012,124.75,0.00048117377030232333,0.005472415463022976,1
2019-01-31,124.75,124.84786960332804,124.5,-0.002004008016032066,0.004214048380941127,1
2019-02-01,124.5,124.97649735937509,123.95999908447266,-0.004337356751223598,0.0010297455686730215,1
2019-02-04,123.95999908447266,124.62598264011997,124.27999877929688,0.002581475453272253,-0.0028085854729107745,0
