Symbol,Name,IPOYear,Sector,industry,primaryExchange,secType,currency,exchange,priceIncrement
TPIV,TapImmune Inc.,,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
TEDU,"Tarena International, Inc.",2014,Consumer Services,Other Consumer Services,ISLAND,STK,USD,,
TATT,TAT Technologies Ltd.,,Capital Goods,Aerospace,ISLAND,STK,USD,,
TAYD,"Taylor Devices, Inc.",,Capital Goods,Industrial Machinery/Components,ISLAND,STK,USD,,
CGBD,"TCG BDC, Inc.",2017,n/a,n/a,ISLAND,STK,USD,,
TCPC,TCP Capital Corp.,2012,n/a,n/a,ISLAND,STK,USD,,
AMTD,TD Ameritrade Holding Corporation,1997,Finance,Investment Bankers/Brokers/Service,ISLAND,STK,USD,,
PETZ,"TDH Holdings, Inc.",2017,Consumer Non-Durables,Packaged Foods,ISLAND,STK,USD,,
TECD,Tech Data Corporation,1986,Technology,Retail: Computer Software & Peripheral Equipment,ISLAND,STK,USD,,
TCCO,Technical Communications Corporation,,Technology,Radio And Television Broadcasting And Communications Equipment,ISLAND,STK,USD,,
TTGT,"TechTarget, Inc.",2007,Miscellaneous,Business Services,ISLAND,STK,USD,,
TGLS,Tecnoglass Inc.,2012,Consumer Durables,Electronic Components,ISLAND,STK,USD,,
TGEN,Tecogen Inc.,2014,Capital Goods,Industrial Machinery/Components,ISLAND,STK,USD,,
TNAV,"Telenav, Inc.",2010,Capital Goods,Industrial Machinery/Components,ISLAND,STK,USD,,
TLGT,"Teligent, Inc.",,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
TELL,Tellurian Inc.,,Energy,Oil & Gas Production,ISLAND,STK,USD,,
TENX,"Tenax Therapeutics, Inc.",,Health Care,Biotechnology: Commercial Physical & Biological Resarch,ISLAND,STK,USD,,
TERP,"TerraForm Power, Inc.",2014,Public Utilities,Electric Utilities: Central,ISLAND,STK,USD,,
TBNK,Territorial Bancorp Inc.,2009,Finance,Savings Institutions,ISLAND,STK,USD,,
TSRO,"TESARO, Inc.",2012,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
TSLA,"Tesla, Inc. ",2010,Capital Goods,Auto Manufacturing,ISLAND,STK,USD,,
TESS,TESSCO Technologies Incorporated,1994,Consumer Non-Durables,Electronic Components,ISLAND,STK,USD,,
TTEK,"Tetra Tech, Inc.",1991,Consumer Services,Military/Government/Technical,ISLAND,STK,USD,,
TTPH,"Tetraphase Pharmaceuticals, Inc.",2013,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
TCBI,"Texas Capital Bancshares, Inc.",2003,Finance,Major Banks,ISLAND,STK,USD,,
TCBIL,"Texas Capital Bancshares, Inc.",,Finance,Major Banks,ISLAND,STK,USD,,
TCBIP,"Texas Capital Bancshares, Inc.",,Finance,Major Banks,ISLAND,STK,USD,,
TCBIW,"Texas Capital Bancshares, Inc.",,Finance,Major Banks,ISLAND,STK,USD,,
TXN,Texas Instruments Incorporated,,Technology,Semiconductors,ISLAND,STK,USD,,
TXRH,"Texas Roadhouse, Inc.",2004,Consumer Services,Restaurants,ISLAND,STK,USD,,
TFSL,TFS Financial Corporation,,Finance,Savings Institutions,ISLAND,STK,USD,,
TGTX,"TG Therapeutics, Inc.",,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
ANDE,"The Andersons, Inc.",,Consumer Services,Farming/Seeds/Milling,ISLAND,STK,USD,,
TBBK,"The Bancorp, Inc.",,Finance,Major Banks,ISLAND,STK,USD,,
BPRN,The Bank of Princeton,,n/a,n/a,ISLAND,STK,USD,,
CG,The Carlyle Group L.P.,2012,Finance,Investment Managers,ISLAND,STK,USD,,
TCGP,The Carlyle Group L.P.,,Finance,Investment Managers,ISLAND,STK,USD,,
CAKE,The Cheesecake Factory Incorporated,1992,Consumer Services,Restaurants,ISLAND,STK,USD,,
CHEF,"The Chefs&#39; Warehouse, Inc.",2011,Consumer Non-Durables,Food Distributors,ISLAND,STK,USD,,
TCFC,The Community Financial Corporation,,Finance,Major Banks,ISLAND,STK,USD,,
DSGX,The Descartes Systems Group Inc.,,Technology,Computer Software: Prepackaged Software,ISLAND,STK,USD,,
DXYN,"The Dixie Group, Inc.",,Consumer Durables,Home Furnishings,ISLAND,STK,USD,,
ENSG,"The Ensign Group, Inc.",2007,Health Care,Hospital/Nursing Management,ISLAND,STK,USD,,
XONE,The ExOne Company,2013,Capital Goods,Industrial Machinery/Components,ISLAND,STK,USD,,
FBMS,"The First Bancshares, Inc.",,Finance,Major Banks,ISLAND,STK,USD,,
FLIC,The First of Long Island Corporation,,Finance,Major Banks,ISLAND,STK,USD,,
GT,The Goodyear Tire & Rubber Company,,Consumer Durables,Automotive Aftermarket,ISLAND,STK,USD,,
HABT,"The Habit Restaurants, Inc.",2014,Consumer Services,Restaurants,ISLAND,STK,USD,,
HCKT,"The Hackett Group, Inc.",,Consumer Services,Professional Services,ISLAND,STK,USD,,
HAIN,"The Hain Celestial Group, Inc.",,Consumer Non-Durables,Packaged Foods,ISLAND,STK,USD,,
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",,n/a,n/a,ISLAND,STK,USD,,
INTG,The Intergroup Corporation,,Consumer Services,Building operators,ISLAND,STK,USD,,
JYNT,The Joint Corp.,2014,Miscellaneous,Multi-Sector Companies,ISLAND,STK,USD,,
KEYW,The KEYW Holding Corporation,2010,Technology,EDP Services,ISLAND,STK,USD,,
KHC,The Kraft Heinz Company,,Consumer Non-Durables,Packaged Foods,ISLAND,STK,USD,,
OLD,The Long-Term Care ETF,,n/a,n/a,ISLAND,STK,USD,,
MSG,The Madison Square Garden Company,2015,Consumer Services,Services-Misc. Amusement & Recreation,ISLAND,STK,USD,,
MDCO,The Medicines Company,2000,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
MEET,"The Meet Group, Inc.",,Consumer Services,Advertising,ISLAND,STK,USD,,
MIK,"The Michaels Companies, Inc.",2014,Consumer Services,Recreational Products/Toys,ISLAND,STK,USD,,
MIDD,The Middleby Corporation,,Technology,Industrial Machinery/Components,ISLAND,STK,USD,,
NAVG,"The Navigators Group, Inc.",1986,Finance,Property-Casualty Insurers,ISLAND,STK,USD,,
SLIM,The Obesity ETF,,n/a,n/a,ISLAND,STK,USD,,
STKS,"The ONE Group Hospitality, Inc.",,Consumer Services,Restaurants,ISLAND,STK,USD,,
ORG,The Organics ETF,,n/a,n/a,ISLAND,STK,USD,,
PRSC,The Providence Service Corporation,2003,Consumer Services,Transportation Services,ISLAND,STK,USD,,
RMR,The RMR Group Inc.,,Consumer Services,Professional Services,ISLAND,STK,USD,,
SMPL,The Simply Good Foods Company,,Consumer Non-Durables,Packaged Foods,ISLAND,STK,USD,,
SMPLW,The Simply Good Foods Company,,Consumer Non-Durables,Packaged Foods,ISLAND,STK,USD,,
TSG,The Stars Group Inc.,,Technology,"Computer Software: Programming, Data Processing",ISLAND,STK,USD,,
TTD,"The Trade Desk, Inc.",2016,Technology,"Computer Software: Programming, Data Processing",ISLAND,STK,USD,,
ULTI,"The Ultimate Software Group, Inc.",1998,Technology,Computer Software: Prepackaged Software,ISLAND,STK,USD,,
YORW,The York Water Company,,Public Utilities,Water Supply,ISLAND,STK,USD,,
NCTY,The9 Limited,2004,Miscellaneous,Business Services,ISLAND,STK,USD,,
TXMD,"TherapeuticsMD, Inc.",,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
TRPX,Therapix Biosciences Ltd.,2017,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
TBPH,"Theravance Biopharma, Inc.",,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
TST,"TheStreet, Inc.",,Consumer Services,Newspapers/Magazines,ISLAND,STK,USD,,
TCRD,"THL Credit, Inc.",2010,n/a,n/a,ISLAND,STK,USD,,
TBRGU,"Thunder Bridge Acquisition, Ltd.",2018,Finance,Business Services,ISLAND,STK,USD,,
TIBR,Tiberius Acquisition Corporation,2018,Finance,Business Services,ISLAND,STK,USD,,
TIBRU,Tiberius Acquisition Corporation,2018,Finance,Business Services,ISLAND,STK,USD,,
TIBRW,Tiberius Acquisition Corporation,2018,Finance,Business Services,ISLAND,STK,USD,,
TIG,TiGenix,2016,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
TTS,"Tile Shop Hldgs, Inc.",,Consumer Services,Home Furnishings,ISLAND,STK,USD,,
TSBK,"Timberland Bancorp, Inc.",,Finance,Banks,ISLAND,STK,USD,,
TNTR,"Tintri, Inc.",2017,Technology,EDP Services,ISLAND,STK,USD,,
TIPT,Tiptree Inc.,,Finance,Property-Casualty Insurers,ISLAND,STK,USD,,
TITN,Titan Machinery Inc.,2007,Consumer Services,Other Specialty Stores,ISLAND,STK,USD,,
TTNP,"Titan Pharmaceuticals, Inc.",,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),ISLAND,STK,USD,,
TVTY,"Tivity Health, Inc.",,Health Care,Hospital/Nursing Management,ISLAND,STK,USD,,
TIVO,TiVo Corporation,,Miscellaneous,Multi-Sector Companies,ISLAND,STK,USD,,
TMUS,"T-Mobile US, Inc.",,Public Utilities,Telecommunications Equipment,ISLAND,STK,USD,,
TMSR,TMSR Holding Company Limited,2015,Finance,Business Services,ISLAND,STK,USD,,
TOCA,Tocagen Inc.,2017,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
TNXP,Tonix Pharmaceuticals Holding Corp.,,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
TISA,"Top Image Systems, Ltd.",1996,Technology,Computer peripheral equipment,ISLAND,STK,USD,,
TOPS,TOP Ships Inc.,,Transportation,Marine Transportation,ISLAND,STK,USD,,
TRCH,"Torchlight Energy Resources, Inc.",,Energy,Oil & Gas Production,ISLAND,STK,USD,,
TRMD,TORM plc,,Transportation,Marine Transportation,ISLAND,STK,USD,,
TSEM,Tower Semiconductor Ltd.,1994,Technology,Semiconductors,ISLAND,STK,USD,,
CLUB,"Town Sports International Holdings, Inc.",2006,Consumer Services,Hotels/Resorts,ISLAND,STK,USD,,
TOWN,Towne Bank,,n/a,n/a,ISLAND,STK,USD,,
TPIC,"TPI Composites, Inc.",2016,Energy,Industrial Machinery/Components,ISLAND,STK,USD,,
TCON,"TRACON Pharmaceuticals, Inc.",2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),ISLAND,STK,USD,,
TSCO,Tractor Supply Company,1994,Consumer Services,RETAIL: Building Materials,ISLAND,STK,USD,,
TWMC,Trans World Entertainment Corp.,,Consumer Services,Consumer Electronics/Video Chains,ISLAND,STK,USD,,
TACT,TransAct Technologies Incorporated,1996,Technology,Computer peripheral equipment,ISLAND,STK,USD,,
TRNS,"Transcat, Inc.",,Capital Goods,Electrical Products,ISLAND,STK,USD,,
TGA,TransGlobe Energy Corporation,,Energy,Oil & Gas Production,ISLAND,STK,USD,,
TA,TravelCenters of America LLC,,Consumer Durables,Automotive Aftermarket,ISLAND,STK,USD,,
TANNI,TravelCenters of America LLC,,Consumer Durables,Automotive Aftermarket,ISLAND,STK,USD,,
TANNL,TravelCenters of America LLC,,Consumer Durables,Automotive Aftermarket,ISLAND,STK,USD,,
TANNZ,TravelCenters of America LLC,,Consumer Durables,Automotive Aftermarket,ISLAND,STK,USD,,
TZOO,Travelzoo,,Technology,EDP Services,ISLAND,STK,USD,,
TRMT,Tremont Mortgage Trust,2017,n/a,n/a,ISLAND,STK,USD,,
TRVN,"Trevena, Inc.",2014,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
TCBK,TriCo Bancshares,,Finance,Major Banks,ISLAND,STK,USD,,
TDAC,Trident Acquisitions Corp.,2018,Finance,Business Services,ISLAND,STK,USD,,
TDACU,Trident Acquisitions Corp.,2018,Finance,Business Services,ISLAND,STK,USD,,
TDACW,Trident Acquisitions Corp.,2018,Finance,Business Services,ISLAND,STK,USD,,
TRIL,Trillium Therapeutics Inc.,,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
TRS,TriMas Corporation,2007,Capital Goods,Industrial Specialties,ISLAND,STK,USD,,
TRMB,Trimble Inc.,1990,Capital Goods,Industrial Machinery/Components,ISLAND,STK,USD,,
TRIB,Trinity Biotech plc,1992,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,ISLAND,STK,USD,,
TMCX,Trinity Merger Corp.,2018,Finance,Business Services,ISLAND,STK,USD,,
TMCXU,Trinity Merger Corp.,2018,Finance,Business Services,ISLAND,STK,USD,,
TMCXW,Trinity Merger Corp.,2018,Finance,Business Services,ISLAND,STK,USD,,
TRIP,"TripAdvisor, Inc.",,Technology,"Computer Software: Programming, Data Processing",ISLAND,STK,USD,,
TSC,"TriState Capital Holdings, Inc.",2013,Finance,Major Banks,ISLAND,STK,USD,,
TSCAP,"TriState Capital Holdings, Inc.",,Finance,Major Banks,ISLAND,STK,USD,,
TBK,"Triumph Bancorp, Inc.",2014,Finance,Major Banks,ISLAND,STK,USD,,
TRVG,trivago N.V.,2016,Technology,EDP Services,ISLAND,STK,USD,,
TRNC,"tronc, Inc.",,Consumer Services,Newspapers/Magazines,ISLAND,STK,USD,,
TROV,"TrovaGene, Inc.",,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),ISLAND,STK,USD,,
TRUE,"TrueCar, Inc.",2014,Technology,"Computer Software: Programming, Data Processing",ISLAND,STK,USD,,
THST,"Truett-Hurst, Inc.",2013,Consumer Non-Durables,Beverages (Production/Distribution),ISLAND,STK,USD,,
TRUP,"Trupanion, Inc.",,Health Care,Medical Specialities,ISLAND,STK,USD,,
TRST,TrustCo Bank Corp NY,,Finance,Major Banks,ISLAND,STK,USD,,
TRMK,Trustmark Corporation,,Finance,Major Banks,ISLAND,STK,USD,,
TSRI,"TSR, Inc.",,Technology,EDP Services,ISLAND,STK,USD,,
TTEC,"TTEC Holdings, Inc.",1996,Technology,Professional Services,ISLAND,STK,USD,,
TTMI,"TTM Technologies, Inc.",2000,Technology,Electrical Products,ISLAND,STK,USD,,
TCX,Tucows Inc.,,Technology,EDP Services,ISLAND,STK,USD,,
TUES,Tuesday Morning Corp.,1999,Consumer Services,Department/Specialty Retail Stores,ISLAND,STK,USD,,
TOUR,Tuniu Corporation,2014,Consumer Services,Transportation Services,ISLAND,STK,USD,,
HEAR,Turtle Beach Corporation,,Consumer Durables,Telecommunications Equipment,ISLAND,STK,USD,,
TWLVU,Twelve Seas Investment Company,2018,n/a,n/a,ISLAND,STK,USD,,
FOX,"Twenty-First Century Fox, Inc.",,Consumer Services,Television Services,ISLAND,STK,USD,,
FOXA,"Twenty-First Century Fox, Inc.",,Consumer Services,Television Services,ISLAND,STK,USD,,
TWIN,"Twin Disc, Incorporated",,Technology,Industrial Machinery/Components,ISLAND,STK,USD,,
TRCB,Two River Bancorp,,Finance,Major Banks,ISLAND,STK,USD,,
TYME,"Tyme Technologies, Inc.",,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
USCR,"U S Concrete, Inc.",,Capital Goods,Building Materials,ISLAND,STK,USD,,
PRTS,"U.S. Auto Parts Network, Inc.",2007,Consumer Services,Other Specialty Stores,ISLAND,STK,USD,,
USEG,U.S. Energy Corp.,,Energy,Oil & Gas Production,ISLAND,STK,USD,,
GROW,"U.S. Global Investors, Inc.",,Finance,Investment Managers,ISLAND,STK,USD,,
USAU,U.S. Gold Corp.,,n/a,n/a,ISLAND,STK,USD,,
UBNT,"Ubiquiti Networks, Inc.",2011,Technology,Radio And Television Broadcasting And Communications Equipment,ISLAND,STK,USD,,
UFPT,"UFP Technologies, Inc.",1993,Capital Goods,Containers/Packaging,ISLAND,STK,USD,,
ULTA,"Ulta Beauty, Inc.",2007,Consumer Services,Other Specialty Stores,ISLAND,STK,USD,,
UCTT,"Ultra Clean Holdings, Inc.",2004,Technology,Semiconductors,ISLAND,STK,USD,,
UPL,Ultra Petroleum Corp.,,Energy,Oil & Gas Production,ISLAND,STK,USD,,
RARE,Ultragenyx Pharmaceutical Inc.,2014,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
ULBI,Ultralife Corporation,1992,Miscellaneous,Industrial Machinery/Components,ISLAND,STK,USD,,
UMBF,UMB Financial Corporation,,Finance,Major Banks,ISLAND,STK,USD,,
UMPQ,Umpqua Holdings Corporation,,Finance,Savings Institutions,ISLAND,STK,USD,,
UNAM,Unico American Corporation,,Finance,Property-Casualty Insurers,ISLAND,STK,USD,,
UBSH,Union Bankshares Corporation,,Finance,Major Banks,ISLAND,STK,USD,,
UNB,"Union Bankshares, Inc.",,Finance,Major Banks,ISLAND,STK,USD,,
QURE,uniQure N.V.,2014,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
UBCP,"United Bancorp, Inc.",,Finance,Major Banks,ISLAND,STK,USD,,
UBOH,"United Bancshares, Inc.",,Finance,Major Banks,ISLAND,STK,USD,,
UBSI,"United Bankshares, Inc.",,Finance,Major Banks,ISLAND,STK,USD,,
UCBA,United Community Bancorp,,Finance,Savings Institutions,ISLAND,STK,USD,,
UCBI,"United Community Banks, Inc.",,Finance,Major Banks,ISLAND,STK,USD,,
UCFC,United Community Financial Corp.,,Finance,Banks,ISLAND,STK,USD,,
UBNK,"United Financial Bancorp, Inc. ",,Finance,Banks,ISLAND,STK,USD,,
UFCS,"United Fire Group, Inc",,Finance,Property-Casualty Insurers,ISLAND,STK,USD,,
UIHC,United Insurance Holdings Corp.,,Finance,Property-Casualty Insurers,ISLAND,STK,USD,,
UNFI,"United Natural Foods, Inc.",1996,Consumer Non-Durables,Food Distributors,ISLAND,STK,USD,,
UBFO,United Security Bancshares,,Finance,Major Banks,ISLAND,STK,USD,,
USLM,"United States Lime & Minerals, Inc.",,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),ISLAND,STK,USD,,
UTHR,United Therapeutics Corporation,1999,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
UG,"United-Guardian, Inc.",,Consumer Non-Durables,Package Goods/Cosmetics,ISLAND,STK,USD,,
UNIT,Uniti Group Inc.,,Consumer Services,Real Estate Investment Trusts,ISLAND,STK,USD,,
UNTY,"Unity Bancorp, Inc.",,Finance,Major Banks,ISLAND,STK,USD,,
UBX,"Unity Biotechnology, Inc.",2018,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
OLED,Universal Display Corporation,,Capital Goods,Electrical Products,ISLAND,STK,USD,,
UEIC,Universal Electronics Inc.,1993,Consumer Non-Durables,Consumer Electronics/Appliances,ISLAND,STK,USD,,
UFPI,"Universal Forest Products, Inc.",1993,Basic Industries,Forest Products,ISLAND,STK,USD,,
ULH,"Universal Logistics Holdings, Inc.",,Transportation,Trucking Freight/Courier Services,ISLAND,STK,USD,,
USAP,"Universal Stainless & Alloy Products, Inc.",1994,Basic Industries,Steel/Iron Ore,ISLAND,STK,USD,,
UVSP,Univest Corporation of Pennsylvania,,Finance,Major Banks,ISLAND,STK,USD,,
UMRX,Unum Therapeutics Inc.,2018,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
UPLD,"Upland Software, Inc.",2014,Technology,Computer Software: Prepackaged Software,ISLAND,STK,USD,,
UONE,"Urban One, Inc. ",,Consumer Services,Broadcasting,ISLAND,STK,USD,,
UONEK,"Urban One, Inc. ",,Consumer Services,Broadcasting,ISLAND,STK,USD,,
URBN,"Urban Outfitters, Inc.",1993,Consumer Services,Clothing/Shoe/Accessory Stores,ISLAND,STK,USD,,
URGN,UroGen Pharma Ltd.,2017,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
ECOL,"US Ecology, Inc.",,Public Utilities,Environmental Services,ISLAND,STK,USD,,
USAT,"USA Technologies, Inc.",,Miscellaneous,Office Equipment/Supplies/Services,ISLAND,STK,USD,,
USATP,"USA Technologies, Inc.",,Miscellaneous,Office Equipment/Supplies/Services,ISLAND,STK,USD,,
USAK,"USA Truck, Inc.",1992,Transportation,Trucking Freight/Courier Services,ISLAND,STK,USD,,
UTMD,"Utah Medical Products, Inc.",,Health Care,Medical/Dental Instruments,ISLAND,STK,USD,,
UTSI,UTStarcom Holdings Corp,2000,Consumer Durables,Telecommunications Equipment,ISLAND,STK,USD,,
VLRX,"Valeritas Holdings, Inc.",,Health Care,Medical/Dental Instruments,ISLAND,STK,USD,,
VALX,Validea Market Legends ETF,,n/a,n/a,ISLAND,STK,USD,,
VALU,"Value Line, Inc.",1983,Finance,Investment Managers,ISLAND,STK,USD,,
VNDA,Vanda Pharmaceuticals Inc.,2006,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
BBH,VanEck Vectors Biotech ETF,,n/a,n/a,ISLAND,STK,USD,,
GNRX,VanEck Vectors Generic Drugs ETF,,n/a,n/a,ISLAND,STK,USD,,
PPH,VanEck Vectors Pharmaceutical ETF,,n/a,n/a,ISLAND,STK,USD,,
VWOB,Vanguard Emerging Markets Government Bond ETF,,n/a,n/a,ISLAND,STK,USD,,
VNQI,Vanguard Global ex-U.S. Real Estate ETF,,n/a,n/a,ISLAND,STK,USD,,
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,,n/a,n/a,ISLAND,STK,USD,,
VGIT,Vanguard Intermediate-Term Treasury ETF,,n/a,n/a,ISLAND,STK,USD,,
VIGI,Vanguard International Dividend Appreciation ETF,,n/a,n/a,ISLAND,STK,USD,,
VYMI,Vanguard International High Dividend Yield ETF,,n/a,n/a,ISLAND,STK,USD,,
VCLT,Vanguard Long-Term Corporate Bond ETF,,n/a,n/a,ISLAND,STK,USD,,
VGLT,Vanguard Long-Treasury ETF,,n/a,n/a,ISLAND,STK,USD,,
VMBS,Vanguard Mortgage-Backed Securities ETF,,n/a,n/a,ISLAND,STK,USD,,
VONE,Vanguard Russell 1000 ETF,,n/a,n/a,ISLAND,STK,USD,,
VONG,Vanguard Russell 1000 Growth ETF,,n/a,n/a,ISLAND,STK,USD,,
VONV,Vanguard Russell 1000 Value ETF,,n/a,n/a,ISLAND,STK,USD,,
VTWO,Vanguard Russell 2000 ETF,,n/a,n/a,ISLAND,STK,USD,,
VTWG,Vanguard Russell 2000 Growth ETF,,n/a,n/a,ISLAND,STK,USD,,
VTWV,Vanguard Russell 2000 Value ETF,,n/a,n/a,ISLAND,STK,USD,,
VTHR,Vanguard Russell 3000 ETF,,n/a,n/a,ISLAND,STK,USD,,
VCSH,Vanguard Short-Term Corporate Bond ETF,,n/a,n/a,ISLAND,STK,USD,,
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,,n/a,n/a,ISLAND,STK,USD,,
VGSH,Vanguard Short-Term Treasury ETF,,n/a,n/a,ISLAND,STK,USD,,
VTC,Vanguard Total Corporate Bond ETF,,n/a,n/a,ISLAND,STK,USD,,
BNDX,Vanguard Total International Bond ETF,,n/a,n/a,ISLAND,STK,USD,,
VXUS,Vanguard Total International Stock ETF,,n/a,n/a,ISLAND,STK,USD,,
VEAC,Vantage Energy Acquisition Corp.,2017,Finance,Business Services,ISLAND,STK,USD,,
VEACU,Vantage Energy Acquisition Corp.,2017,Finance,Business Services,ISLAND,STK,USD,,
VEACW,Vantage Energy Acquisition Corp.,2017,Finance,Business Services,ISLAND,STK,USD,,
VREX,Varex Imaging Corporation,,Capital Goods,Industrial Machinery/Components,ISLAND,STK,USD,,
VRNS,"Varonis Systems, Inc.",2014,Technology,Computer Software: Prepackaged Software,ISLAND,STK,USD,,
VBLT,Vascular Biogenics Ltd.,2014,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
VXRT,"Vaxart, Inc.",,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),ISLAND,STK,USD,,
VBIV,"VBI Vaccines, Inc.",,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),ISLAND,STK,USD,,
VTIQ,VectoIQ Acquisition Corp.,2018,Finance,Business Services,ISLAND,STK,USD,,
VTIQU,VectoIQ Acquisition Corp.,2018,Finance,Business Services,ISLAND,STK,USD,,
VTIQW,VectoIQ Acquisition Corp.,2018,Finance,Business Services,ISLAND,STK,USD,,
VECO,Veeco Instruments Inc.,1994,Technology,Industrial Machinery/Components,ISLAND,STK,USD,,
VEON,VEON Ltd.,,Public Utilities,Telecommunications Equipment,ISLAND,STK,USD,,
VRA,"Vera Bradley, Inc.",2010,Consumer Non-Durables,Apparel,ISLAND,STK,USD,,
VCYT,"Veracyte, Inc.",2013,Health Care,Medical Specialities,ISLAND,STK,USD,,
VSTM,"Verastem, Inc.",2012,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
VCEL,Vericel Corporation,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),ISLAND,STK,USD,,
VRNT,Verint Systems Inc.,2002,Technology,EDP Services,ISLAND,STK,USD,,
VRSN,"VeriSign, Inc.",1998,Technology,EDP Services,ISLAND,STK,USD,,
VRSK,"Verisk Analytics, Inc.",2009,Technology,EDP Services,ISLAND,STK,USD,,
VBTX,"Veritex Holdings, Inc.",2014,Finance,Major Banks,ISLAND,STK,USD,,
VERI,"Veritone, Inc.",2017,Technology,EDP Services,ISLAND,STK,USD,,
VRML,"Vermillion, Inc.",,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,ISLAND,STK,USD,,
VRNA,Verona Pharma plc,2017,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
VRCA,Verrica Pharmaceuticals Inc.,2018,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
VSAR,"Versartis, Inc.",2014,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
VTNR,"Vertex Energy, Inc",,Energy,Integrated oil Companies,ISLAND,STK,USD,,
VRTX,Vertex Pharmaceuticals Incorporated,1991,Health Care,Major Pharmaceuticals,ISLAND,STK,USD,,
VERU,Veru Inc.,,Basic Industries,Specialty Chemicals,ISLAND,STK,USD,,
VIA,Viacom Inc.,,Consumer Services,Television Services,ISLAND,STK,USD,,
VIAB,Viacom Inc.,,Consumer Services,Television Services,ISLAND,STK,USD,,
