Date,Amazon,Apple,Walmart,Micron,Bank of America,Coca-Cola,Boeing,American Express
2012-05-15,17.042591094970703,224.38999938964844,51.08284378051758,59.62874221801758,6.446305751800537,28.88440704345703,6.019999980926514,48.262332916259766
2012-05-16,16.824159622192383,224.05999755859375,50.597938537597656,59.43978500366211,6.278526306152344,28.793861389160156,6.150000095367432,48.132232666015625
2012-05-17,16.33245086669922,218.36000061035156,49.063865661621094,57.28730392456055,6.163727760314941,28.337425231933594,5.949999809265137,50.15705490112305
2012-05-18,16.3404598236084,213.85000610351562,48.843448638916016,56.810794830322266,6.199049949645996,27.933792114257812,5.630000114440918,50.76693344116211
2012-05-21,17.292451858520508,218.11000061035156,49.663387298583984,58.97147750854492,6.031270503997803,28.10731315612793,5.78000020980835,51.26297378540039
2012-05-22,17.15966796875,215.3300018310547,49.6810188293457,58.72501754760742,6.163727760314941,27.986614227294922,5.710000038146973,51.824066162109375
2012-05-23,17.578359603881836,217.27999877929688,49.34599685668945,58.7989616394043,6.331508159637451,28.12240982055664,5.75,52.515281677246094
2012-05-24,17.41692352294922,215.24000549316406,49.67219543457031,58.65108871459961,6.30501651763916,28.503402709960938,5.739999771118164,52.91373062133789
2012-05-25,17.323570251464844,212.88999938964844,49.20492935180664,57.50911331176758,6.313847541809082,28.37891960144043,5.960000038146973,53.108890533447266
2012-05-29,17.631040573120117,214.75,49.86616516113281,57.837738037109375,6.569932460784912,28.465688705444336,6.119999885559082,53.40978240966797
2012-05-30,17.843626022338867,209.22999572753906,48.8963508605957,57.00796890258789,6.3665571212768555,28.314786911010742,5.989999771118164,53.214622497558594
2012-05-31,17.799264907836914,212.91000366210938,49.22256088256836,57.188720703125,6.4991936683654785,28.19031524658203,5.840000152587891,53.52362060546875
2012-06-01,17.28352165222168,208.22000122070312,47.106590270996094,55.241615295410156,6.207393646240234,27.5716495513916,5.449999809265137,53.30406951904297
2012-06-04,17.385189056396484,214.57000732421875,47.1771240234375,55.45520782470703,6.101285457611084,27.779130935668945,5.389999866485596,53.661861419677734
2012-06-05,17.340208053588867,213.2100067138672,47.59151077270508,55.52095031738281,6.278133869171143,27.62823486328125,5.599999904632568,53.263404846191406
2012-06-06,17.606088638305664,217.63999938964844,48.825809478759766,56.703983306884766,6.755626678466797,28.145038604736328,5.75,53.613075256347656
2012-06-07,17.614097595214844,218.8000030517578,48.702396392822266,57.46805953979492,6.561092853546143,28.02054786682129,5.670000076293945,53.56428909301758
2012-06-08,17.879053115844727,218.47999572753906,49.24900817871094,57.45982360839844,6.684885025024414,28.382694244384766,5.880000114440918,55.47525405883789
2012-06-11,17.59715461730957,216.5,48.578948974609375,57.59947204589844,6.43729829788208,28.163894653320312,5.710000038146973,54.91415786743164
2012-06-12,17.750890731811523,216.4199981689453,49.795631408691406,59.62874221801758,6.622989177703857,28.36760711669922,5.920000076293945,55.06866455078125
2012-06-13,17.627656936645508,214.72999572753906,48.578948974609375,59.20153045654297,6.631831169128418,28.562646865844727,5.860000133514404,54.54010009765625
2012-06-14,17.608243942260742,214.4499969482422,48.53487014770508,59.028995513916016,6.773309707641602,28.964168548583984,5.760000228881836,54.9954833984375
2012-06-15,17.68834686279297,218.35000610351562,49.61930847167969,59.144020080566406,6.985528469085693,29.09800910949707,5.889999866485596,55.09306716918945
2012-06-18,18.047277450561523,222.66000366210938,49.24019241333008,59.070072174072266,6.861733913421631,29.055953979492188,5.940000057220459,55.39394760131836
2012-06-19,18.097492218017578,224.02999877929688,50.20118713378906,59.90806198120117,7.171219825744629,28.964168548583984,6.099999904632568,55.141845703125
2012-06-20,18.046043395996094,223.02000427246094,50.642005920410156,59.98200988769531,7.197746276855469,28.895328521728516,6.119999885559082,55.719207763671875
2012-06-21,17.797412872314453,220.57000732421875,49.654571533203125,58.6346549987793,6.91478967666626,28.554981231689453,5.650000095367432,55.052398681640625
2012-06-22,17.933897018432617,222.16000366210938,50.06895065307617,59.119380950927734,7.02089786529541,28.65823745727539,5.739999771118164,54.727142333984375
2012-06-25,17.584835052490234,220.07000732421875,49.41651153564453,58.37175750732422,6.720255374908447,28.593219757080078,5.590000152587891,55.4427375793457
2012-06-26,17.623647689819336,225.61000061035156,49.46942901611328,58.273155212402344,6.737940311431885,28.711782455444336,5.630000114440918,55.76801300048828
2012-06-27,17.699748992919922,225.6199951171875,50.14829635620117,59.04542922973633,6.870577335357666,29.193622589111328,5.71999979019165,55.77613830566406
2012-06-28,17.531841278076172,221.30999755859375,49.98077392578125,58.80720138549805,6.844048976898193,29.281579971313477,5.96999979019165,55.54031753540039
2012-06-29,17.992433547973633,228.35000610351562,51.320899963378906,61.04182815551758,7.233116626739502,29.901094436645508,6.309999942779541,56.69503402709961
2012-07-02,18.254924774169922,229.32000732421875,52.06147766113281,60.12168502807617,7.118165016174316,30.180255889892578,6.550000190734863,56.394142150878906
2012-07-03,18.46719741821289,229.52999877929688,52.556884765625,61.01716995239258,7.127007007598877,30.272029876708984,6.889999866485596,57.53260040283203
2012-07-05,18.79161262512207,227.05999755859375,52.41532516479492,61.1568489074707,6.91478967666626,30.000518798828125,6.809999942779541,57.800960540771484
2012-07-06,18.66653060913086,225.0500030517578,51.866851806640625,60.540672302246094,6.773309707641602,29.88579750061035,6.71999979019165,58.02864074707031
2012-07-09,18.913307189941406,225.0500030517578,51.67222595214844,60.819984436035156,6.684885025024414,29.82077980041504,6.489999771118164,58.35391616821289
2012-07-10,18.738319396972656,219.5,51.654537200927734,60.15452575683594,6.614145755767822,29.82077980041504,6.159999847412109,58.63853073120117
2012-07-11,18.62186050415039,218.3699951171875,51.38029479980469,58.75787353515625,6.746782302856445,29.62192153930664,6.210000038146973,58.76051330566406
2012-07-12,18.451488494873047,215.36000061035156,50.36296081542969,58.913978576660156,6.614145755767822,29.30834197998047,6.130000114440918,58.8011589050293
2012-07-13,18.63849639892578,218.38999938964844,51.24760055541992,60.392784118652344,6.91478967666626,29.5530948638916,6.130000114440918,59.50863265991211
2012-07-16,18.698274612426758,216.00999450683594,51.875701904296875,59.94915008544922,6.905946254730225,29.247161865234375,6.0,59.34600830078125
2012-07-17,18.699190139770508,216.92999267578125,51.91109085083008,60.06416702270508,7.003213405609131,29.709880828857422,5.769999980926514,59.4435920715332
2012-07-18,18.678241729736328,217.47000122070312,51.56607437133789,60.704978942871094,6.658359050750732,29.614269256591797,5.840000152587891,59.24028778076172
2012-07-19,18.926563262939453,226.1699981689453,49.74369430541992,61.501914978027344,6.41961145401001,29.656341552734375,5.78000020980835,58.16690444946289
2012-07-20,18.61785316467285,228.2899932861328,49.372154235839844,60.704978942871094,6.251606464385986,29.457489013671875,5.829999923706055,58.752384185791016
2012-07-23,18.603376388549805,226.00999450683594,49.30136489868164,59.89985656738281,6.269293308258057,29.40013313293457,5.619999885559082,58.42711639404297
2012-07-24,18.513717651367188,223.0399932861328,49.2129020690918,59.1768798828125,6.225078582763672,29.315994262695312,5.730000019073486,58.66291427612305
2012-07-25,17.7142333984375,217.0500030517578,49.58445739746094,60.819984436035156,6.251606464385986,29.453662872314453,5.840000152587891,58.614131927490234
2012-07-26,17.711454391479492,220.00999450683594,51.097225189208984,61.54297637939453,6.340030670166016,30.153488159179688,5.960000038146973,59.90709686279297
2012-07-27,18.028173446655273,237.32000732421875,51.77839279174805,62.03590393066406,6.463823318481445,30.597091674804688,6.28000020980835,60.598304748535156
2012-07-30,18.332258224487305,236.08999633789062,51.56607437133789,61.501914978027344,6.43729829788208,31.021562576293945,6.110000133514404,60.97236633300781
2012-07-31,18.816883087158203,233.3000030517578,51.05297088623047,60.7214241027832,6.490350723266602,30.89919662475586,6.210000038146973,60.52511978149414
2012-08-01,18.695188522338867,232.08999633789062,50.247947692871094,59.78483581542969,6.384243011474609,30.979509353637695,6.269999980926514,59.866458892822266
2012-08-02,18.725378036499023,230.80999755859375,49.97371292114258,59.144020080566406,6.348872661590576,30.497663497924805,6.159999847412109,60.216121673583984
2012-08-03,18.96908187866211,234.97000122070312,50.964515686035156,59.81769561767578,6.569932460784912,30.91067123413086,6.329999923706055,60.62269592285156
2012-08-06,19.18012046813965,233.99000549316406,50.51333236694336,59.883426666259766,6.755626678466797,30.8380069732666,6.570000171661377,60.403133392333984
2012-08-07,19.129592895507812,236.55999755859375,50.99105453491211,61.17326354980469,6.7821526527404785,30.50531005859375,6.820000171661377,60.16731262207031
2012-08-08,19.097238540649414,234.3800048828125,51.22990417480469,61.28828811645508,6.7821526527404785,30.42499542236328,6.889999866485596,60.75432205200195
2012-08-09,19.206148147583008,234.05999755859375,49.95602035522461,61.025367736816406,6.826364994049072,30.302635192871094,6.809999942779541,60.37825012207031
2012-08-10,19.236169815063477,232.75,49.40753173828125,60.96788024902344,6.844048976898193,30.13053321838379,6.760000228881836,60.23926544189453
2012-08-13,19.492977142333984,232.44000244140625,49.65522766113281,60.95143508911133,6.826364994049072,30.057876586914062,6.71999979019165,60.010345458984375
2012-08-14,19.54527473449707,233.19000244140625,49.61100387573242,60.639244079589844,6.879419803619385,30.11906623840332,6.550000190734863,60.50904846191406
2012-08-15,19.51865577697754,237.4199981689453,50.124088287353516,60.391292572021484,6.959002494812012,30.09611701965332,6.489999771118164,60.86878204345703
2012-08-16,19.68914794921875,241.5500030517578,50.752197265625,60.862388610839844,7.012054443359375,30.24909019470215,6.610000133514404,58.98837661743164
2012-08-17,20.05331802368164,241.1699981689453,50.946815490722656,61.0855712890625,7.0739521980285645,30.23379898071289,6.570000171661377,58.8575439453125
2012-08-20,20.580564498901367,240.35000610351562,50.33641052246094,61.01945877075195,7.206589221954346,30.18790054321289,6.489999771118164,59.111019134521484
2012-08-21,20.29930305480957,239.4499969482422,50.071022033691406,60.55660629272461,7.2419586181640625,30.027286529541016,6.460000038146973,58.399688720703125
2012-08-22,20.695669174194336,243.10000610351562,50.265647888183594,60.168148040771484,7.268486499786377,29.65252685546875,6.320000171661377,58.677677154541016
2012-08-23,20.502593994140625,241.1999969482422,49.911773681640625,58.151527404785156,7.206589221954346,29.14773178100586,6.260000228881836,58.5059814453125
2012-08-24,20.52084732055664,245.74000549316406,50.85835266113281,58.754852294921875,7.2154316902160645,29.423086166381836,6.300000190734863,58.955657958984375
2012-08-27,20.906375885009766,243.9199981689453,50.796424865722656,58.99454116821289,7.135850429534912,29.193622589111328,6.230000019073486,59.274532318115234
2012-08-28,20.8791446685791,246.11000061035156,50.92028045654297,59.11023712158203,7.0385847091674805,29.06360626220703,6.199999809265137,59.200931549072266
2012-08-29,20.837995529174805,247.1199951171875,50.796424865722656,59.04414367675781,7.0739521980285645,28.650598526000977,6.199999809265137,59.4952507019043
2012-08-30,20.540956497192383,246.22000122070312,50.575260162353516,58.53171157836914,6.994370937347412,28.405845642089844,6.179999828338623,59.070125579833984
2012-08-31,20.583343505859375,248.27000427246094,51.57491683959961,59.01108932495117,7.06511116027832,28.60470962524414,6.210000038146973,59.356258392333984
2012-09-04,20.884403228759766,247.8800048828125,51.849159240722656,58.57303237915039,7.0739521980285645,28.512922286987305,6.090000152587891,60.10026931762695
2012-09-05,20.73774528503418,246.22000122070312,50.59296417236328,59.44084930419922,7.038539409637451,28.688833236694336,6.190000057220459,60.13299560546875
2012-09-06,20.924625396728516,251.3800048828125,50.78759002685547,60.18468475341797,7.392679691314697,29.178329467773438,6.679999828338623,61.16312789916992
2012-09-07,21.053653717041016,259.1400146484375,51.0706672668457,60.24256134033203,7.7910871505737305,28.98711585998535,6.420000076293945,60.35371017456055
2012-09-10,20.505990982055664,257.0899963378906,50.88489532470703,58.74660873413086,7.596311569213867,28.803550720214844,6.409999847412109,60.10026931762695
2012-09-11,20.439472198486328,255.6699981689453,50.62834930419922,58.90364074707031,7.994716167449951,28.8876895904541,6.360000133514404,60.5499267578125
2012-09-12,20.72412872314453,255.6300048828125,50.663726806640625,58.647422790527344,7.941596984863281,28.914644241333008,6.46999979019165,60.558128356933594
2012-09-13,21.13224220275879,260.239990234375,52.23841094970703,59.15985870361328,8.322296142578125,29.530664443969727,6.599999904632568,61.43292236328125
2012-09-14,21.38905906677246,261.2699890136719,52.43302917480469,58.911888122558594,8.455100059509277,29.353557586669922,6.699999809265137,60.90967559814453
2012-09-17,21.652061462402344,258.0,52.35340881347656,57.78787612915039,8.233762741088867,29.530664443969727,6.570000171661377,60.492706298828125
2012-09-18,21.71796417236328,258.75,51.90222930908203,58.22591018676758,8.171785354614258,29.738569259643555,6.480000019073486,60.459999084472656
2012-09-19,21.723840713500977,261.67999267578125,51.90222930908203,57.7713508605957,8.224908828735352,29.66156768798828,6.650000095367432,60.80339050292969
2012-09-20,21.618642807006836,260.80999755859375,51.61030960083008,57.73003005981445,8.136373519897461,29.753969192504883,6.449999809265137,61.11407470703125
2012-09-21,21.661649703979492,257.4700012207031,51.18568801879883,57.82919692993164,8.065546989440918,29.284265518188477,6.360000133514404,60.86878204345703
2012-09-24,21.37389373779297,254.8000030517578,51.017578125,57.8787956237793,8.056694030761719,29.353557586669922,6.260000228881836,61.10588836669922
2012-09-25,20.84015464782715,252.4600067138672,50.53989028930664,57.34157180786133,7.906181812286377,29.014755249023438,6.110000133514404,60.713470458984375
2012-09-26,20.58148956298828,249.6699981689453,49.66408920288086,58.060630798339844,7.8087921142578125,29.076345443725586,5.940000057220459,60.65623092651367
2012-09-27,21.080883026123047,256.5899963378906,50.04448699951172,57.936641693115234,7.941596984863281,29.49986457824707,6.019999980926514,60.48453140258789
2012-09-28,20.640901565551758,254.32000732421875,50.301025390625,57.52339553833008,7.817649841308594,29.207246780395508,5.980000019073486,60.337364196777344
2012-10-01,20.4023380279541,252.00999450683594,51.0706672668457,57.86225891113281,7.93274450302124,29.553770065307617,5.769999980926514,60.54178237915039
2012-10-02,20.461748123168945,250.60000610351562,50.58412170410156,57.465545654296875,7.906181812286377,29.522964477539062,5.840000152587891,60.296504974365234
2012-10-03,20.775489807128906,255.9199981689453,50.95698547363281,57.73828887939453,8.065546989440918,29.44596290588379,5.840000152587891,60.66441345214844
2012-10-04,20.631614685058594,260.4700012207031,51.81808853149414,57.80439758300781,8.33115291595459,29.515268325805664,5.880000114440918,61.08955383300781
2012-10-05,20.191938400268555,258.510009765625,51.98677062988281,58.589576721191406,8.251469612121582,29.707773208618164,5.889999866485596,61.424739837646484
2012-10-08,19.74576759338379,259.05999755859375,52.21757888793945,58.32509994506836,8.216054916381836,29.707773208618164,5.849999904632568,61.52285385131836
2012-10-09,19.673986434936523,250.9600067138672,51.702693939208984,58.38294982910156,8.154083251953125,29.69236946105957,5.760000228881836,60.61534881591797
2012-10-10,19.83054542541504,244.99000549316406,51.46299743652344,58.1350212097168,8.154083251953125,29.3304500579834,5.760000228881836,61.66183090209961
2012-10-11,19.434186935424805,244.22000122070312,51.906864166259766,58.53997802734375,8.269177436828613,29.345861434936523,5.75,61.326637268066406
2012-10-12,19.484004974365234,242.36000061035156,51.391963958740234,59.38298797607422,8.074396133422852,29.438270568847656,5.670000076293945,61.98069763183594
2012-10-15,19.6402530670166,244.17999267578125,51.12564468383789,59.71358871459961,8.357709884643555,29.361257553100586,5.71999979019165,63.07624816894531
2012-10-16,20.105304718017578,243.94000244140625,52.04890823364258,60.73017120361328,8.37541675567627,29.18415069580078,5.78000020980835,62.88005065917969
2012-10-17,19.945026397705078,247.49000549316406,52.70583724975586,60.85415267944336,8.357709884643555,29.06094741821289,5.78000020980835,62.9781379699707
2012-10-18,19.574661254882812,244.85000610351562,51.14339065551758,61.374839782714844,8.384273529052734,29.13794708251953,5.650000095367432,62.5938720703125
2012-10-19,18.869203567504883,240.0,50.47758865356445,61.168212890625,8.357709884643555,28.799142837524414,5.449999809265137,61.82536315917969
2012-10-22,19.617673873901367,233.77999877929688,50.37105941772461,60.91199493408203,8.455100059509277,28.668230056762695,5.440000057220459,61.849884033203125
2012-10-23,18.978111267089844,234.30999755859375,49.16371536254883,60.18468475341797,8.286883354187012,28.1908016204834,5.409999847412109,61.122249603271484
2012-10-24,19.085479736328125,228.49000549316406,49.030555725097656,60.09376907348633,8.242616653442383,28.39872169494629,5.170000076293945,61.17129898071289
2012-10-25,18.85991668701172,222.9199981689453,49.216976165771484,59.12678909301758,8.18064022064209,28.56043243408203,5.690000057220459,61.580081939697266
2012-10-26,18.68850326538086,238.24000549316406,49.492183685302734,58.77140426635742,8.074396133422852,28.521923065185547,5.46999979019165,61.40840148925781
2012-10-31,18.41992950439453,232.88999938964844,49.6874885559082,58.2176513671875,8.251469612121582,28.62973976135254,5.429999828338623,61.33481216430664
2012-11-01,18.457687377929688,232.13999938964844,50.46870803833008,58.50690460205078,8.623320579528809,28.74522590637207,5.789999961853027,60.05119323730469
2012-11-02,17.846906661987305,232.4199981689453,50.344425201416016,57.895320892333984,8.720705032348633,28.552734375,5.710000038146973,59.4952507019043
2012-11-05,18.0888671875,234.3300018310547,50.03371047973633,58.1928596496582,8.632169723510742,28.314014434814453,5.840000152587891,59.79777526855469
2012-11-06,18.03409767150879,237.55999755859375,50.77054214477539,59.52349853515625,8.800385475158691,28.814537048339844,6.090000152587891,60.30466079711914
2012-11-07,17.344066619873047,232.05999755859375,49.33238220214844,58.30107498168945,8.171785354614258,28.275522232055664,5.909999847412109,59.773231506347656
2012-11-08,16.714641571044922,227.35000610351562,49.323516845703125,59.024574279785156,8.313443183898926,27.998306274414062,5.690000057220459,59.25816345214844
2012-11-09,17.0040225982666,226.30999755859375,49.563201904296875,60.91222381591797,8.348859786987305,27.94440269470215,5.619999885559082,59.11916732788086
2012-11-12,16.872543334960938,226.47000122070312,49.28799819946289,61.278106689453125,8.313443183898926,27.78270149230957,5.570000171661377,59.25816345214844
2012-11-13,16.87472152709961,226.60000610351562,48.59555435180664,61.00370788574219,8.260323524475098,27.844303131103516,5.739999771118164,58.710384368896484
2012-11-14,16.68760108947754,222.9499969482422,47.627906799316406,59.2823371887207,7.9593024253845215,27.728796005249023,5.559999942779541,58.301612854003906
2012-11-15,16.337610244750977,220.60000610351562,47.619014739990234,59.07445526123047,8.047840118408203,28.052207946777344,5.46999979019165,56.1840705871582
2012-11-16,16.40163803100586,225.22999572753906,48.20493698120117,58.849910736083984,8.074396133422852,28.152313232421875,5.46999979019165,55.61994934082031
2012-11-19,17.584331512451172,229.7100067138672,49.030555725097656,59.839500427246094,8.401979446411133,28.67593002319336,5.539999961853027,56.429325103759766
2012-11-20,17.434511184692383,233.77999877929688,49.58982467651367,60.32179641723633,8.52592945098877,28.683631896972656,5.559999942779541,56.41299057006836
2012-11-21,17.459074020385742,238.02999877929688,49.69636917114258,60.82905578613281,8.649876594543457,28.79143524169922,5.519999980926514,56.32305908203125
2012-11-23,17.76367950439453,239.8800048828125,50.16685104370117,61.31969451904297,8.764972686767578,29.207246780395508,5.679999828338623,57.39406967163086
2012-11-26,18.324094772338867,243.6199951171875,49.43891525268555,61.76041030883789,8.711852073669434,28.76833152770996,5.699999809265137,57.156986236572266
2012-11-27,18.17645263671875,243.39999389648438,48.329219818115234,61.94334030151367,8.552488327026367,28.814537048339844,5.679999828338623,56.82177734375
2012-11-28,18.1192626953125,247.11000061035156,49.27911376953125,61.6107292175293,8.641023635864258,29.12079620361328,5.769999980926514,57.688419342041016
2012-11-29,18.318811416625977,251.27000427246094,49.64309310913086,61.635677337646484,8.702996253967285,29.43867301940918,5.909999847412109,57.90916061401367
2012-11-30,18.191991806030273,252.0500030517578,49.625343322753906,61.76870346069336,8.729557991027832,29.399900436401367,5.96999979019165,58.882080078125
2012-12-03,18.22028160095215,250.3300018310547,49.70524215698242,61.552513122558594,8.67643928527832,28.981233596801758,5.929999828338623,58.326133728027344
2012-12-04,17.89888572692871,252.49000549316406,49.57207489013672,61.577449798583984,8.77382755279541,28.80290985107422,6.039999961853027,58.96383285522461
2012-12-05,16.746973037719727,253.9600067138672,50.0692253112793,61.427791595458984,9.270126342773438,28.926952362060547,6.179999828338623,58.904632568359375
2012-12-06,17.009614944458008,253.3699951171875,49.82064437866211,61.51923751831055,9.270126342773438,28.981233596801758,6.409999847412109,58.85531234741211
2012-12-07,16.574769973754883,253.27000427246094,50.25564956665039,62.068084716796875,9.429648399353027,29.237075805664062,6.440000057220459,59.4307861328125
2012-12-10,16.468154907226562,247.77000427246094,50.37992477416992,62.80818557739258,9.367612838745117,29.182809829711914,6.670000076293945,59.315711975097656
2012-12-11,16.827777862548828,250.69000244140625,50.65513610839844,63.04935073852539,9.314437866210938,29.353378295898438,6.769999980926514,58.27982711791992
2012-12-12,16.753496170043945,251.75999450683594,51.19666290283203,62.75828170776367,9.403059959411621,29.182809829711914,6.710000038146973,56.67669677734375
2012-12-13,16.464113235473633,251.25,51.241065979003906,61.801979064941406,9.341026306152344,29.15179443359375,6.659999847412109,56.7589225769043
2012-12-14,15.845569610595703,249.19000244140625,50.291160583496094,61.552513122558594,9.376473426818848,29.198318481445312,6.849999904632568,56.52050018310547
2012-12-17,16.126562118530273,253.86000061035156,50.84156036376953,62.0764274597168,9.748699188232422,29.074270248413086,6.610000133514404,56.89044952392578
2012-12-18,16.59497833251953,260.3999938964844,51.3298225402832,62.79984664916992,10.06774616241455,28.903697967529297,6.699999809265137,57.13709259033203
2012-12-19,16.35905647277832,257.989990234375,50.41543960571289,62.79154968261719,9.917083740234375,28.51604461669922,6.820000171661377,56.3314208984375
2012-12-20,16.216697692871094,261.5,50.95698547363281,63.365333557128906,10.20954704284668,28.725374221801758,6.789999961853027,56.726036071777344
2012-12-21,16.142099380493164,256.9200134277344,51.17891311645508,63.34038543701172,10.005705833435059,28.601327896118164,6.320000171661377,56.43828582763672
2012-12-24,16.1682071685791,258.6199951171875,51.07238006591797,63.174068450927734,9.970258712768555,28.477272033691406,6.230000019073486,56.37252426147461
2012-12-26,15.945353507995605,248.6300048828125,50.7172737121582,63.215641021728516,10.22726821899414,28.236928939819336,6.179999828338623,55.89569854736328
2012-12-27,16.009374618530273,248.30999755859375,50.326663970947266,63.05766677856445,10.165234565734863,28.236928939819336,6.21999979019165,56.060123443603516
2012-12-28,15.839356422424316,245.17999267578125,50.30890655517578,62.10968017578125,10.06774616241455,27.888038635253906,6.130000114440918,55.58329772949219
2012-12-31,16.54120445251465,250.8699951171875,51.027992248535156,62.66680908203125,10.289308547973633,28.105117797851562,6.340000152587891,56.09300994873047
2013-01-02,17.06525230407715,257.30999755859375,52.337547302246094,64.08879089355469,10.661529541015625,29.15179443359375,6.630000114440918,56.923343658447266
2013-01-03,16.849853515625,258.4800109863281,52.56025695800781,64.42142486572266,10.599492073059082,29.15179443359375,6.900000095367432,56.56163024902344
2013-01-04,16.380502700805664,259.1499938964844,53.10368728637695,64.6043701171875,10.732427597045898,29.198318481445312,6.960000038146973,56.775360107421875
2013-01-07,16.28414535522461,268.4599914550781,53.32639694213867,63.30712890625,10.714706420898438,28.919208526611328,7.179999828338623,56.232765197753906
2013-01-08,16.327978134155273,266.3800048828125,53.629276275634766,61.64399337768555,10.617216110229492,28.717618942260742,7.230000019073486,56.388973236083984
2013-01-09,16.072786331176758,266.3500061035156,53.68272018432617,63.83099365234375,10.129783630371094,28.709861755371094,7.309999942779541,56.37252426147461
2013-01-10,16.272029876708984,265.3399963378906,54.15488815307617,64.10543823242188,10.43996810913086,28.655603408813477,7.420000076293945,56.19987869262695
2013-01-11,16.172252655029297,267.94000244140625,54.555763244628906,62.500518798828125,10.307034492492676,28.616832733154297,7.539999961853027,56.42184066772461
2013-01-14,15.595674514770508,272.7300109863281,54.5290412902832,63.65637969970703,10.165234565734863,28.67886734008789,7.599999904632568,56.15055465698242
2013-01-15,15.103631973266602,271.8999938964844,54.12814712524414,63.98069763183594,10.236133575439453,28.93471336364746,7.599999904632568,56.7096061706543
2013-01-16,15.73056697845459,268.92999267578125,54.00343322753906,61.81862258911133,10.43996810913086,28.93471336364746,7.670000076293945,56.898651123046875
2013-01-17,15.624578475952148,270.4800109863281,54.11033630371094,62.58366775512695,9.996845245361328,29.08201789855957,7.809999942779541,56.602718353271484
2013-01-18,15.541274070739746,272.1199951171875,53.25511932373047,62.400726318359375,9.872770309448242,29.229333877563477,7.889999866485596,56.89044952392578
2013-01-22,15.689539909362793,270.19000244140625,52.91659927368164,61.66893005371094,10.058882713317871,28.787410736083984,7.840000152587891,57.20286560058594
2013-01-23,15.9767427444458,268.1099853515625,52.49789810180664,61.77702331542969,10.120918273925781,28.787410736083984,7.78000020980835,57.12886428833008
2013-01-24,14.002690315246582,273.4599914550781,52.827510833740234,62.6335563659668,10.218406677246094,28.771888732910156,7.829999923706055,57.3754997253418
2013-01-25,13.672592163085938,283.989990234375,53.00569152832031,62.39238739013672,10.298169136047363,28.725374221801758,7.869999885559082,56.726036071777344
2013-01-28,13.981864929199219,276.0400085449219,52.62260055541992,61.53588104248047,10.174092292785645,28.694364547729492,7.820000171661377,57.01376724243164
2013-01-29,14.2441987991333,260.3500061035156,52.96113586425781,61.24483871459961,10.18295669555664,29.01224136352539,7.579999923706055,57.457706451416016
2013-01-30,14.199442863464355,272.760009765625,52.854244232177734,62.02652359008789,10.085469245910645,29.074270248413086,7.650000095367432,57.342613220214844
2013-01-31,14.15778923034668,265.5,52.3909912109375,61.427791595458984,10.032295227050781,28.87268829345703,7.559999942779541,57.507057189941406
2013-02-01,14.099666595458984,265.0,53.37092590332031,62.25934982299805,10.377928733825684,29.105274200439453,7.829999923706055,57.950992584228516
2013-02-04,13.748432159423828,259.9800109863281,52.925514221191406,62.54206466674805,10.174092292785645,28.95796775817871,7.760000228881836,57.243961334228516
2013-02-05,14.230834007263184,266.8900146484375,54.0390739440918,63.107540130615234,10.528593063354492,29.570470809936523,7.869999885559082,58.1811637878418
2013-02-06,14.215604782104492,262.2200012207031,53.949989318847656,63.4401741027832,10.572907447814941,29.702272415161133,7.949999809265137,58.62512969970703
2013-02-07,14.638289451599121,260.2300109863281,55.3575439453125,64.38816833496094,10.493142127990723,30.16744613647461,7.730000019073486,58.559356689453125
2013-02-08,14.849627494812012,261.95001220703125,55.05464172363281,63.664695739746094,10.42224407196045,30.058916091918945,7.75,58.764892578125
2013-02-11,15.004384994506836,257.2099914550781,55.21500015258789,63.09092712402344,10.510868072509766,29.934864044189453,7.909999847412109,58.6991081237793
2013-02-12,14.628279685974121,258.70001220703125,55.41098403930664,63.1906852722168,10.856505393981934,29.12079620361328,7.920000076293945,58.6991081237793
2013-02-13,14.600456237792969,269.4700012207031,55.321895599365234,62.58396530151367,10.785602569580078,28.84942626953125,7.949999809265137,58.69089126586914
2013-02-14,14.587326049804688,269.239990234375,55.53571319580078,62.7094841003418,10.750152587890625,28.56256103515625,8.079999923706055,58.22228240966797
2013-02-15,14.386302947998047,265.0899963378906,54.95664978027344,62.79315948486328,10.661529541015625,29.01224136352539,7.909999847412109,56.97267532348633
2013-02-19,14.380988121032715,269.75,55.48224639892578,62.47517013549805,10.803328514099121,29.206064224243164,8.119999885559082,56.52873992919922
2013-02-20,14.032709121704102,266.4100036621094,55.15262985229492,62.58396530151367,10.457694053649902,29.252586364746094,7.880000114440918,56.898651123046875
2013-02-21,13.945484161376953,265.94000244140625,54.82302474975586,63.61334228515625,10.120918273925781,29.237075805664062,7.679999828338623,57.76190948486328
2013-02-22,14.093985557556152,265.4200134277344,55.74059295654297,64.15731811523438,10.138647079467773,29.865089416503906,8.020000457763672,57.87701416015625
2013-02-25,13.843562126159668,259.8699951171875,55.25061798095703,62.79315948486328,9.77528190612793,29.244836807250977,7.929999828338623,57.90987777709961
2013-02-26,14.036462783813477,259.3599853515625,55.161537170410156,63.31205368041992,9.863909721374512,29.547203063964844,7.960000038146973,58.46070098876953
2013-02-27,13.89890193939209,263.25,55.67824935913086,64.74317169189453,10.023577690124512,29.810813903808594,8.180000305175781,58.91286849975586
