Date,High,Low,Open,Close,Volume,Adj Close
17-11-2011,561.75,553.7999878,557.5,557.5750122,1391988,437.7011108
18-11-2011,554.9000244,538.1500244,552.875,543.2999878,2789442,426.4949951
21-11-2011,544.1500244,530.0499878,542.5,533.5999756,2871704,418.8804321
22-11-2011,547.5,528.5,534.4500122,540.9249878,3723582,424.6306763
23-11-2011,540.9749756,520.5,540.9749756,531.1500244,2355750,416.9571533
24-11-2011,548.2000122,522.5,531,545.9000244,3766844,428.5361633
25-11-2011,543.9500122,528.5499878,542.5,531.9500122,2140604,417.5851135
28-11-2011,548,537,538.9749756,544.25,1504486,427.2408752
29-11-2011,552.9500122,543.0999756,546.5,546.6500244,2554696,429.1248779
30-11-2011,561.4749756,540.5750122,540.5750122,557.7750244,3481698,437.8580322
01-12-2011,574.2750244,563.0999756,570,567.4000244,2481448,445.4137878
02-12-2011,592.5,564.7999878,567.4249878,589,3968866,462.3699341
05-12-2011,591.9500122,581.2750244,586.25,590.4749756,1530476,463.5277405
07-12-2011,596.4500122,586.7999878,590,589.7750244,2637422,462.9784546
08-12-2011,594.5,583.5750122,585,588.7999878,3326444,462.2128296
09-12-2011,591.4000244,580.5,580.5,586.2000122,2763230,460.171875
12-12-2011,595,577.5499878,588,590.1749878,3172170,463.2922058
13-12-2011,598.4500122,583.3250122,587.5,589.3499756,3274558,462.6445923
14-12-2011,594.5,585,590.25,591.2249756,3346176,464.1166077
15-12-2011,594.9500122,577.2999878,589.8499756,591.25,3669372,464.1361084
16-12-2011,591.2750244,566.1500244,588.2750244,573.1500244,3550896,449.9276123
19-12-2011,578.7000122,557.2000122,569.5,571.8250122,3667724,448.8874817
20-12-2011,575.5499878,564.125,572.6749878,566.6749878,1809396,444.8444519
21-12-2011,583,561.2249756,575,579.3499756,3116976,454.7945557
22-12-2011,581.9249878,567.125,576,575.8499756,2086268,452.0471191
23-12-2011,581,569.5499878,575.5,578.5750122,1578590,454.1861572
26-12-2011,595.0999756,576.75,578.5750122,594.2000122,2229352,466.4520264
27-12-2011,595,585,592.7000122,589.7249756,983902,462.9389954
28-12-2011,591.7750244,582.9500122,589.3499756,584.5999756,1197910,458.9159241
29-12-2011,589.0499878,579.75,581.75,582.8499756,1585728,457.5420837
30-12-2011,591.25,578.25,589,580.3250122,1545410,455.559967
02-01-2012,592.9749756,576.5,580.5,589.2999878,2248542,462.6055603
03-01-2012,604.9500122,590,591.625,598.7999878,2708884,470.0630493
04-01-2012,602.5,584.6500244,602.4500122,586.5,2386770,460.4074097
05-01-2012,592.5,583.6749878,586.4000244,586,2547312,460.0148926
06-01-2012,594.1749878,578.4000244,583,584.7000122,2119728,458.9944763
09-01-2012,589.8499756,582.625,585.5,585.6749878,1509028,459.7597351
10-01-2012,592.75,579.25,587.5,582.7000122,3591790,457.424408
11-01-2012,587.5,566.5750122,585.7000122,568.5,5675380,446.2772217
12-01-2012,557.5,534.3250122,550.5,544.75,9528684,427.6332397
13-01-2012,551.6749878,536.5,548.5750122,542.875,4019828,426.1615295
16-01-2012,557,539.4500122,542,554.7000122,3047202,435.4440918
17-01-2012,562.3499756,547,559.9500122,551.9749756,3704218,433.3049622
18-01-2012,548.1500244,522.6500244,540,538.0750122,11665532,422.3934326
19-01-2012,544.4500122,532.7000122,543.5,537.7750244,4163292,422.1578979
20-01-2012,545.4749756,536.5,539.9749756,539.75,2572694,423.708374
23-01-2012,545.7249756,537.0750122,543,538.8499756,2130496,423.0017395
24-01-2012,547.5,539,544,544.3499756,2641310,427.3192749
25-01-2012,554.9749756,545.5250244,547.4500122,549,5845238,433.3578796
27-01-2012,560.2750244,550.0499878,552.5,554.375,5209718,437.6006775
30-01-2012,559.4749756,550.375,551.25,555.875,2595558,438.78479
31-01-2012,567.9500122,556.5,556.5,566.2000122,3538120,446.9347839
01-02-2012,567.5,554.125,564.7000122,564.3499756,2288804,445.4745789
02-02-2012,576.3250122,565.1500244,568,574,3386140,453.0919189
03-02-2012,588,570.5,572.5,585.7750244,2777558,462.3866272
06-02-2012,600.0250244,586.6749878,591.8499756,596.9249878,3427196,471.1879272
07-02-2012,604.8499756,595.9500122,604.8499756,599,3407656,472.8258057
08-02-2012,613.4249878,605.5,608.2000122,609.8250122,3627184,481.370575
09-02-2012,616,594,605.5499878,614.2999878,3038062,484.9030151
10-02-2012,619,606,614,616.7000122,2324302,486.7974548
13-02-2012,618.9749756,607,611.0999756,612.8499756,1631770,483.7584229
14-02-2012,614.7750244,607.5,612.5,610,1826646,481.5089111
15-02-2012,624.4000244,609.75,613.5750122,620.7999878,2167166,490.0338745
16-02-2012,621,609,619,612.6749878,1886660,483.6202698
17-02-2012,627,610.5,617.4249878,614.375,4096568,484.9622803
21-02-2012,620,602.375,611.7750244,618.5250244,2489504,488.2379761
22-02-2012,633.4249878,614.5,617.5,626.1749878,3141826,494.2766113
23-02-2012,637.4500122,622,624.5250244,629.9000244,4086880,497.2171326
24-02-2012,640.4249878,628.625,629.5,635,2346400,501.2427368
27-02-2012,639.9749756,622.7999878,639.5,626.0250244,1861370,494.1581116
28-02-2012,630.2000122,609.5499878,627.625,613.2750244,3973490,484.0939331
29-02-2012,620,606.125,620,610.9749756,3060216,482.2781982
01-03-2012,613.4749756,605.0250244,611.5,609.7999878,1568594,481.3508606
02-03-2012,613.5,603.5,613,608.625,2309232,480.4231567
05-03-2012,611.2249756,600.5,607,603.6500244,1540878,476.4962463
06-03-2012,610.6500244,594.5,601.5,601,1717722,474.4045715
07-03-2012,603,593.2750244,597.5,596.4249878,1945666,470.7931213
09-03-2012,613.5,601.4749756,613.5,604.2750244,2225758,476.9898682
12-03-2012,609.4249878,591.5999756,607.9500122,594.5250244,2240278,469.2935486
13-03-2012,607.4749756,595,595,598.5,2492464,472.4310913
14-03-2012,607,575.5,605.0499878,577.2750244,8065314,455.6770325
15-03-2012,585.4749756,572.5,579.5,581.8499756,4284236,459.2884521
16-03-2012,590,579,584.9749756,584.7750244,2054724,461.597229
19-03-2012,584.7750244,555.9000244,584.7750244,561,5132864,442.8301392
20-03-2012,572.5,560,564.5,567.4249878,3683204,447.901886
21-03-2012,589.9000244,568.2750244,568.4749756,587.875,4553242,464.0444031
22-03-2012,594.8499756,580,587.3499756,583.875,3421694,460.8868408
23-03-2012,595.9500122,582.4000244,587.5,592.3250122,3158436,467.5569153
26-03-2012,592.5,577,588.5,580.7999878,3053384,458.4594727
27-03-2012,589.8250122,575.9749756,586.5,587.375,1588246,463.6494751
28-03-2012,587.3250122,577.2249756,587,582.5499878,2051096,459.8407593
29-03-2012,582,566.2000122,575.5,570.5999756,2681214,450.4080505
30-03-2012,587.875,572.75,572.75,584.4000244,2543342,461.3012085
02-04-2012,599.5,585,585,597.125,2326988,471.3458557
03-04-2012,603.6749878,587.6500244,600.0999756,589,2269154,464.9322815
04-04-2012,594.9000244,583.5,584.5,589.2249756,2165054,465.1098022
09-04-2012,594,579.125,585,582.0499878,1576628,459.446228
10-04-2012,587.8250122,576.125,583.1500244,578.0999756,1532992,456.3282471
11-04-2012,577.5,567.5999756,574.8499756,569.0499878,1781586,449.1846313
12-04-2012,574,564.5499878,570.125,565.8250122,2114686,446.6388855
13-04-2012,552.3499756,530.625,545.6749878,534.1749878,8994680,421.6555481
16-04-2012,537.1500244,526.6500244,532.625,534.875,5016110,422.2082214
17-04-2012,547.4749756,536.9000244,542.5,545.4249878,2473664,430.5358887
18-04-2012,557.3499756,546.9249878,550,548.7750244,2882264,433.1802979
19-04-2012,553.4000244,545.5499878,550.4500122,551.4749756,1767416,435.3117065
20-04-2012,553.9749756,538.7000122,546.625,544.2249756,2450024,429.588562
23-04-2012,551.2000122,523.8250122,546.9749756,532.125,2843868,420.0375061
24-04-2012,602.5,558.6500244,561,597.0999756,18113782,471.3260803
25-04-2012,595,583.75,594.5,585.5250244,5417898,462.189209
26-04-2012,600.9500122,582.25,585,597.3250122,5476292,471.5035095
27-04-2012,606,595,595,602,3711146,475.1939697
30-04-2012,625,602,602,623.2999878,4604822,492.0072632
02-05-2012,637.2000122,621.0499878,621.0499878,633.625,3981448,500.1574097
03-05-2012,642.0499878,629.2750244,631.3499756,639.75,3358922,504.9923401
04-05-2012,647.625,631.5250244,640,638.4000244,3571718,503.9265442
07-05-2012,639.25,624.2000122,630,636.625,2627762,502.5254822
08-05-2012,617.3499756,597.8250122,612.5,600.3499756,9631578,473.8912964
09-05-2012,617.2999878,597.0499878,597.5,612.7750244,9271544,483.6993713
10-05-2012,620.9000244,612.5,612.7750244,616.2750244,2992620,486.4619141
11-05-2012,618.4500122,610.5999756,612,615.375,2745190,485.7515564
14-05-2012,617,610,613.6500244,612.9749756,2573752,483.8571777
15-05-2012,616.5,609.9000244,612,613.1500244,1875510,483.9952698
16-05-2012,620.9500122,603.375,610,611.7000122,4567936,482.8506775
17-05-2012,617.5,599.5250244,611,611,4137524,482.2981262
18-05-2012,612.4500122,601.3250122,602.4000244,605.3250122,2656670,477.8185425
21-05-2012,612.5,602.0250244,605.5,604.5999756,2227088,477.2461853
22-05-2012,620,606.5,610.5,612.0250244,2360916,483.1072693
23-05-2012,617.7750244,607.0499878,616.5,612.5750122,2162806,483.5414734
24-05-2012,614.4749756,603.5499878,612.5,610.7249756,1205674,482.0809937
25-05-2012,612.5,604.5499878,606.0499878,610.4000244,915046,481.8246155
28-05-2012,615,607.5250244,612,612.3499756,790194,483.3638
29-05-2012,624,609.2000122,614,620.1749878,1575032,489.5405884
30-05-2012,628.5,615.625,615.625,620.2750244,1581514,489.6195679
31-05-2012,627.9500122,610.5,610.5,622.6749878,4411602,491.5138855
01-06-2012,622.5,609.25,620,612.2999878,1479528,483.3244324
04-06-2012,608,598.0999756,605,606.625,1204430,478.8446045
05-06-2012,615.4500122,607,607,613.25,2063398,484.0741272
06-06-2012,631.875,614.5499878,615,625.5750122,3291908,493.8030396
07-06-2012,624.9500122,615.7750244,623.5,620.0999756,2149728,495.8219299
08-06-2012,621.2999878,612.0750122,615.5999756,615.4500122,2400244,492.1038513
11-06-2012,623.0250244,613.5499878,616.5,616.7750244,1545048,493.1634521
12-06-2012,626.5,610.5499878,610.5499878,624.0499878,1092142,498.9803162
13-06-2012,630,621.2999878,624.5,625.2000122,1450858,499.8999634
14-06-2012,630.75,622.5,624.5,627,1471124,501.3391113
15-06-2012,640,624.5,627.0250244,636.2249756,1986040,508.71521
18-06-2012,643.1749878,625,638,628.5750122,1495388,502.5984497
19-06-2012,639.625,627.5499878,628.4500122,636.9749756,1769058,509.3148804
20-06-2012,637,621.6500244,637,626.4000244,1753740,500.859436
21-06-2012,626,604.5,622.5250244,612.0250244,4155980,489.365387
22-06-2012,619.9500122,607.125,607.125,616.7249756,1919560,493.1234741
25-06-2012,619.25,605.5,618.5,608.375,1588758,486.446991
26-06-2012,618.5,608.5250244,608.75,617.5499878,1109714,493.782959
27-06-2012,629.4000244,618.125,618.125,623.3499756,2305862,498.4205627
28-06-2012,631.9500122,618.125,623.4749756,629.4249878,1894228,503.2780762
29-06-2012,643.5,631.4500122,631.6749878,638.7249756,1990150,510.7141113
02-07-2012,639.5,628.2249756,639.5,629.7249756,2111100,503.5180664
03-07-2012,634.9000244,615.1500244,632.5,619.7000122,2227292,495.5021667
04-07-2012,624.75,615.7750244,621.75,623.9249878,1301806,498.8804016
05-07-2012,623.9249878,617.5999756,623.9249878,620.2999878,1520876,495.9819336
06-07-2012,626.4000244,613.5,620,623.875,1929928,498.8403931
09-07-2012,632.2750244,621.6749878,622.5,629.7000122,1912768,503.4979248
10-07-2012,635.125,624.7750244,632.5,630.8499756,2517598,504.417572
11-07-2012,637.25,626.625,626.625,629.1500244,2034538,503.058197
12-07-2012,625,609.6500244,612.5,618,7859080,494.1429138
13-07-2012,642,621.5,636.9000244,624.7000122,7217154,499.5000305
16-07-2012,629.625,601.4500122,624.5,603.6749878,3620626,482.6887817
17-07-2012,612,587.5999756,609,592.9500122,6383816,474.1133728
18-07-2012,602.2000122,589.25,597.5,597.6500244,2975286,477.8713379
19-07-2012,605,597.625,601.5,600.5,1335352,480.1501465
20-07-2012,614,600.1500244,600.5,611.5250244,3378226,488.9656067
23-07-2012,613.5999756,600.5,604,607.125,2903198,487.8407288
24-07-2012,609.3250122,598.5499878,604.0499878,604.5750122,1648092,485.7917175
25-07-2012,608.5,598.4500122,602,606.5750122,1666030,487.3986816
26-07-2012,610.5,595.0999756,606.5,599.2249756,2945746,481.4927368
27-07-2012,615.0999756,601.625,607.5,612.6500244,1842976,492.2799988
30-07-2012,621.4249878,607.2750244,617.4500122,615.5,2625712,494.5701904
31-07-2012,624.625,613.125,617.5,621.8250122,1979964,499.6524658
01-08-2012,622.4000244,611.0499878,619.0499878,612.3250122,1295750,492.0187683
02-08-2012,618.3499756,611,614.9749756,616.4000244,951058,495.293396
03-08-2012,620.125,609.0499878,614,618.4500122,977736,496.9406433
06-08-2012,624,612.5999756,622.5,614.4500122,1015540,493.726532
07-08-2012,633.0999756,617.3250122,619.5,632.0250244,2099154,507.8484802
08-08-2012,633.3250122,623.2000122,632.5,624.5999756,1643000,501.8822327
09-08-2012,633.9249878,625.125,625.125,629.0750122,1129474,505.4778442
10-08-2012,642.5,627.875,628,640.0250244,3082356,514.2767334
13-08-2012,639.5499878,628.625,639.5499878,633.1500244,1428038,508.7523193
14-08-2012,636.625,629.625,630,634.2000122,1136930,509.5960388
16-08-2012,635.7750244,626.0499878,635.0750122,631.7750244,1788292,507.6477051
17-08-2012,642.25,632,632.5250244,639.2999878,1287576,513.6940918
21-08-2012,652.5,638.5499878,639.9500122,649.3250122,2051576,521.7495117
22-08-2012,654.5,644.0499878,647.9500122,645.8250122,1134096,518.9370728
23-08-2012,663,645.875,645.875,661.7249756,2337314,531.7130127
24-08-2012,664.2000122,656.5,660,661.4249878,1578938,531.4720459
27-08-2012,665.4500122,657.5,658.0999756,660.2249756,967200,530.5078125
28-08-2012,677.3250122,657.5,663.4749756,675.4500122,2266204,542.7415771
29-08-2012,679,667.5,675,671.6500244,2139290,539.6881104
30-08-2012,694.4000244,661.7000122,669.9500122,683.5750122,3333432,549.2702026
31-08-2012,679.5,667.3250122,678.5,671.875,1773848,539.8686523
03-09-2012,677.4500122,666.5,675,668.9249878,1223826,537.4985962
04-09-2012,673.5,661.0250244,666.4500122,670.4249878,1508018,538.7037964
05-09-2012,685.5,666,669.75,682.25,2028960,548.2055664
06-09-2012,689.9500122,676.8250122,682.0499878,687.7999878,2291684,552.6650391
07-09-2012,698.4000244,689.4500122,695,693.3499756,2636656,557.1244507
10-09-2012,691.9500122,682.9749756,691.5999756,685.7249756,1476024,550.9978638
11-09-2012,697.7999878,682.0250244,684.5,696.3250122,1274180,559.5151367
12-09-2012,710.5,694.9500122,698.4749756,707.4500122,2114466,568.4544067
13-09-2012,711.9749756,704.7750244,706.5,708.8499756,1881210,569.5792236
14-09-2012,719.9000244,701.0750122,714,706.5499878,2814840,567.7312012
17-09-2012,710.7750244,667.75,709.125,671.0499878,5094390,539.2060547
18-09-2012,672.5,646.2750244,672.5,649.9000244,7220206,522.2114868
20-09-2012,668.4500122,645.7999878,647.5,661,4042506,531.1306152
21-09-2012,666.1500244,649.1500244,662.4500122,652.0250244,4247758,523.9189453
24-09-2012,656.5,638.5,655,644.7249756,4937020,518.0532837
25-09-2012,654.875,641.1500244,645.0499878,646.5999756,3823694,519.5597534
26-09-2012,652.5,641,647.5999756,642.7999878,3292812,516.5063477
27-09-2012,649.75,630.5499878,640.0499878,635.7750244,5605398,510.8616638
28-09-2012,652.5,638.25,639.4000244,647.9500122,2912996,520.6444702
01-10-2012,654.9000244,646.5250244,647.5,651.4749756,1795618,523.4769287
03-10-2012,662.5,650.5,650.5,661.3250122,2318230,531.3916626
04-10-2012,660.8250122,654.3250122,660,658.5750122,1319284,529.1820679
05-10-2012,659.6749878,527.5,655.125,652,3836110,523.8989868
08-10-2012,657.625,642.7249756,655,646.3499756,1685408,519.3590088
09-10-2012,649.4000244,642.5,648.9500122,647.4249878,1291154,520.2227173
10-10-2012,650.875,642.5,643,644.6749878,1163978,518.0128784
11-10-2012,650.7750244,643.0250244,645.125,644.7249756,1635526,518.0532837
12-10-2012,656.8250122,636.5999756,639.4000244,649.2249756,2469542,521.6689453
15-10-2012,651.2000122,643.75,647,647.3250122,814528,520.142334
16-10-2012,655.0999756,643.9000244,648.5,647.9500122,1282744,520.6444702
17-10-2012,652.4500122,636,650.6500244,641.5750122,1597480,515.5220337
18-10-2012,655.5,640.0999756,643.125,653.6749878,1447128,525.244751
19-10-2012,655.7000122,641,654.5,644.8499756,2825616,518.1536255
22-10-2012,667.4500122,651.5,662.5499878,659.4500122,5397342,529.8849487
23-10-2012,662,655.9500122,662,657.2999878,1136696,528.1575928
25-10-2012,661.9500122,652.125,657.5,657.6749878,2254470,528.4590454
29-10-2012,659.9000244,650.4000244,655.5,654.2000122,815628,525.666687
30-10-2012,661,652.2000122,652.2000122,655.75,805268,526.9121704
31-10-2012,658.4000244,652,654.5499878,657.75,999536,530.9481201
01-11-2012,660.1749878,655.0999756,657.4500122,657.625,1579768,530.847229
02-11-2012,669,659.2000122,662.4500122,665.5999756,1673974,537.2848511
05-11-2012,671.6749878,662.6500244,667.9500122,664.7999878,1223826,536.6392212
06-11-2012,668.7000122,659.7249756,662.5,660.2750244,1297466,532.9865112
07-11-2012,666.6749878,660.75,662.5,665.75,1058390,537.4058838
08-11-2012,667.3499756,658.2999878,662,665.5999756,1239044,537.2848511
09-11-2012,666.625,660.4500122,665,662.4749756,711382,534.762207
12-11-2012,674,660,660,667.25,1466782,538.6167603
15-11-2012,661,645.5,660.0499878,647.0750122,1735402,522.3309937
16-11-2012,653.4000244,640.0499878,649.9000244,643.4000244,1598890,519.364502
19-11-2012,647.5,629.25,645.0499878,631.1749878,1676286,509.4961548
20-11-2012,641.4500122,628.0250244,637.5,636.4000244,1256040,513.7141724
21-11-2012,647.3499756,638.125,638.125,641.0999756,941744,517.5078125
22-11-2012,642.0499878,635.5,641.0499878,638.2249756,611624,515.1871338
23-11-2012,645.7000122,635.625,641,644.2999878,749676,520.0910645
26-11-2012,647.8499756,642.5,644,646.8499756,456334,522.1494141
27-11-2012,649.9500122,644.1500244,649.9500122,647.5999756,1338160,522.7546997
29-11-2012,656,646.1749878,655,649.0499878,3470578,523.9252319
30-11-2012,662.5,645.5499878,647.5,657,3579294,530.3428955
03-12-2012,661,652.5999756,657.5,658.4000244,1319512,531.4729614
04-12-2012,660.9000244,646.4500122,657.5499878,649.7249756,1595120,524.4703369
05-12-2012,653.7750244,644.2999878,650,648.9500122,1790058,523.8446045
06-12-2012,647.5,634.5,647.5,640.3499756,2370092,516.9025879
07-12-2012,640.3499756,628.5250244,638.3250122,632.0750122,1957214,510.2229004
10-12-2012,633.4000244,615.5999756,631.0499878,618.5999756,3029430,499.3454895
11-12-2012,621.5,605.1749878,617.5,609.8499756,4926914,492.282196
12-12-2012,620.5,610.5499878,612.4500122,612.9000244,2487948,494.7443848
13-12-2012,617.2999878,608.5499878,615.0499878,611.2750244,2297162,493.4326172
14-12-2012,622.5,608.0750122,608.5,621.4500122,2196814,501.6461487
17-12-2012,624.4500122,601.0499878,619.5750122,602.75,4482898,486.5511475
18-12-2012,612.5,598.5,607.3499756,605.3250122,4688482,488.6296997
19-12-2012,618.2750244,608.0499878,608.0499878,616.3250122,6642060,497.5091248
20-12-2012,627.5,613.5750122,613.5750122,626.0250244,2314030,505.3389587
21-12-2012,632.2000122,618.8499756,625,629.3499756,2457968,508.0231323
24-12-2012,635.5499878,630.0499878,631,633.0999756,1254818,511.0502014
26-12-2012,634.5750122,627.6500244,633.5,631.0999756,1435258,509.4356689
27-12-2012,632.4500122,623.8250122,632.4500122,625.4749756,1994158,504.8952942
28-12-2012,636,625.375,627,633.75,1501622,511.5748291
31-12-2012,632.7999878,626,630.5,627.9249878,704170,506.8728943
01-01-2013,633.9500122,630,633.4749756,632.0750122,509580,510.2229004
02-01-2013,636.2000122,627.7750244,633.5,631.6500244,1880246,509.8797607
03-01-2013,642,629.9749756,632.5,640.2999878,2635130,516.8623047
04-01-2013,650.5,640.4500122,642.5,649.5999756,5228760,524.3693237
07-01-2013,652,645.125,650,647.4249878,1820752,522.6136475
08-01-2013,652.1500244,647.1500244,647.5,650.125,2341870,524.7930908
09-01-2013,653.7000122,636.5750122,650.5,638.2999878,3135898,515.2477417
10-01-2013,641.0499878,627.6500244,639.9500122,629.2000122,4522838,507.9019775
11-01-2013,661.25,645,645,653.1749878,7805006,527.2550049
14-01-2013,674.2249756,653.6749878,659.5,667.25,5790224,538.6167603
15-01-2013,700,663.5,695,668.7249756,8262978,539.807312
16-01-2013,677.5,654.5,668.4500122,673.875,4109492,543.9647217
17-01-2013,685.9000244,671.5,674.8499756,681,3028544,549.7159424
18-01-2013,683.0250244,669.0250244,681.25,675.5,1440470,545.2763062
21-01-2013,677.4500122,663.5499878,676.25,665,1260038,536.8005981
22-01-2013,665.8499756,654.0499878,663,658.75,1386630,531.7553711
23-01-2013,661.875,649.2000122,657.875,655.9749756,1877654,531.9378662
24-01-2013,668.4500122,652.5,652.5,664.2750244,3498470,538.668335
25-01-2013,672.5,661.875,661.875,670.25,1521100,543.5136719
28-01-2013,674.9749756,668.9749756,670.1500244,672.5250244,2428154,545.3584595
29-01-2013,678.2750244,670.1500244,670.5999756,672.4749756,1731804,545.3179932
30-01-2013,674.9249878,667.9000244,670.5,673.0750122,2279144,545.8046265
31-01-2013,676.2249756,663.2000122,674.4249878,672.0750122,4313168,544.9935913
01-02-2013,676,671.0750122,672,674.0499878,1484540,546.5951538
04-02-2013,683.9000244,672.5750122,674.5,678.1749878,2487304,549.9400635
05-02-2013,682.5,672.5499878,672.5499878,680.0250244,2161994,551.4403076
06-02-2013,687.9500122,681,681.25,685.2750244,3573706,555.6975708
07-02-2013,695,680.5,680.5,693.5750122,2612782,562.4281616
08-02-2013,718.5,692.5499878,693,711.2999878,6973618,576.8014526
11-02-2013,714.4500122,706.125,712,707.3499756,2312126,573.5985107
12-02-2013,707.5,700.9249878,704.5250244,705.0250244,2225502,571.7128906
13-02-2013,720.8250122,702.5499878,704.9000244,717.7000122,3822666,581.991333
14-02-2013,727.9000244,714.5,715.0499878,723.8499756,2946958,586.9785767
15-02-2013,725.9000244,715.3250122,722,721.0750122,1820790,584.7282104
18-02-2013,720.9500122,710,720.0499878,712.6749878,952086,577.916626
19-02-2013,724.4500122,706.3499756,710.7999878,721.7750244,744294,585.2957764
20-02-2013,728.5,720.75,720.75,726.4000244,2261518,589.0463867
21-02-2013,728.4249878,720.3499756,720.3499756,725.5250244,3849146,588.3366699
22-02-2013,732.0250244,721.1500244,725,727.5499878,1310694,589.9788818
25-02-2013,737.5,725.75,726.5,736.8499756,1730030,597.5202637
26-02-2013,749.9749756,733,733.5,748.2000122,2853670,606.7241211
27-02-2013,751.5250244,738.6500244,747.625,741.5999756,2556682,601.3721924
28-02-2013,762.5,742.625,743.125,758.5,4599424,615.076355
01-03-2013,758,749,757.5499878,750.9249878,2537326,608.9338989
04-03-2013,759.9500122,745.5,745.5,756.5999756,3136076,613.5357666
05-03-2013,771.5,754.2999878,758.5,770.0750122,3440054,624.4628906
06-03-2013,782.75,768.0750122,768.0750122,780.5999756,2299510,632.9978638
07-03-2013,798.7999878,779.6749878,780.5,794.9500122,3908702,644.6342773
08-03-2013,797.8250122,787.4500122,795,791.5750122,4341502,641.8973389
11-03-2013,794.7750244,778.3250122,787.5,783.0999756,2221330,635.0250244
12-03-2013,783.9749756,774,779,780.25,1809452,632.7138062
13-03-2013,779.3499756,774,778.0250244,775.8499756,1794496,629.145874
14-03-2013,788.5,771.9000244,778.5,783.8499756,3051218,635.6332397
15-03-2013,790.2000122,780.2999878,786,785.125,4212398,636.6671143
18-03-2013,786.8250122,777.2000122,779.9249878,783.4749756,1694988,635.3291016
19-03-2013,782.25,770.2249756,782.25,773.375,3739910,627.1386719
20-03-2013,786.3250122,769.9749756,770,778.8250122,4168136,631.5583496
21-03-2013,787.2000122,776.8499756,781.5,779.9749756,1664604,632.4909058
22-03-2013,781.0499878,766,780.7000122,771.0750122,2714456,625.2737427
25-03-2013,776,764.2000122,774.25,771.6749878,1857316,625.7602539
26-03-2013,785,768.0750122,770.0499878,778.1749878,1781536,631.031189
28-03-2013,791.7000122,770.8250122,778,787.875,3065662,638.8969116
01-04-2013,786.8499756,775.625,782.5,778.4249878,968812,631.2339478
02-04-2013,785.5999756,770.625,778,783.6749878,1130332,635.491272
03-04-2013,787.5,765.5,785,771.7000122,959932,625.7805786
04-04-2013,770.0499878,750.5,770.0499878,753.9000244,1126338,611.3463745
05-04-2013,754.6749878,742.0499878,752.5,749.1749878,1865248,607.5147095
08-04-2013,749.4500122,737.5,749.4500122,740.375,896416,600.3786011
09-04-2013,756.5,738.7999878,740,748.7000122,1672354,607.1296387
10-04-2013,769.4500122,750.5,754.9500122,765.2249756,2046284,620.5299683
11-04-2013,775.0499878,760.3499756,770,768.4500122,2244658,623.1450195
12-04-2013,762.25,739.1749878,740.9500122,755.875,5032060,612.947998
15-04-2013,757,724.1749878,756.75,736.2249756,5391496,597.0134277
16-04-2013,746.7249756,728.9749756,735,741.5750122,3071582,601.3519287
17-04-2013,749.5,715.5,747.5,728.3250122,5279004,590.6074219
18-04-2013,747.4500122,713.7249756,743.9749756,726.375,8554458,589.026001
22-04-2013,729.9000244,712.5,723,712.6500244,2962484,577.8962402
23-04-2013,724,712,712.2249756,715.2750244,3384170,580.0248413
25-04-2013,715.2750244,699.3250122,715.2750244,701.1500244,7929194,568.5707397
26-04-2013,696.7249756,682.5499878,696.5,684.6749878,4754076,555.2110596
29-04-2013,692.3499756,682.5,682.5,685.375,3968916,555.7785645
30-04-2013,691,682.5,684,689.2000122,4020570,558.8803711
02-05-2013,719.4000244,686.75,686.75,716.9500122,5630326,581.3831177
03-05-2013,723.625,703.9500122,713,709.25,3641790,575.1391602
06-05-2013,736.2000122,710,710,733.5999756,3727118,594.8848877
07-05-2013,739.4249878,728.7000122,733.5499878,735.7999878,2260180,596.6688232
08-05-2013,743.9000244,735,736,740.0499878,1768130,600.1151123
09-05-2013,751.7249756,741.5,741.5999756,749.2249756,1949700,607.5552979
10-05-2013,755.4500122,745.5499878,749.2249756,747.9500122,1139714,606.5215454
13-05-2013,740.5,722.8499756,740,725.7999878,1862498,588.5597534
14-05-2013,735.2750244,721.875,727.5499878,728.9749756,2250100,591.1342163
15-05-2013,738.5999756,725,729.0499878,735.7750244,3565926,596.6484985
16-05-2013,734.5,723.7249756,734.5,727.0250244,2415652,589.5531616
17-05-2013,739.25,727.0499878,727.5,736.9000244,2900200,597.5609131
20-05-2013,739,730.5,735.625,736.2000122,1385504,596.9932861
21-05-2013,751,732.5,732.5,746.4249878,1898432,605.284729
22-05-2013,754.5750122,746.1500244,749,749.2000122,1846944,607.5350342
23-05-2013,763.375,739.1749878,747.5,746.3499756,3063962,605.2241211
24-05-2013,751.4749756,731.7999878,750,734.7750244,1586612,595.8376465
27-05-2013,750,730,734.75,749,2023864,607.3728638
28-05-2013,758.25,745.1500244,749,757.0499878,1400254,613.9007568
29-05-2013,763.75,742.5499878,758,748.6749878,1452038,607.1091919
30-05-2013,756,743.5,750,749.7000122,2408346,607.9404297
31-05-2013,754.625,738.375,745.5,749.2249756,1929868,607.5552979
03-06-2013,753.5,728.5499878,752,734.7000122,3097612,595.7768555
04-06-2013,736.9500122,725.0750122,730,732.6749878,1305320,594.1345825
05-06-2013,736.3250122,726.3499756,730.5499878,733.9000244,1728676,595.1281738
06-06-2013,739.25,726.0250244,726.8499756,735.375,2540452,607.0775146
07-06-2013,769.5,734,735.0499878,759.4749756,3550844,626.9732056
