Date,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BPCL,BHARTIARTL,INDUSTOWER,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HDFC,ICICIBANK,IBULHSGFIN,ITC,IOC,INDUSINDBK,INFY,KOTAKBANK,LUPIN,LT,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,UPL,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,^NSEI
2014-12-19,278.14202880859375,190.2394256591797,689.7229614257812,526.6851196289062,474.8525085449219,1864.6063232421875,323.0939025878906,137.506591796875,302.46990966796875,243.21482849121094,17056.201171875,598.6354370117188,184.76768493652344,2949.96044921875,1292.285400390625,60.668453216552734,325.39117431640625,441.3868408203125,2380.270263671875,148.95082092285156,77.65192413330078,654.815673828125,,300.36956787109375,329.8345642089844,192.03871154785156,34.14366912841797,733.7020874023438,397.55322265625,615.6121826171875,1354.505615234375,891.4942626953125,561.2783203125,3112.83935546875,77.72345733642578,153.4929656982422,72.62812042236328,423.9440612792969,281.1820068359375,760.9200439453125,1053.22509765625,480.5489196777344,14.168560981750488,528.171142578125,197.8185577392578,2431.422119140625,77.9900894165039,194.24624633789062,136.76539611816406,359.4493713378906,8225.2001953125
2014-12-22,278.5257568359375,193.36573791503906,701.5320434570312,527.3993530273438,482.649658203125,1867.432861328125,323.33673095703125,137.82208251953125,307.4949645996094,234.59678649902344,17015.8671875,597.9584350585938,191.8192901611328,2985.41259765625,1302.551025390625,62.31379318237305,325.2477722167969,451.8184509277344,2411.39697265625,147.06297302246094,77.78106689453125,665.828125,,303.06951904296875,331.7193298339844,194.79847717285156,34.215023040771484,740.7001342773438,397.7420959472656,626.392822265625,1376.618408203125,885.1354370117188,581.0935668945312,3144.43701171875,79.7310791015625,157.05081176757812,73.18968963623047,425.99188232421875,284.46392822265625,767.1837158203125,1054.4212646484375,489.25201416015625,14.11963939666748,531.2529296875,202.68899536132812,2449.57275390625,78.96379089355469,195.86924743652344,139.1685791015625,356.52508544921875,8324.0
2014-12-23,276.4630126953125,192.1828155517578,695.6039428710938,518.6870727539062,478.2910461425781,1899.0555419921875,338.332275390625,136.88613891601562,313.13702392578125,233.51953125,16937.111328125,609.41943359375,188.5269317626953,2956.32275390625,1309.705810546875,62.376548767089844,314.7747497558594,449.9665832519531,2429.321533203125,144.51438903808594,76.91781616210938,664.310546875,,297.83843994140625,322.69415283203125,195.08486938476562,34.15386199951172,748.7455444335938,392.1826477050781,619.6953125,1373.370849609375,869.8043212890625,582.4942016601562,3149.25537109375,81.99683380126953,154.63499450683594,74.36627960205078,420.74285888671875,284.0017395019531,766.0534057617188,1055.8057861328125,482.7741394042969,13.796391487121582,526.8093872070312,202.56646728515625,2476.336181640625,76.49207305908203,194.89898681640625,138.0796356201172,357.3741149902344,8267.0
2014-12-24,271.56988525390625,191.67581176757812,685.441650390625,519.6868286132812,478.7753601074219,1867.734619140625,332.6214904785156,134.55140686035156,311.2857360839844,231.3650360107422,16830.67578125,604.5836181640625,185.1853790283203,2890.02978515625,1310.3465576171875,60.58479690551758,315.25592041015625,443.16839599609375,2400.711181640625,142.1545867919922,74.66792297363281,656.4198608398438,,297.9227294921875,318.9971008300781,193.39256286621094,33.3179817199707,746.9842529296875,384.00738525390625,620.1185302734375,1338.3153076171875,858.218994140625,574.9171142578125,3118.491943359375,79.93184661865234,151.09910583496094,72.89553833007812,416.2235412597656,282.6611633300781,756.8226928710938,1040.3671875,478.6203918457031,13.812118530273438,515.5166015625,202.9340362548828,2550.348876953125,76.9040298461914,192.4644775390625,139.88201904296875,358.97772216796875,8174.10009765625
2014-12-26,277.470458984375,190.99989318847656,684.1243896484375,520.3771362304688,478.920654296875,1869.9954833984375,335.98187255859375,135.8134002685547,312.3436584472656,231.330322265625,16936.83984375,602.3590087890625,185.92250061035156,2889.706298828125,1336.760498046875,61.024017333984375,320.3643493652344,444.7624816894531,2397.53662109375,143.47608947753906,73.5667724609375,650.6533203125,,296.10870361328125,321.86053466796875,191.59609985351562,33.409725189208984,746.888916015625,388.3236999511719,623.9528198242188,1343.9031982421875,865.3908081054688,576.4554443359375,3088.4697265625,79.9031753540039,151.29678344726562,73.3233871459961,418.4361572265625,284.41766357421875,764.0282592773438,1050.897216796875,479.8071594238281,13.91695499420166,525.570556640625,204.74130249023438,2533.219970703125,77.70919036865234,193.1348876953125,139.1216583251953,355.5346374511719,8200.7001953125
2014-12-29,281.2122802734375,194.59091186523438,712.8233642578125,527.7562255859375,478.58160400390625,1873.0869140625,336.724853515625,136.10784912109375,309.6107482910156,225.1100311279297,17650.75,602.4073486328125,190.1239776611328,2895.93017578125,1358.7286376953125,61.62358093261719,323.517578125,446.19244384765625,2439.078125,148.2428741455078,73.98140716552734,658.02392578125,,294.5899963378906,324.6514892578125,192.58544921875,33.837860107421875,746.1748657226562,389.4277038574219,619.2222290039062,1368.308349609375,865.448974609375,574.7562866210938,3101.534423828125,80.362060546875,152.37286376953125,73.26990509033203,422.2728271484375,284.32525634765625,773.0234985351562,1058.40673828125,489.5981750488281,14.121384620666504,530.2903442382812,205.9053192138672,2574.532958984375,80.63032531738281,194.10511779785156,139.39389038085938,357.98724365234375,8246.2998046875
2014-12-30,303.18341064453125,194.29519653320312,705.6722412109375,536.2068481445312,483.1339416503906,1850.660400390625,335.9576721191406,136.39181518554688,308.33245849609375,225.1448211669922,17965.912109375,604.7286987304688,187.98635864257812,2934.378662109375,1356.9608154296875,61.91639709472656,325.37060546875,448.41937255859375,2388.59375,147.58213806152344,74.7630844116211,658.5875854492188,,295.51806640625,332.8067626953125,191.77838134765625,33.8939208984375,754.1725463867188,391.1282958984375,620.7659301757812,1363.8189697265625,870.065673828125,577.5804443359375,3101.581298828125,81.42321014404297,150.06687927246094,73.61754608154297,414.3404846191406,286.3591003417969,772.740966796875,1061.4061279296875,488.3125,13.8488130569458,534.7748413085938,207.13055419921875,2559.350830078125,79.52555084228516,194.95188903808594,144.1157684326172,357.1383056640625,8248.25
2014-12-31,306.1097106933594,193.36573791503906,707.8834838867188,540.6819458007812,486.6208801269531,1833.6241455078125,338.3662109375,135.87652587890625,310.9331359863281,234.14500427246094,17778.83984375,605.8408813476562,188.6251983642578,2993.06494140625,1332.403076171875,62.02098083496094,326.9676818847656,446.1455383300781,2405.47314453125,148.71484375,74.42323303222656,659.10791015625,,297.9227294921875,333.35040283203125,191.9866485595703,33.868431091308594,764.027099609375,392.3616638183594,629.35546875,1363.9620361328125,867.9750366210938,566.8807373046875,3085.412109375,82.59912109375,149.9351043701172,73.80472564697266,419.5188903808594,288.3005065917969,778.5337524414062,1073.23681640625,490.0926513671875,13.95714282989502,531.0686645507812,212.30731201171875,2604.362060546875,80.33073425292969,195.88690185546875,144.95123291015625,359.1664123535156,8282.7001953125
2015-01-01,306.5894775390625,192.436279296875,704.9194946289062,536.587646484375,487.25054931640625,1848.4744873046875,339.89593505859375,137.6012420654297,319.92523193359375,235.8130645751953,17773.861328125,607.7753295898438,186.7578887939453,2960.14892578125,1348.9620361328125,61.71421432495117,328.9947204589844,446.35650634765625,2404.50537109375,149.56436157226562,74.84465026855469,657.6771240234375,,297.24774169921875,329.2184143066406,191.17953491210938,34.29657745361328,773.1198120117188,392.7296142578125,626.71630859375,1365.15625,872.7949829101562,568.0748291015625,3095.55859375,81.71001434326172,151.12107849121094,73.3233871459961,417.9888916015625,290.2881774902344,774.4363403320312,1067.9088134765625,492.9607238769531,14.13361644744873,531.2733154296875,209.2747802734375,2591.174560546875,82.109619140625,194.89898681640625,145.0451202392578,356.289306640625,
2015-01-02,306.3975830078125,195.14013671875,729.2904663085938,539.158447265625,498.14715576171875,1848.1729736328125,334.46197509765625,135.5399627685547,321.8205871582031,234.35353088378906,17852.20703125,609.4678344726562,187.59324645996094,2970.19921875,1333.017333984375,61.99308776855469,328.67730712890625,452.5685729980469,2398.852783203125,151.121826171875,74.26009368896484,655.5092163085938,,305.68511962890625,348.2110900878906,191.77838134765625,34.107994079589844,776.8329467773438,400.4473571777344,633.164794921875,1368.117431640625,891.2037963867188,562.3804931640625,3113.025146484375,82.82857513427734,153.3831329345703,74.20584106445312,416.8825988769531,291.44378662109375,778.251220703125,1082.130126953125,506.1636962890625,14.353772163391113,533.8739624023438,215.79930114746094,2668.64208984375,83.2518539428711,196.6278076171875,148.73439025878906,359.3550720214844,8395.4501953125
2015-01-05,310.6671142578125,194.88661193847656,729.2432250976562,538.8964233398438,501.29510498046875,1854.919677734375,333.587890625,135.8029022216797,314.6798400878906,237.96749877929688,18031.458984375,612.2242431640625,186.85614013671875,2902.891357421875,1339.0806884765625,62.18829345703125,323.1490783691406,448.74761962890625,2415.345703125,148.05410766601562,76.36043548583984,659.2811279296875,,306.31787109375,350.4219665527344,192.5334014892578,34.474971771240234,779.8798217773438,397.0061950683594,630.6251831054688,1366.2071533203125,903.6022338867188,559.5333862304688,3194.751220703125,82.59912109375,155.1181640625,74.28604888916016,412.3162536621094,289.132568359375,778.7221069335938,1065.6851806640625,518.0315551757812,14.56169605255127,524.966552734375,211.78656005859375,2674.09228515625,82.31558990478516,196.9806365966797,149.0535430908203,358.45892333984375,8378.400390625
2015-01-06,308.796142578125,187.70455932617188,711.8355102539062,517.8778686523438,483.37615966796875,1840.4464111328125,332.72344970703125,134.43569946289062,312.2113952636719,237.37677001953125,17531.3828125,594.1863403320312,186.70872497558594,2826.502197265625,1304.1993408203125,60.22225570678711,314.51885986328125,441.7619323730469,2334.044189453125,144.79757690429688,75.60594940185547,671.7680053710938,,293.32440185546875,343.3178405761719,187.58663940429688,34.09270477294922,760.1710205078125,388.7116394042969,623.106201171875,1333.3006591796875,873.4629516601562,556.4105834960938,3146.05810546875,79.8458023071289,146.33331298828125,72.62812042236328,393.6034240722656,277.2529296875,761.579345703125,1026.3970947265625,495.87823486328125,13.855803489685059,519.3353881835938,201.52499389648438,2599.05810546875,78.2896957397461,192.37628173828125,144.87612915039062,347.0447998046875,8127.35009765625
2015-01-07,308.07659912109375,185.97247314453125,726.13818359375,526.0901489257812,482.98870849609375,1844.7430419921875,339.4977111816406,135.65565490722656,312.96075439453125,238.1413116455078,17502.146484375,591.8651733398438,184.1288604736328,2802.20654296875,1322.2301025390625,58.6884765625,307.0453186035156,443.05120849609375,2302.801513671875,140.54989624023438,77.29846954345703,695.35400390625,,285.39324951171875,360.643310546875,184.0978546142578,34.15386199951172,754.02978515625,390.5714416503906,633.139892578125,1315.8681640625,871.3722534179688,562.1508178710938,3185.43896484375,81.76739501953125,148.48561096191406,73.67100524902344,402.17132568359375,277.4840393066406,762.7567138671875,1014.2727661132812,488.411376953125,13.590215682983398,516.9091186523438,197.9104766845703,2588.790771484375,78.27095031738281,190.91207885742188,142.1913604736328,344.1677551269531,8102.10009765625
2015-01-08,320.9810485839844,191.29562377929688,771.9157104492188,536.3973388671875,486.1850891113281,1847.1551513671875,338.91986083984375,142.52308654785156,318.38250732421875,239.11422729492188,17924.4296875,597.9100952148438,186.46302795410156,2827.19384765625,1314.6112060546875,60.061912536621094,314.1502685546875,452.35760498046875,2310.505615234375,143.99522399902344,81.30205535888672,708.490966796875,,293.1556701660156,365.82647705078125,188.7061767578125,35.015235900878906,760.4566650390625,392.5406494140625,667.572998046875,1344.8582763671875,876.918212890625,568.3273315429688,3220.4189453125,83.14403533935547,150.1327362060547,73.99188995361328,396.4045104980469,281.8291320800781,771.23388671875,1025.2225341796875,506.3614807128906,13.801636695861816,525.560302734375,203.88363647460938,2654.385009765625,78.83271789550781,192.28807067871094,144.40676879882812,343.8375549316406,8234.599609375
2015-01-09,317.718994140625,189.09877014160156,764.5291137695312,556.7970581054688,479.4049072265625,1790.9581298828125,335.0738525390625,142.8911895751953,313.666015625,238.38453674316406,17770.390625,611.5955810546875,184.30087280273438,2917.0908203125,1302.67919921875,60.69633483886719,316.4537048339844,457.42108154296875,2316.89404296875,146.30783081054688,80.0853500366211,749.7233276367188,,288.4306945800781,359.1934814453125,185.84225463867188,34.83174514770508,763.5986328125,412.63055419921875,677.6812133789062,1357.0369873046875,871.22705078125,568.602783203125,3213.654052734375,80.44810485839844,154.17376708984375,74.04537963867188,404.99591064453125,280.3037414550781,781.8304443359375,1053.959716796875,516.5480346679688,13.965880393981934,548.842041015625,203.60792541503906,2656.234130859375,77.82157135009766,195.28707885742188,143.41172790527344,340.3472595214844,8284.5
2015-01-12,315.12847900390625,192.6475372314453,760.0594482421875,560.6295166015625,485.7976379394531,1759.410888671875,333.9229431152344,142.2706756591797,307.6271667480469,238.03700256347656,18570.685546875,610.0481567382812,175.8487091064453,2957.152587890625,1313.1925048828125,59.99217987060547,322.59625244140625,453.3890686035156,2274.229248046875,142.62655639648438,79.52796173095703,777.4715576171875,,292.3962707519531,360.7158508300781,186.3369140625,34.607479095458984,789.734375,420.8854675292969,682.6856079101562,1366.87548828125,890.9425659179688,566.2149658203125,3208.7431640625,80.3046875,152.7242889404297,73.00250244140625,400.2882385253906,283.90924072265625,786.7754516601562,1052.868896484375,516.5480346679688,13.864538192749023,563.923095703125,202.53582763671875,2627.96240234375,77.2410888671875,196.18678283691406,146.04019165039062,340.441650390625,8323.0
2015-01-13,309.8995361328125,194.42190551757812,784.61865234375,547.6565551757812,488.6549987792969,1751.9482421875,338.27398681640625,140.8298797607422,305.2909851074219,236.7860107421875,18641.306640625,615.5127563476562,177.49493408203125,2971.99755859375,1308.0220947265625,59.69938278198242,324.2445068359375,451.6543273925781,2240.19970703125,143.19290161132812,79.94940185546875,767.0226440429688,,287.629150390625,356.8013000488281,187.50851440429688,34.67374038696289,785.973388671875,415.5048828125,693.6155395507812,1368.8336181640625,882.406005859375,573.4706420898438,3213.700439453125,79.70240783691406,149.32015991210938,72.65486145019531,396.9223327636719,282.0602722167969,784.7031860351562,1047.91845703125,513.7294311523438,13.681074142456055,565.3770141601562,211.20458984375,2742.996337890625,76.6231460571289,198.8153076171875,146.77243041992188,341.2434387207031,8299.400390625
2015-01-14,317.81494140625,196.74551391601562,792.899169921875,544.8714599609375,483.90887451171875,1781.6107177734375,366.5314025878906,137.07540893554688,304.8502502441406,235.74354553222656,19173.404296875,610.6768798828125,178.47775268554688,2958.07470703125,1311.0623779296875,59.46929931640625,323.2616882324219,451.9122314453125,2247.826171875,134.17845153808594,77.9238052368164,801.2742919921875,,284.2542724609375,362.056884765625,181.10377502441406,34.220123291015625,777.547119140625,423.4115905761719,692.744140625,1359.568359375,881.534912109375,568.02880859375,3257.946044921875,79.01407623291016,151.12107849121094,72.7618179321289,393.0621032714844,281.69049072265625,772.9764404296875,1058.0078125,514.6195068359375,13.1691255569458,571.612060546875,219.4444580078125,2830.92578125,70.44386291503906,194.7401885986328,147.70175170898438,339.54547119140625,8277.5498046875
2015-01-15,317.1913146972656,203.1671142578125,789.7941284179688,538.9678955078125,497.9049987792969,1822.69384765625,374.9082336425781,139.44168090820312,307.9798278808594,236.36903381347656,19492.12890625,617.1085205078125,181.05758666992188,2987.855712890625,1337.021240234375,59.65058135986328,326.2203063964844,465.6257019042969,2284.605712890625,133.9424591064453,78.8482437133789,799.1064453125,,297.7117919921875,386.8851318359375,186.3629608154297,34.255794525146484,790.5911865234375,424.5255432128906,697.3252563476562,1372.7498779296875,913.8811645507812,586.9257202148438,3359.687744140625,79.8458023071289,152.19720458984375,76.45207214355469,406.8553771972656,296.1124267578125,777.9214477539062,1065.202880859375,527.080810546875,13.44519329071045,569.6156005859375,222.0787811279297,3000.458984375,71.04307556152344,197.40399169921875,152.67709350585938,348.4598083496094,8494.150390625
2015-01-16,317.4311828613281,202.23764038085938,793.6517944335938,550.036865234375,498.6315002441406,1824.352294921875,382.44482421875,138.67396545410156,302.24957275390625,236.29954528808594,19589.658203125,626.1033325195312,186.26646423339844,3029.57763671875,1356.682373046875,59.253177642822266,335.58770751953125,469.47021484375,2243.68359375,130.7803192138672,77.78106689453125,816.0155639648438,,298.5555725097656,410.5533447265625,187.50851440429688,34.30167007446289,792.019287109375,421.3529357910156,694.8107299804688,1364.0576171875,924.3630981445312,599.0948486328125,3351.16259765625,80.53413391113281,152.46072387695312,78.80525207519531,409.4210205078125,291.62872314453125,800.385986328125,1062.286865234375,519.9600830078125,13.398016929626465,576.8130493164062,226.765380859375,2987.85595703125,72.3725357055664,195.83395385742188,150.6963348388672,363.9773254394531,8513.7998046875
2015-01-19,315.0325927734375,208.53245544433594,782.78369140625,553.607421875,512.3370361328125,1812.102783203125,378.943603515625,135.70822143554688,308.9494934082031,237.75897216796875,19647.583984375,636.2103881835938,186.34017944335938,3064.706298828125,1367.7216796875,61.428367614746094,336.7446594238281,470.970458984375,2200.012939453125,132.38499450683594,76.06815338134766,773.9595947265625,,304.4195251464844,414.6130065917969,186.8315887451172,34.33225631713867,789.4486083984375,418.2101135253906,691.8727416992188,1397.9190673828125,937.7778930664062,611.769287109375,3360.104248046875,81.30850982666016,152.63645935058594,79.07266998291016,414.1051330566406,289.5023498535156,812.8662109375,1053.4144287109375,532.5696411132812,13.44519329071045,573.3935546875,227.3167724609375,3005.76318359375,72.33509826660156,206.1187286376953,154.8831329345703,362.79815673828125,8550.7001953125
2015-01-20,317.0953369140625,208.8704833984375,789.6527709960938,555.3689575195312,534.0819702148438,1812.3665771484375,379.2349548339844,136.22357177734375,312.8725891113281,245.89044189453125,19671.05859375,640.0791015625,187.86354064941406,3048.386474609375,1369.14453125,60.145565032958984,342.3751525878906,478.659423828125,2190.218505859375,136.58541870117188,76.81586456298828,776.4743041992188,,310.2834777832031,432.8445739746094,193.2363739013672,34.327152252197266,800.2076416015625,422.5264892578125,694.9849243164062,1409.572509765625,946.3143920898438,608.5777587890625,3340.923828125,81.93946075439453,153.8663330078125,78.83199310302734,425.12091064453125,294.1247863769531,821.6259765625,1048.9884033203125,553.0416870117188,14.047998428344727,573.7109375,227.50054931640625,3013.5,76.45462036132812,208.30621337890625,161.1539306640625,368.5523681640625,8695.599609375
2015-01-21,315.991943359375,208.40576171875,801.0383911132812,557.273193359375,530.0623168945312,1844.3284912109375,370.7513732910156,137.59072875976562,325.30279541015625,253.8829345703125,19769.732421875,622.3313598632812,192.55642700195312,3075.724853515625,1358.68408203125,60.487186431884766,345.4670104980469,478.1905517578125,2226.22314453125,135.16957092285156,77.1217269897461,816.7959594726562,,310.87408447265625,426.718994140625,183.65525817871094,33.64418029785156,802.2070922851562,431.61669921875,691.2254028320312,1418.2647705078125,960.8323364257812,608.4859008789062,3367.93408203125,82.31231689453125,151.99957275390625,78.5645980834961,426.8627624511719,301.56689453125,834.4830322265625,1054.5885009765625,545.426513671875,13.876769065856934,572.625732421875,223.18148803710938,2972.9658203125,74.76937103271484,207.70643615722656,160.56251525878906,359.9210510253906,8729.5
2015-01-22,316.0399475097656,210.39137268066406,815.95263671875,562.2958374023438,547.0126342773438,1842.556884765625,373.0094909667969,138.20068359375,326.18438720703125,250.68601989746094,19805.134765625,633.308837890625,194.79232788085938,3099.143798828125,1353.611083984375,60.103736877441406,341.0545959472656,478.79998779296875,2198.11669921875,135.405517578125,76.04776000976562,819.1373291015625,,312.01312255859375,424.9429016113281,182.58778381347656,33.807281494140625,805.7298583984375,436.8977966308594,690.9765014648438,1436.0787353515625,965.9136962890625,610.736083984375,3333.232666015625,80.41941833496094,155.0083465576172,79.34007263183594,416.0352783203125,300.1339416503906,866.6021728515625,1054.4840087890625,560.2612915039062,14.096922874450684,564.7626342773438,220.76162719726562,3038.803466796875,75.31239318847656,211.5673065185547,159.96173095703125,367.42034912109375,8761.400390625
2015-01-23,332.83013916015625,213.3486785888672,811.2008056640625,561.7006225585938,547.400146484375,1840.4464111328125,375.87457275390625,141.9236297607422,338.61468505859375,256.10699462890625,19948.439453125,655.4088745117188,193.95692443847656,3088.40185546875,1338.6739501953125,58.974308013916016,337.15411376953125,488.90350341796875,2216.660400390625,136.67982482910156,78.52196502685547,837.0435791015625,,312.7724304199219,424.68927001953125,181.96292114257812,33.74102020263672,816.2982177734375,440.59759521484375,689.8063354492188,1422.7061767578125,993.7882690429688,625.4080810546875,3341.9892578125,81.3945541381836,153.2074737548828,79.98186492919922,417.51812744140625,302.7225036621094,872.9599609375,1050.3096923828125,581.9695434570312,14.086438179016113,569.400634765625,219.35255432128906,3063.571533203125,76.92276763916016,214.147216796875,164.50526428222656,368.5995178222656,8835.599609375
2015-01-27,331.15118408203125,211.40528869628906,837.924072265625,560.6535034179688,573.5037231445312,1824.12646484375,404.9526672363281,145.56243896484375,347.5187072753906,252.73623657226562,21063.708984375,683.8439331054688,188.03549194335938,2961.900634765625,1422.0474853515625,58.444461822509766,330.9500427246094,503.5547180175781,2212.75048828125,134.50881958007812,77.84224700927734,816.7959594726562,,323.572265625,449.6260986328125,187.5345458984375,33.751216888427734,821.9158325195312,424.9731750488281,691.3250122070312,1455.947021484375,1011.616455078125,608.21044921875,3417.2294921875,82.11155700683594,153.84434509277344,80.1957778930664,418.5303039550781,305.12615966796875,860.9034423828125,1051.759521484375,597.8922729492188,13.922196388244629,576.751708984375,214.819091796875,3037.830322265625,77.63430786132812,212.99072265625,165.75376892089844,367.84490966796875,8910.5
2015-01-28,325.4905090332031,210.43360900878906,856.5079345703125,560.8914794921875,572.0507202148438,1808.25830078125,419.8171691894531,148.54922485351562,329.35809326171875,263.9952697753906,21281.017578125,680.458740234375,188.6006317138672,2986.472900390625,1444.2320556640625,58.395652770996094,339.7646179199219,496.19390869140625,2218.441650390625,132.29061889648438,81.1865005493164,809.7721557617188,,324.03631591796875,449.4087219238281,188.6540985107422,34.46986389160156,827.1525268554688,426.5742492675781,672.8013916015625,1447.5889892578125,986.2679443359375,604.4678344726562,3452.34814453125,81.93946075439453,155.44760131835938,79.92837524414062,426.90985107421875,309.3325500488281,856.9005126953125,1067.544677734375,582.7113037109375,13.668845176696777,588.36181640625,217.0245819091797,3055.64013671875,75.33110809326172,216.08656311035156,165.93214416503906,365.3451232910156,8914.2998046875
2015-01-29,330.1917724609375,216.26377868652344,829.2672119140625,581.5531616210938,580.6713256835938,1812.705810546875,400.9561767578125,154.3544464111328,331.2975769042969,259.65155029296875,21412.94140625,674.5590209960938,184.25172424316406,3101.033935546875,1456.4822998046875,58.9952278137207,337.625,513.3768310546875,2227.268798828125,134.4144287109375,86.54273986816406,816.4925537109375,,320.87237548828125,436.6093444824219,192.7677459716797,35.50961685180664,834.1029663085938,426.7631530761719,662.9669189453125,1484.8890380859375,1001.1055908203125,595.5130615234375,3418.0634765625,81.3658676147461,154.5691375732422,79.58074951171875,437.5255126953125,302.3064880371094,866.3665771484375,1069.6671142578125,592.0078125,13.6426362991333,594.7197875976562,223.7328643798828,3078.023681640625,75.44347381591797,214.4674835205078,164.13914489746094,364.1658935546875,8952.349609375
2015-01-30,327.2174072265625,210.18017578125,807.1076049804688,594.0263671875,569.6292724609375,1802.90576171875,393.3952331542969,157.50946044921875,329.4462585449219,251.4852294921875,21766.611328125,672.9147338867188,177.32293701171875,2981.125,1438.54443359375,58.981292724609375,366.8634948730469,505.101806640625,2218.751708984375,131.8657989501953,89.44518280029297,808.6449584960938,,304.3350830078125,433.04180908203125,191.90853881835938,35.40258026123047,828.5330810546875,426.04718017578125,658.3857421875,1514.2613525390625,987.5454711914062,580.9557495117188,3379.6552734375,82.39834594726562,154.3275146484375,79.15290069580078,430.8642272949219,285.6195373535156,864.4356689453125,1043.352783203125,578.7059326171875,13.644380569458008,587.3687133789062,225.6626739501953,3056.22412109375,75.63072204589844,215.8374481201172,161.92372131347656,355.39312744140625,8808.900390625
2015-02-02,322.27630615234375,210.60263061523438,760.388916015625,601.8341674804688,597.9121704101562,1770.944091796875,404.0349426269531,157.46742248535156,316.7514953613281,257.218994140625,22817.513671875,672.6729736328125,174.49734497070312,2894.317138671875,1463.8094482421875,59.95733642578125,387.18505859375,507.09429931640625,2193.74169921875,137.10458374023438,85.48238372802734,787.3568725585938,,296.86810302734375,437.71282958984375,187.7949676513672,34.653343200683594,832.6748657226562,425.042724609375,673.3988647460938,1485.032470703125,1007.609375,569.9805908203125,3400.1337890625,81.48057556152344,153.6686553955078,79.07266998291016,427.4747314453125,284.2790222167969,875.1264038085938,1056.867431640625,585.9749755859375,13.413743019104004,592.8052368164062,241.25411987304688,3004.35205078125,74.226318359375,222.43838500976562,156.2443389892578,350.6765441894531,8797.400390625
2015-02-03,314.50482177734375,207.05381774902344,766.599365234375,582.814697265625,568.1763916015625,1704.1934814453125,405.2198181152344,152.99777221679688,327.5508728027344,261.5279235839844,22411.6796875,655.1670532226562,175.25901794433594,2846.417724609375,1442.7603759765625,60.52902603149414,389.0790710449219,498.8898010253906,2177.635986328125,138.2373046875,81.4991683959961,789.828125,,292.43853759765625,443.891845703125,190.6067657470703,33.71553421020508,820.1068115234375,421.87005615234375,650.468505859375,1477.0565185546875,1000.2924194335938,550.693359375,3343.054931640625,82.59912109375,157.8853759765625,78.72503662109375,441.3857727050781,277.6226806640625,886.5704956054688,1075.3839111328125,596.6560668945312,13.317644119262695,597.7399291992188,255.03831481933594,3024.302734375,78.90762329101562,221.1751708984375,151.5412139892578,351.9500732421875,8756.5498046875
2015-02-04,308.22052001953125,210.18017578125,756.3898315429688,575.9593505859375,541.0556640625,1692.5472412109375,398.89715576171875,151.65164184570312,325.2587890625,262.39666748046875,21520.021484375,655.7473754882812,179.87823486328125,2855.40771484375,1407.0440673828125,60.19437789916992,390.7445373535156,500.5774841308594,2190.876953125,143.8536376953125,81.87301635742188,780.3331909179688,,290.793212890625,439.80926513671875,191.4138641357422,34.169158935546875,821.9634399414062,426.23614501953125,643.0988159179688,1508.8643798828125,980.4896850585938,556.0892333984375,3296.44677734375,82.33964538574219,161.88246154785156,78.21696472167969,437.2430725097656,270.9201965332031,903.242431640625,1056.9091796875,584.8870849609375,13.600701332092285,584.0413208007812,263.1863098144531,3013.93798828125,81.11717987060547,220.3389129638672,150.6400146484375,344.4979248046875,8723.7001953125
2015-02-05,299.53759765625,209.1662139892578,762.9766845703125,547.89453125,548.1265869140625,1692.5472412109375,401.16009521484375,157.7513427734375,321.5120544433594,261.87542724609375,21588.58984375,640.659423828125,181.77012634277344,2832.495361328125,1399.801025390625,59.10676956176758,405.6107177734375,504.7032775878906,2204.659912109375,139.74758911132812,82.28765869140625,788.2672729492188,,283.1573791503906,429.91552734375,192.09078979492188,34.11309051513672,823.9629516601562,436.37066650390625,641.3063354492188,1507.57470703125,977.0054321289062,541.738525390625,3264.154296875,80.8116226196289,156.65550231933594,76.8264389038086,434.8421630859375,268.8401184082031,903.8074340820312,1072.9251708984375,582.7113037109375,13.252994537353516,587.215087890625,256.04913330078125,2982.0166015625,77.82157135009766,227.1177215576172,151.67266845703125,340.205810546875,8711.7001953125
2015-02-06,288.0243225097656,209.75762939453125,750.5559692382812,527.9466552734375,545.4629516601562,1675.9632568359375,392.6134338378906,153.74447631835938,324.6416931152344,262.8831481933594,21049.95703125,633.550537109375,178.87083435058594,2806.9091796875,1377.7225341796875,58.493255615234375,401.9198303222656,493.9200439453125,2149.683837890625,139.0396270751953,79.33765411376953,785.40576171875,,277.884033203125,431.3866882324219,194.486083984375,33.38933563232422,804.8253784179688,443.670654296875,630.8493041992188,1497.4495849609375,977.6734619140625,527.985107421875,3245.530029296875,80.72512817382812,154.17376708984375,76.7194595336914,428.34564208984375,268.3778381347656,873.0069580078125,1082.740478515625,553.4373168945312,12.882575988769531,585.7000122070312,262.4205627441406,2927.76025390625,78.87015533447266,228.89697265625,152.2265167236328,341.0547790527344,8661.0498046875
