Date,Open,High,Low,Close,Adj Close,Volume,Direction
30/07/2018,1943,1954.699951,1931.550049,1944.599976,1843.562134,1579251,UP
31/07/2018,1942,1947,1928,1940.199951,1839.390625,2204803,DOWN
01/08/2018,1949.949951,1981.550049,1949.800049,1976.5,1873.804688,2425180,UP
02/08/2018,1980,1985,1945,1948.400024,1847.164551,1509287,DOWN
03/08/2018,1956.5,1982.050049,1956.5,1979.449951,1876.60144,1505131,UP
06/08/2018,1997,1998.949951,1972.25,1975.550049,1872.903931,1532249,DOWN
07/08/2018,1978.199951,1979.150024,1960.5,1967.349976,1865.129883,1353521,DOWN
08/08/2018,1972,1978.300049,1962,1974,1871.43457,1315062,UP
09/08/2018,1980,1980.800049,1966,1974.349976,1871.766357,2060297,UP
10/08/2018,1980.949951,1996.5,1972.050049,1993.099976,1889.541992,2784105,UP
13/08/2018,1997.800049,2004.25,1990,2000.150024,1896.225586,3559575,UP
14/08/2018,1992,2024.599976,1982.400024,2003.550049,1899.449219,3311765,UP
16/08/2018,2000.300049,2020.050049,1995,2008.5,1904.14209,2152065,UP
17/08/2018,2013.849976,2021.900024,2004,2012.75,1908.171143,1213731,UP
20/08/2018,2024,2024,2003.699951,2009.949951,1905.516602,1587032,DOWN
21/08/2018,2010.150024,2024,2004,2017.650024,1912.816528,1376866,UP
23/08/2018,2022.800049,2038,2020.300049,2035.099976,1929.359741,3046791,UP
24/08/2018,2035.099976,2046,2031,2043,1936.849365,1570533,UP
27/08/2018,2043,2059,2035,2050.899902,1944.338745,1532702,UP
28/08/2018,2055,2072,2052,2069.199951,1961.687988,1987983,UP
29/08/2018,2072.5,2076.600098,2045.599976,2072,1964.342773,1525867,UP
30/08/2018,2068,2085,2065.5,2082.399902,1974.202026,2408020,UP
31/08/2018,2082.300049,2092,2074,2078.399902,1970.410156,2504554,DOWN
03/09/2018,2084.800049,2090,2048.399902,2052.899902,1946.235107,1439711,DOWN
04/09/2018,2059.800049,2104.75,2056.949951,2098.899902,1989.844849,4420803,UP
05/09/2018,2100,2107.25,2075.050049,2079.25,1971.216064,1681106,DOWN
06/09/2018,2075,2081.5,2060.300049,2075.300049,1967.471436,2238097,DOWN
07/09/2018,2079.300049,2084,2065.399902,2079.850098,1971.784912,1312182,UP
10/09/2018,2084.399902,2093.399902,2074.25,2080.75,1972.637817,1530539,UP
11/09/2018,2089,2089,2042.199951,2046.25,1939.930664,3679745,DOWN
12/09/2018,2052.350098,2068.899902,2040,2043.949951,1937.75,2307661,DOWN
14/09/2018,2044,2071.550049,2018.150024,2065.399902,1958.085693,3642038,UP
17/09/2018,2070,2077.800049,2054.550049,2074.149902,1966.380859,1033857,UP
18/09/2018,2073,2078.800049,2057.600098,2070.75,1963.157593,1456507,DOWN
19/09/2018,2071.899902,2089,2066.850098,2077.899902,1969.936035,1301268,UP
21/09/2018,2077,2121,2050.149902,2103.149902,1993.874146,4508530,UP
24/09/2018,2115,2210.5,2098.149902,2198.449951,2084.222168,3032226,UP
25/09/2018,2204.899902,2211.899902,2153.800049,2183.199951,2069.764893,2868778,DOWN
26/09/2018,2187,2199,2135.100098,2142.149902,2030.847656,1970951,DOWN
27/09/2018,2141.899902,2209.699951,2135.800049,2188.850098,2075.121582,3311802,UP
28/09/2018,2178,2190,2158.850098,2183.699951,2070.23877,2904371,DOWN
01/10/2018,2190.899902,2275.949951,2190.350098,2255.550049,2138.355713,3772208,UP
03/10/2018,2250.300049,2255,2155.600098,2162.850098,2050.472168,3902322,DOWN
04/10/2018,2156.600098,2156.649902,2056.350098,2064.800049,1957.516724,4762419,DOWN
05/10/2018,2050,2120,2020.900024,2102.649902,1993.399902,3417624,UP
08/10/2018,2102.649902,2122.199951,2048.149902,2077.550049,1969.604248,2010154,DOWN
09/10/2018,2080.350098,2107.649902,2053.199951,2091.800049,1983.114014,1867130,UP
10/10/2018,2100,2105.949951,2029,2043.599976,1937.418335,2749573,DOWN
11/10/2018,1985,2013,1941,1979.949951,1877.075317,4700256,DOWN
12/10/2018,1978,1978,1903,1918.300049,1818.628784,9373289,DOWN
15/10/2018,1940,1955.550049,1920,1949.5,1848.207397,2638151,UP
16/10/2018,1958,1971.900024,1935,1962.300049,1860.342651,2815425,UP
17/10/2018,1970,1989,1920,1929.400024,1829.151733,2779207,DOWN
19/10/2018,1929,1929,1870.050049,1913.199951,1813.793579,3428776,DOWN
22/10/2018,1914,1916,1886.949951,1903,1804.123657,1778496,DOWN
23/10/2018,1888,1898,1837,1843.650024,1751.53894,2752811,DOWN
24/10/2018,1852.050049,1874,1811.099976,1848.5,1756.146729,2735913,UP
25/10/2018,1844,1876.900024,1825.050049,1853,1760.421875,2507233,UP
26/10/2018,1853.900024,1853.900024,1791.099976,1799.099976,1709.2146,2285970,DOWN
29/10/2018,1808.699951,1877.949951,1784.349976,1871,1777.522339,2609483,UP
30/10/2018,1867,1909.400024,1845,1894.800049,1800.133545,2404883,UP
31/10/2018,1900,1943.900024,1875.449951,1938.150024,1841.317627,2769190,UP
01/11/2018,1943.650024,1944.349976,1901.300049,1935.75,1839.037598,2769759,DOWN
02/11/2018,1934.199951,1954.599976,1905,1913.449951,1817.851685,1818635,DOWN
05/11/2018,1910,1927.349976,1884.75,1890.849976,1796.380859,1713366,DOWN
06/11/2018,1894,1937.5,1891,1932.699951,1836.139771,1398710,UP
07/11/2018,1940,1949,1937,1942.150024,1845.117676,144530,UP
09/11/2018,1961,1961.949951,1905,1909.199951,1813.813843,2570479,DOWN
12/11/2018,1908.5,1946.099976,1908.5,1914.849976,1819.181641,2552008,UP
13/11/2018,1915,1939,1903,1934.949951,1838.277466,1418432,UP
14/11/2018,1925,1929.900024,1870,1880.650024,1786.690186,2422318,DOWN
15/11/2018,1864,1899,1857.599976,1872.849976,1779.280151,1829123,DOWN
16/11/2018,1889,1899.800049,1870.25,1886.599976,1792.34314,1829729,UP
19/11/2018,1899,1907.349976,1864.300049,1902.449951,1807.401001,1740628,UP
20/11/2018,1902,1902,1874.199951,1878.25,1784.410278,1190182,DOWN
21/11/2018,1871,1871.050049,1798.550049,1812,1721.470093,3840461,DOWN
22/11/2018,1820,1847.599976,1809.949951,1812.550049,1721.99292,3194219,UP
26/11/2018,1819,1860,1784.5,1846.099976,1753.866699,4333177,UP
27/11/2018,1854,1897.900024,1835.349976,1890.25,1795.810669,3344839,UP
28/11/2018,1889,1989,1882.5,1983.900024,1884.781982,5313249,UP
29/11/2018,1997,1997,1942.550049,1960.550049,1862.598633,4035441,DOWN
30/11/2018,1966,1991,1959.849976,1968.25,1869.913818,5268901,UP
03/12/2018,1984,1990,1968.300049,1982.400024,1883.356934,1610576,UP
04/12/2018,1983,2019.400024,1971,2010.849976,1910.38562,3270615,UP
05/12/2018,2006,2018,1985,2006.75,1906.490234,2501539,DOWN
06/12/2018,1998,2017,1979.599976,1992.699951,1893.14209,2321216,DOWN
07/12/2018,1985.050049,2003.900024,1973,1995.199951,1895.517212,1680420,UP
10/12/2018,1975,2011,1960,1975.800049,1877.086548,2010786,DOWN
11/12/2018,1970,2010,1961,2000,1900.077393,2942014,UP
12/12/2018,2001.099976,2022,1984.949951,2016.800049,1916.038086,2219993,UP
13/12/2018,2024,2029.699951,1974.5,1982.599976,1883.546753,3748429,DOWN
14/12/2018,1983,1998.949951,1975.25,1989.75,1890.339722,2473761,UP
17/12/2018,1999,2004.900024,1985,1994.300049,1894.662231,1227921,UP
18/12/2018,1991.900024,2002,1976.400024,1987.849976,1888.534546,1768742,DOWN
19/12/2018,1984.800049,1984.800049,1960.050049,1968.449951,1870.10376,2498833,DOWN
20/12/2018,1953.800049,1974.900024,1946,1954.050049,1856.423584,1940277,DOWN
21/12/2018,1948,1950,1886.550049,1895.800049,1801.083496,3729956,DOWN
24/12/2018,1905.800049,1938.900024,1905,1918.5,1822.649414,1864116,UP
26/12/2018,1921.800049,1921.800049,1870.25,1889.199951,1794.812988,2446614,DOWN
27/12/2018,1909,1941.699951,1872.099976,1908.949951,1813.576294,4968201,UP
28/12/2018,1915,1920,1893,1896.050049,1801.320923,2239130,DOWN
31/12/2018,1908,1909,1886.150024,1893.050049,1798.471069,1879740,DOWN
01/01/2019,1896,1910,1885,1902.800049,1807.733765,1094883,UP
02/01/2019,1905,1934.449951,1900,1923.300049,1827.209595,2100463,UP
03/01/2019,1919,1944.949951,1893.099976,1899.949951,1805.026123,2611668,DOWN
04/01/2019,1900,1901.199951,1841,1876.849976,1783.080322,4280862,DOWN
07/01/2019,1891.800049,1908.800049,1881,1897.900024,1803.078613,1856423,UP
08/01/2019,1905.400024,1906.400024,1883.300049,1893.550049,1798.945801,1691756,DOWN
09/01/2019,1907.400024,1919,1866.699951,1886.949951,1792.675781,2414376,DOWN
10/01/2019,1890,1905,1872.099976,1888.550049,1794.196045,3053461,UP
11/01/2019,1870,1875,1835,1842.550049,1750.494019,9209862,DOWN
14/01/2019,1850,1851,1810,1813.25,1722.657715,3615370,DOWN
15/01/2019,1810,1869.349976,1808,1867.800049,1774.4823,7711653,UP
16/01/2019,1870,1875,1847,1870.150024,1776.714966,2359280,UP
17/01/2019,1878,1898,1871.300049,1894.300049,1803.515869,2625816,UP
18/01/2019,1881,1904.199951,1876,1900.650024,1809.561646,1683728,UP
21/01/2019,1902,1932,1895.449951,1908.699951,1817.225586,2409803,UP
22/01/2019,1907.099976,1918.25,1890,1901.900024,1810.751587,2457093,DOWN
23/01/2019,1901,1906.099976,1870,1875.599976,1785.711914,2578169,DOWN
24/01/2019,1884.800049,1905.25,1875,1901.550049,1810.418335,1962927,UP
25/01/2019,1902,1935,1901,1920.800049,1828.74585,2327080,UP
28/01/2019,1933,1962,1925.5,1955,1861.307007,2769033,UP
29/01/2019,1962,1989.050049,1936.650024,1982.75,1887.726807,2557626,UP
30/01/2019,1979.599976,1989.5,1954.650024,1981.400024,1886.441528,2429575,DOWN
31/01/2019,1987,2019.75,1985,2014.099976,1917.574341,4094319,UP
01/02/2019,2009.5,2034.75,1998.099976,2029.949951,1932.664917,3064163,UP
04/02/2019,2029.949951,2055.449951,2023,2050.25,1951.992065,1590764,UP
05/02/2019,2050,2055,2028,2044.550049,1946.565186,1111404,DOWN
06/02/2019,2049.899902,2086.850098,2041.050049,2074.800049,1975.365601,1789812,UP
07/02/2019,2074.75,2097.949951,2067,2082.899902,1983.077026,1339945,UP
08/02/2019,2075,2089.5,2051,2061.399902,1962.607422,1684474,DOWN
11/02/2019,2060,2096,2048.899902,2065.899902,1966.891724,1778730,UP
12/02/2019,2070,2070,2018,2051.600098,1953.277466,2422903,DOWN
14/02/2019,2060.050049,2075,2033.050049,2044.599976,1946.612671,1724085,DOWN
15/02/2019,2049,2052,2010.949951,2029.699951,1932.426758,1930065,DOWN
18/02/2019,2037.599976,2041.949951,1962.650024,1970.300049,1875.873657,2942184,DOWN
19/02/2019,1970,1971,1892,1904.800049,1813.512695,4408554,DOWN
20/02/2019,1915,1933.800049,1881.300049,1914.75,1822.98584,4645778,UP
21/02/2019,1914.75,1940,1897.050049,1914.199951,1822.462158,4683919,DOWN
22/02/2019,1917.199951,1930,1905.099976,1925.650024,1833.363403,2271955,UP
25/02/2019,1932.5,1990,1930.5,1985.150024,1890.011963,2934880,UP
26/02/2019,1984,2045.150024,1972.25,2038.699951,1940.995361,6453309,UP
27/02/2019,2040,2074.949951,2022,2058.100098,1959.465942,4732082,UP
28/02/2019,2060,2071.350098,1977.599976,1983.449951,1888.393311,8454295,DOWN
01/03/2019,1995.050049,2005,1980.349976,1995.400024,1899.77063,4148548,UP
05/03/2019,2005,2007,1976.599976,1988.099976,1892.820313,2449622,DOWN
06/03/2019,1989.300049,2015,1985.050049,1999.599976,1903.769409,2635047,UP
07/03/2019,2005,2024.050049,2000.199951,2013.300049,1916.812866,2539884,UP
08/03/2019,2025,2033,2010.050049,2022.699951,1925.762329,2031071,UP
11/03/2019,2028.900024,2033,2003.650024,2014.800049,1918.240967,3111689,DOWN
12/03/2019,2014.050049,2024.800049,2003,2012.449951,1916.00354,2658550,DOWN
13/03/2019,2013,2015.900024,1978.599976,2000.5,1904.626343,1833163,DOWN
14/03/2019,2004.949951,2007.800049,1981,1987.400024,1892.154175,1905495,DOWN
15/03/2019,1998.900024,2068.949951,1991,2039.949951,1942.185547,5184318,UP
18/03/2019,2043,2064.600098,2011,2022.800049,1925.857422,2349915,DOWN
19/03/2019,2030,2030,1995.099976,2022.800049,1925.857422,2373993,DOWN
20/03/2019,2028,2044.800049,2000,2015.050049,1918.478882,3091165,DOWN
22/03/2019,2015,2016,1983.300049,2005.650024,1909.529541,3148149,DOWN
25/03/2019,2007.800049,2007.800049,1977.199951,1984.25,1889.155029,2429205,DOWN
26/03/2019,1984,1994.949951,1958.050049,1982.650024,1887.631714,2316539,DOWN
27/03/2019,1994,1998,1961,1967.900024,1873.588623,2266166,DOWN
28/03/2019,1980,2014.599976,1972.800049,2000.300049,1904.435913,4054489,UP
01/04/2019,2010,2039.949951,2008.25,2031.650024,1934.283325,2095740,UP
02/04/2019,2037.099976,2086,2037,2079.300049,1979.64978,3719663,UP
03/04/2019,2085,2089.600098,2058.100098,2079.300049,1979.64978,2939886,DOWN
04/04/2019,2078.149902,2079.699951,2007.400024,2014.5,1917.9552,4397518,DOWN
05/04/2019,2028.650024,2054.399902,2018.800049,2048.300049,1950.135498,3152103,UP
08/04/2019,2059,2075,2032.699951,2070.75,1971.509399,2194294,UP
09/04/2019,2070,2098,2057.649902,2091.5,1991.265137,2690970,UP
10/04/2019,2083,2085.5,2036,2040.25,1942.471313,3313062,DOWN
11/04/2019,2045,2055,2013.650024,2019.5,1922.715454,3422442,DOWN
12/04/2019,2038,2039,2007,2014.5,1917.9552,3198471,DOWN
15/04/2019,2070,2119.800049,2041,2113.300049,2012.020386,9189201,UP
16/04/2019,2120,2155.949951,2115.550049,2131.800049,2029.633789,5771952,UP
18/04/2019,2149.899902,2155,2114.199951,2150.050049,2047.008789,3413728,UP
22/04/2019,2148,2176,2145.600098,2161.449951,2057.862305,2007135,UP
23/04/2019,2163,2165.5,2134.050049,2155.050049,2051.769775,2163524,DOWN
24/04/2019,2158,2195,2156.100098,2183.449951,2078.808594,3003071,UP
25/04/2019,2175,2205,2168.050049,2195,2089.804688,4211526,UP
26/04/2019,2203,2243.949951,2193.149902,2238.550049,2131.267822,2716958,UP
30/04/2019,2238.550049,2266.949951,2230.100098,2260.350098,2152.022949,3488395,UP
02/05/2019,2255,2259.399902,2211.100098,2215.399902,2109.227051,2457699,DOWN
03/05/2019,2185,2186.050049,2125,2132,2029.823975,3780886,DOWN
06/05/2019,2110,2165,2108.5,2157.850098,2054.435059,2891422,UP
07/05/2019,2160.050049,2184.350098,2138.800049,2151.949951,2048.817871,2201698,DOWN
08/05/2019,2151,2168,2130.399902,2152.850098,2049.675049,1824895,UP
09/05/2019,2145,2184.100098,2136.100098,2172.550049,2068.430664,2264162,UP
10/05/2019,2175,2192,2125.850098,2135.800049,2033.442017,2039633,DOWN
13/05/2019,2133,2167,2121.649902,2128.75,2026.729736,1701744,DOWN
14/05/2019,2135,2159.800049,2072.350098,2092.350098,1992.074463,2456110,DOWN
15/05/2019,2097,2124,2084.5,2095.399902,1994.977905,2346876,UP
16/05/2019,2096,2124,2077.050049,2108.75,2007.68811,1946529,UP
17/05/2019,2112.600098,2135,2090,2095.449951,1995.025879,1947908,DOWN
20/05/2019,2125,2151.399902,2050,2143.949951,2041.20105,2625116,UP
21/05/2019,2148.050049,2148.699951,2102.550049,2109.75,2008.640503,1863157,DOWN
22/05/2019,2110,2121.949951,2075,2081.75,1981.982056,2595795,DOWN
23/05/2019,2098,2115.350098,2050,2054.050049,1955.609741,2541294,DOWN
24/05/2019,2070,2070,2032.25,2048,1949.849731,2274208,DOWN
27/05/2019,2054.800049,2068.949951,2040.099976,2055.149902,1956.657104,2329820,UP
28/05/2019,2060,2097.5,2045,2073.75,1974.365601,5872979,UP
29/05/2019,2080,2123.699951,2077.100098,2107.550049,2006.546265,3281320,UP
30/05/2019,2123,2156.550049,2114.399902,2146.300049,2043.439087,4971725,UP
31/05/2019,2160,2204.949951,2152.25,2196.550049,2091.280762,4265370,UP
03/06/2019,2201,2247.649902,2185.649902,2242.300049,2134.837646,3682419,UP
04/06/2019,2224,2224,2175,2183.100098,2095.295166,2408658,DOWN
06/06/2019,2199,2199,2152,2166.100098,2078.97876,3735467,DOWN
07/06/2019,2174,2189.800049,2142.100098,2181.75,2093.999512,2659446,UP
10/06/2019,2196.699951,2235.850098,2185.5,2231.5,2141.748291,2080593,UP
11/06/2019,2237,2263.949951,2231,2252.800049,2162.19165,3048937,UP
12/06/2019,2245,2266.899902,2219,2260.899902,2169.966064,2404448,UP
13/06/2019,2264,2285,2243.050049,2254.100098,2163.439697,3320916,DOWN
14/06/2019,2257.25,2263.100098,2234,2254.5,2163.823242,2131408,UP
17/06/2019,2256,2262,2241.449951,2249.199951,2158.736328,1489497,DOWN
18/06/2019,2244,2260,2231.199951,2250.850098,2160.320557,1877447,UP
19/06/2019,2255,2276,2243.149902,2259.899902,2169.006104,1652817,UP
20/06/2019,2230,2284,2212,2277.949951,2186.330322,2199377,UP
21/06/2019,2285,2292.5,2242,2249.850098,2159.36084,3871804,DOWN
24/06/2019,2254.149902,2280,2250.800049,2275.5,2183.97876,1382424,UP
25/06/2019,2270,2274.449951,2250.5,2267.800049,2176.588867,1386077,DOWN
26/06/2019,2265,2266.800049,2250,2254.199951,2163.5354,1762224,DOWN
27/06/2019,2255,2264,2241.300049,2252.550049,2161.952393,2813464,DOWN
28/06/2019,2260,2261.949951,2222.5,2227.199951,2137.621338,2372928,DOWN
01/07/2019,2235,2255,2206.600098,2239.550049,2149.474609,2769940,UP
02/07/2019,2244.899902,2257,2216.449951,2252.100098,2161.52002,1771746,UP
03/07/2019,2252.199951,2258.800049,2232,2237.649902,2147.650879,1656881,DOWN
04/07/2019,2234,2252,2230.100098,2242.649902,2152.449951,984140,UP
05/07/2019,2247,2250,2140,2163.100098,2076.099854,4088470,DOWN
08/07/2019,2149,2188.800049,2132.100098,2175.399902,2087.905029,2788062,UP
09/07/2019,2174,2174.399902,2104.550049,2133.350098,2047.546021,3977224,DOWN
10/07/2019,2080,2127.850098,2071.300049,2108.199951,2023.407349,6343581,DOWN
11/07/2019,2128,2129,2086.050049,2102.550049,2017.984985,2400346,DOWN
12/07/2019,2102.100098,2119.75,2093.100098,2107.600098,2022.831665,1560725,UP
15/07/2019,2125,2153.600098,2098,2145.699951,2059.39917,2900415,UP
16/07/2019,2126,2132.5,2100,2106,2026.017212,2735399,DOWN
17/07/2019,2108,2125,2092.100098,2117.25,2036.84021,1802969,UP
18/07/2019,2116.199951,2116.199951,2060,2065.949951,1987.488403,3072096,DOWN
19/07/2019,2077,2097,2062.5,2076.949951,1998.070435,1953177,UP
22/07/2019,2077,2117.449951,2068.800049,2109.899902,2029.769043,1920167,UP
23/07/2019,2127.899902,2130,2102.399902,2112.449951,2032.222046,3538588,UP
24/07/2019,2110,2120.800049,2076.5,2096.800049,2017.166504,2413196,DOWN
25/07/2019,2108.899902,2135,2092.550049,2127.899902,2047.085327,2544464,UP
26/07/2019,2129.800049,2129.800049,2095,2109.050049,2028.951538,1720592,DOWN
29/07/2019,2110.800049,2142,2103.300049,2130,2049.105469,1647090,UP
30/07/2019,2130,2185,2120.449951,2179.149902,2096.38916,2851672,UP
31/07/2019,2171.75,2211.699951,2147.149902,2205.699951,2121.930908,3000677,UP
01/08/2019,2200,2217.5,2166.25,2180.050049,2097.255127,2375236,DOWN
02/08/2019,2173,2210,2165.5,2205.300049,2121.546387,2500816,UP
05/08/2019,2199.899902,2252.25,2195.600098,2248.600098,2163.20166,3039682,UP
06/08/2019,2232.800049,2251.949951,2211.449951,2214.899902,2130.781006,2885467,DOWN
07/08/2019,2230,2238.5,2207.25,2213.449951,2129.38623,2165362,DOWN
08/08/2019,2228.899902,2281,2218.899902,2258.100098,2172.34082,2073298,UP
09/08/2019,2260,2267.899902,2241.350098,2246.25,2160.940918,1744550,DOWN
13/08/2019,2245,2246.25,2194.300049,2199.449951,2115.917725,1647281,DOWN
14/08/2019,2181.100098,2217.850098,2167.399902,2204.399902,2120.679932,1945002,UP
16/08/2019,2241.399902,2241.399902,2143.25,2165.100098,2082.872803,3755507,DOWN
19/08/2019,2180,2186,2157.699951,2163,2080.852295,974884,DOWN
20/08/2019,2172,2205,2166.5,2186.75,2103.700439,1843611,UP
21/08/2019,2184.949951,2202,2182.25,2186.199951,2103.171143,1214408,DOWN
22/08/2019,2187,2235.649902,2170,2216,2131.8396,2131601,UP
23/08/2019,2214.949951,2259.899902,2213.899902,2247.699951,2162.335449,2826425,UP
26/08/2019,2247,2282,2225,2276.300049,2189.849365,2345475,UP
27/08/2019,2270,2274.850098,2229,2236.5,2151.561279,3432106,DOWN
28/08/2019,2240,2252.149902,2216,2239.25,2154.206543,1294621,UP
29/08/2019,2222.199951,2248.199951,2222.199951,2233.449951,2148.626709,1670652,DOWN
30/08/2019,2241,2266,2218,2259.600098,2173.783691,2583625,UP
03/09/2019,2270,2296.199951,2236.949951,2251.600098,2166.087646,2545060,DOWN
04/09/2019,2265,2270,2233,2245.399902,2160.123047,2228092,DOWN
05/09/2019,2242.199951,2253.649902,2207.300049,2215.300049,2131.16626,2055943,DOWN
06/09/2019,2216,2233.5,2192.600098,2197.5,2114.041992,1890550,DOWN
09/09/2019,2200,2202.850098,2179.800049,2182.850098,2099.94873,1703945,DOWN
11/09/2019,2186,2195,2146.550049,2154,2072.194336,2627440,DOWN
12/09/2019,2155,2165,2120.350098,2133.600098,2052.569092,2118859,DOWN
13/09/2019,2135,2157.949951,2115.550049,2141.949951,2060.602295,2291174,UP
16/09/2019,2159.949951,2173.399902,2126.399902,2150,2068.346191,2597948,UP
17/09/2019,2154.949951,2156.550049,2105.600098,2122.649902,2042.034912,2796530,DOWN
18/09/2019,2126.399902,2142.949951,2113.149902,2138.550049,2057.331055,1454663,UP
19/09/2019,2135,2135.800049,2091,2101.949951,2022.12085,1652691,DOWN
20/09/2019,2104.899902,2129.399902,2057,2065.449951,1987.007446,6941979,DOWN
23/09/2019,2099,2099,1975,2015.800049,1939.242798,6323401,DOWN
24/09/2019,2015,2061,2013,2044.699951,1967.045166,4620978,UP
25/09/2019,2065,2092,2060.050049,2088.449951,2009.133667,4002232,UP
26/09/2019,2097.899902,2107,2063,2087.600098,2008.315918,4234281,DOWN
27/09/2019,2085,2085.199951,2051.399902,2056.149902,1978.060303,2046795,DOWN
30/09/2019,2061.850098,2104,2060,2099.300049,2019.571655,2620039,UP
01/10/2019,2095.949951,2095.949951,2039.699951,2059.949951,1981.716064,3342877,DOWN
03/10/2019,2070,2081.149902,2046.150024,2060.25,1982.004639,2317618,UP
04/10/2019,2060.600098,2087.949951,2054.949951,2079.350098,2000.379761,2163251,UP
07/10/2019,2080,2094.5,2041,2047.699951,1969.931396,2177916,DOWN
09/10/2019,2060,2060,2015.5,2020.099976,1943.379517,2066920,DOWN
10/10/2019,2028,2039.050049,1997.099976,2004.449951,1928.323853,2881452,DOWN
11/10/2019,1931,1995,1925,1986.849976,1911.392334,12593069,DOWN
14/10/2019,1995,2032.75,1968,2021,1944.245239,3510704,UP
15/10/2019,2032,2047,2022.699951,2037.300049,1959.926392,2261310,UP
16/10/2019,2038,2056,2016,2046.400024,1968.680786,3034082,UP
17/10/2019,2014,2038,1999.300049,2030.949951,1992.769165,3818774,UP
18/10/2019,2037.5,2063.899902,2025,2057.350098,2018.673096,3087901,UP
22/10/2019,2080,2111.5,2040.050049,2051.399902,2012.834717,5552505,DOWN
23/10/2019,2060,2083.850098,2052.5,2070.100098,2031.183228,2348134,UP
24/10/2019,2084,2099,2061.300049,2082,2042.859497,2798671,UP
25/10/2019,2094,2130,2075.050049,2124.949951,2085.001953,3954245,UP
27/10/2019,null,null,null,null,null,null,UP
29/10/2019,2121.5,2201.699951,2121.5,2194.850098,2153.588135,5064173,DOWN
30/10/2019,2225,2260,2176.850098,2252.800049,2210.448486,5195136,UP
31/10/2019,2250,2284.949951,2237,2269.649902,2226.981934,4879261,UP
01/11/2019,2264,2275,2195,2200.899902,2159.523926,4172620,DOWN
04/11/2019,2207,2229.199951,2180.899902,2193.949951,2152.704834,2646411,DOWN
05/11/2019,2197,2211,2169,2201.850098,2160.456299,2693475,UP
06/11/2019,2200,2210.800049,2179,2188.5,2147.357422,2540719,DOWN
07/11/2019,2204.5,2204.5,2175.199951,2185.350098,2144.266602,1915598,DOWN
08/11/2019,2189.600098,2189.600098,2124,2129.949951,2089.907959,2788759,DOWN
11/11/2019,2135,2139,2091,2100.949951,2061.453125,2983768,DOWN
13/11/2019,2118,2183.800049,2118,2178.600098,2137.643555,3823365,UP
14/11/2019,2187.5,2200,2146.699951,2196.800049,2155.501221,2995915,UP
15/11/2019,2196,2211.5,2168.75,2174.449951,2133.571289,2724180,DOWN
18/11/2019,2178.399902,2187.75,2148.75,2152.600098,2112.132324,1611089,DOWN
19/11/2019,2153,2154.649902,2105,2108.800049,2069.155762,2975313,DOWN
20/11/2019,2121.949951,2135,2094.5,2108.550049,2068.910156,2894129,DOWN
21/11/2019,2112,2126.600098,2107.399902,2118.100098,2078.281006,2052574,UP
22/11/2019,2097,2107,2060.5,2071.699951,2032.753174,3742049,DOWN
25/11/2019,2074.550049,2084.949951,2052.199951,2081.5,2042.368896,2737010,UP
26/11/2019,2089.850098,2097.899902,2035.050049,2046.650024,2008.17395,6561580,DOWN
27/11/2019,2052,2071.699951,2046.550049,2054.300049,2015.680298,2907521,UP
28/11/2019,2067.050049,2094.399902,2060,2077.350098,2038.296997,2924429,UP
29/11/2019,2085,2085,2045.800049,2053.25,2014.650024,2064271,DOWN
02/12/2019,2060,2067.699951,2016,2021.050049,1983.055298,3809860,DOWN
03/12/2019,2027.699951,2062,2010,2051,2012.442261,4664774,UP
04/12/2019,2053,2082,2045.5,2078.5,2039.425171,3334301,UP
05/12/2019,2083,2126.800049,2068.350098,2121.300049,2081.420654,3902721,UP
06/12/2019,2124,2128,2101,2123.600098,2083.67749,1829461,UP
09/12/2019,2127.949951,2127.949951,2053.5,2060.449951,2021.714478,2244747,DOWN
10/12/2019,2060,2060.850098,2003.25,2012.849976,1975.009399,4520045,DOWN
11/12/2019,2025.400024,2048,2006.75,2041.900024,2003.513184,4943024,UP
12/12/2019,2051.100098,2083.649902,1984,2020.900024,1982.908203,7137306,DOWN
13/12/2019,2023,2077.399902,2007,2071.25,2032.311401,5711133,UP
16/12/2019,2096,2136,2080.300049,2126.75,2086.768066,5574177,UP
17/12/2019,2126.5,2169,2119,2164.949951,2124.25,6059673,UP
18/12/2019,2174,2203.449951,2153,2167.75,2126.997314,8251081,UP
19/12/2019,2179.800049,2236.5,2167.550049,2229.050049,2187.145264,6251505,UP
20/12/2019,2220,2246.699951,2208.25,2222.899902,2181.110596,5548338,DOWN
23/12/2019,2210,2241.949951,2210,2231.699951,2189.744873,2247329,UP
24/12/2019,2239,2243.550049,2211.149902,2215.600098,2173.947998,1805896,DOWN
26/12/2019,2216.399902,2229,2195.199951,2201.949951,2160.554688,1880367,DOWN
27/12/2019,2208,2226.399902,2176,2198.5,2157.169434,2720261,DOWN
30/12/2019,2207,2225,2177.100098,2183.199951,2142.156738,2288830,DOWN
31/12/2019,2189,2197,2157.449951,2161.699951,2121.061035,1909289,DOWN
01/01/2020,2168,2183.899902,2154,2167.600098,2126.850586,1354908,UP
02/01/2020,2179.949951,2179.949951,2149.199951,2157.649902,2117.087158,2380752,DOWN
03/01/2020,2164,2223,2164,2200.649902,2159.278564,4655761,UP
06/01/2020,2205,2225.949951,2187.899902,2200.449951,2159.08252,3023209,DOWN
