date,prices
25-04-2013 21:00,1.22936
26-04-2013 21:00,1.228405
28-04-2013 21:00,1.22826
29-04-2013 21:00,1.227065
30-04-2013 21:00,1.22374
01-05-2013 21:00,1.222225
02-05-2013 21:00,1.221225
03-05-2013 21:00,1.226905
05-05-2013 21:00,1.226585
06-05-2013 21:00,1.2271
07-05-2013 21:00,1.229755
08-05-2013 21:00,1.230555
09-05-2013 21:00,1.23689
10-05-2013 21:00,1.24345
12-05-2013 21:00,1.244175
13-05-2013 21:00,1.24255
14-05-2013 21:00,1.249785
15-05-2013 21:00,1.243435
16-05-2013 21:00,1.242705
17-05-2013 21:00,1.248055
19-05-2013 21:00,1.24617
20-05-2013 21:00,1.245875
21-05-2013 21:00,1.252055
22-05-2013 21:00,1.25792
23-05-2013 21:00,1.253025
24-05-2013 21:00,1.243085
26-05-2013 21:00,1.243995
27-05-2013 21:00,1.24551
28-05-2013 21:00,1.256015
29-05-2013 21:00,1.244625
30-05-2013 21:00,1.243615
31-05-2013 21:00,1.24214
03-06-2013 21:00,1.238585
04-06-2013 21:00,1.238645
05-06-2013 21:00,1.233675
06-06-2013 21:00,1.230915
07-06-2013 21:00,1.23697
09-06-2013 21:00,1.2361
10-06-2013 21:00,1.237565
11-06-2013 21:00,1.23113
12-06-2013 21:00,1.228035
13-06-2013 21:00,1.233105
14-06-2013 21:00,1.229085
16-06-2013 21:00,1.230545
17-06-2013 21:00,1.233175
18-06-2013 21:00,1.23208
19-06-2013 21:00,1.234075
20-06-2013 21:00,1.22579
21-06-2013 21:00,1.22614
23-06-2013 21:00,1.22624
24-06-2013 21:00,1.224285
25-06-2013 21:00,1.22727
26-06-2013 21:00,1.22716
27-06-2013 21:00,1.23231
28-06-2013 21:00,1.229205
30-06-2013 21:00,1.230835
01-07-2013 21:00,1.23478
02-07-2013 21:00,1.23377
03-07-2013 21:00,1.23165
04-07-2013 21:00,1.235435
05-07-2013 21:00,1.23664
07-07-2013 21:00,1.236895
08-07-2013 21:00,1.24005
09-07-2013 21:00,1.24359
10-07-2013 21:00,1.24392
11-07-2013 21:00,1.24028
12-07-2013 21:00,1.23612
14-07-2013 21:00,1.23678
15-07-2013 21:00,1.238705
16-07-2013 21:00,1.23609
17-07-2013 21:00,1.23514
18-07-2013 21:00,1.23846
19-07-2013 21:00,1.236685
21-07-2013 21:00,1.236585
22-07-2013 21:00,1.23448
23-07-2013 21:00,1.236195
24-07-2013 21:00,1.237455
25-07-2013 21:00,1.234745
26-07-2013 21:00,1.232915
28-07-2013 21:00,1.233025
29-07-2013 21:00,1.23457
30-07-2013 21:00,1.23311
31-07-2013 21:00,1.232115
01-08-2013 21:00,1.23723
02-08-2013 21:00,1.234285
04-08-2013 21:00,1.234495
05-08-2013 21:00,1.22953
06-08-2013 21:00,1.231925
07-08-2013 21:00,1.22913
08-08-2013 21:00,1.23127
09-08-2013 21:00,1.23054
11-08-2013 21:00,1.231045
12-08-2013 21:00,1.231265
13-08-2013 21:00,1.23738
14-08-2013 21:00,1.24004
15-08-2013 21:00,1.23612
16-08-2013 21:00,1.23485
18-08-2013 21:00,1.235195
19-08-2013 21:00,1.232125
20-08-2013 21:00,1.231085
21-08-2013 21:00,1.23185
22-08-2013 21:00,1.23297
23-08-2013 21:00,1.23302
25-08-2013 21:00,1.233095
26-08-2013 21:00,1.234
27-08-2013 21:00,1.2288
28-08-2013 21:00,1.22997
29-08-2013 21:00,1.23264
30-08-2013 21:00,1.22953
01-09-2013 21:00,1.231275
02-09-2013 21:00,1.23275
03-09-2013 21:00,1.233485
04-09-2013 21:00,1.23533
05-09-2013 21:00,1.23976
06-09-2013 21:00,1.235775
08-09-2013 21:00,1.23638
09-09-2013 21:00,1.23578
10-09-2013 21:00,1.24017
11-09-2013 21:00,1.238545
12-09-2013 21:00,1.237595
13-09-2013 21:00,1.23599
15-09-2013 21:00,1.233995
16-09-2013 21:00,1.236555
17-09-2013 21:00,1.236845
18-09-2013 21:00,1.233475
19-09-2013 21:00,1.23195
20-09-2013 21:00,1.231615
22-09-2013 21:00,1.23116
23-09-2013 21:00,1.229115
24-09-2013 21:00,1.229815
25-09-2013 21:00,1.2299
26-09-2013 21:00,1.22783
27-09-2013 21:00,1.22505
29-09-2013 21:00,1.222995
30-09-2013 21:00,1.223645
01-10-2013 21:00,1.224865
02-10-2013 21:00,1.22595
03-10-2013 21:00,1.224715
04-10-2013 21:00,1.229635
06-10-2013 21:00,1.22984
07-10-2013 21:00,1.22614
08-10-2013 21:00,1.226865
09-10-2013 21:00,1.230615
10-10-2013 21:00,1.23238
11-10-2013 21:00,1.23489
13-10-2013 21:00,1.2332
14-10-2013 21:00,1.2345
15-10-2013 21:00,1.23436
16-10-2013 21:00,1.23609
17-10-2013 21:00,1.234015
18-10-2013 21:00,1.23425
20-10-2013 21:00,1.234295
21-10-2013 21:00,1.233925
22-10-2013 21:00,1.23311
23-10-2013 21:00,1.22935
24-10-2013 21:00,1.231485
25-10-2013 21:00,1.23213
27-10-2013 21:00,1.23254
28-10-2013 21:00,1.23483
29-10-2013 21:00,1.23564
30-10-2013 21:00,1.23515
31-10-2013 21:00,1.231925
01-11-2013 21:00,1.23043
03-11-2013 22:00,1.23037
04-11-2013 22:00,1.229635
05-11-2013 22:00,1.230975
06-11-2013 22:00,1.232725
07-11-2013 22:00,1.22912
08-11-2013 22:00,1.23168
10-11-2013 22:00,1.232495
11-11-2013 22:00,1.232665
12-11-2013 22:00,1.23268
13-11-2013 22:00,1.23185
14-11-2013 22:00,1.233105
15-11-2013 22:00,1.234625
17-11-2013 22:00,1.23455
18-11-2013 22:00,1.23294
19-11-2013 22:00,1.233275
20-11-2013 22:00,1.231305
21-11-2013 22:00,1.230835
22-11-2013 22:00,1.229425
24-11-2013 22:00,1.229645
25-11-2013 22:00,1.232495
26-11-2013 22:00,1.230375
27-11-2013 22:00,1.232345
28-11-2013 22:00,1.23199
29-11-2013 22:00,1.231585
01-12-2013 22:00,1.23132
02-12-2013 22:00,1.230445
03-12-2013 22:00,1.228995
04-12-2013 22:00,1.2266
05-12-2013 22:00,1.22548
06-12-2013 22:00,1.22256
08-12-2013 22:00,1.223235
09-12-2013 22:00,1.22319
10-12-2013 22:00,1.22123
11-12-2013 22:00,1.222095
12-12-2013 22:00,1.22309
13-12-2013 22:00,1.222035
15-12-2013 22:00,1.22263
16-12-2013 22:00,1.22098
17-12-2013 22:00,1.21835
18-12-2013 22:00,1.223235
19-12-2013 22:00,1.226615
20-12-2013 22:00,1.225215
22-12-2013 22:00,1.22488
23-12-2013 22:00,1.22409
24-12-2013 22:00,1.22562
26-12-2013 22:00,1.22742
27-12-2013 22:00,1.225555
29-12-2013 22:00,1.225345
30-12-2013 22:00,1.225305
31-12-2013 22:00,1.22694
02-01-2014 22:00,1.228965
03-01-2014 22:00,1.2306
05-01-2014 22:00,1.23021
06-01-2014 22:00,1.23203
07-01-2014 22:00,1.23785
08-01-2014 22:00,1.237065
09-01-2014 22:00,1.23414
10-01-2014 22:00,1.234025
12-01-2014 22:00,1.233045
13-01-2014 22:00,1.2291
14-01-2014 22:00,1.234345
15-01-2014 22:00,1.23624
16-01-2014 22:00,1.232265
17-01-2014 22:00,1.23245
19-01-2014 22:00,1.232225
20-01-2014 22:00,1.23322
21-01-2014 22:00,1.234205
22-01-2014 22:00,1.23483
23-01-2014 22:00,1.228885
24-01-2014 22:00,1.22322
26-01-2014 22:00,1.224275
27-01-2014 22:00,1.2257
28-01-2014 22:00,1.22664
29-01-2014 22:00,1.2223
30-01-2014 22:00,1.223475
31-01-2014 22:00,1.222215
02-02-2014 22:00,1.222475
03-02-2014 22:00,1.218635
04-02-2014 22:00,1.22167
05-02-2014 22:00,1.223
06-02-2014 22:00,1.224425
07-02-2014 22:00,1.224275
09-02-2014 22:00,1.223735
10-02-2014 22:00,1.223715
11-02-2014 22:00,1.225155
12-02-2014 22:00,1.224265
13-02-2014 22:00,1.22231
14-02-2014 22:00,1.222145
16-02-2014 22:00,1.222265
17-02-2014 22:00,1.22186
18-02-2014 22:00,1.22197
19-02-2014 22:00,1.220245
20-02-2014 22:00,1.22017
21-02-2014 22:00,1.22002
23-02-2014 22:00,1.219255
24-02-2014 22:00,1.220775
25-02-2014 22:00,1.218975
26-02-2014 22:00,1.219045
27-02-2014 22:00,1.21772
28-02-2014 22:00,1.214545
02-03-2014 22:00,1.211795
03-03-2014 22:00,1.21317
04-03-2014 22:00,1.219345
05-03-2014 22:00,1.218095
06-03-2014 22:00,1.220245
07-03-2014 21:00,1.218175
09-03-2014 21:00,1.21732
10-03-2014 21:00,1.21827
11-03-2014 21:00,1.21727
12-03-2014 21:00,1.215185
13-03-2014 21:00,1.2132
14-03-2014 21:00,1.213715
16-03-2014 21:00,1.21376
17-03-2014 21:00,1.215675
18-03-2014 21:00,1.216635
19-03-2014 21:00,1.218165
20-03-2014 21:00,1.21773
21-03-2014 21:00,1.21737
23-03-2014 21:00,1.217255
24-03-2014 21:00,1.21895
25-03-2014 21:00,1.22049
26-03-2014 21:00,1.219785
27-03-2014 21:00,1.218295
28-03-2014 21:00,1.21952
30-03-2014 21:00,1.218795
31-03-2014 21:00,1.21811
01-04-2014 21:00,1.218535
02-04-2014 21:00,1.220605
03-04-2014 21:00,1.22234
04-04-2014 21:00,1.222615
06-04-2014 21:00,1.22269
07-04-2014 21:00,1.220175
08-04-2014 21:00,1.218635
09-04-2014 21:00,1.218715
10-04-2014 21:00,1.216975
11-04-2014 21:00,1.21626
13-04-2014 21:00,1.215465
14-04-2014 21:00,1.21579
15-04-2014 21:00,1.21587
16-04-2014 21:00,1.218285
17-04-2014 21:00,1.2201
18-04-2014 21:00,1.219865
20-04-2014 21:00,1.21996
21-04-2014 21:00,1.22072
22-04-2014 21:00,1.22174
23-04-2014 21:00,1.220705
24-04-2014 21:00,1.219635
25-04-2014 21:00,1.219375
27-04-2014 21:00,1.219195
28-04-2014 21:00,1.21921
29-04-2014 21:00,1.220265
30-04-2014 21:00,1.22083
01-05-2014 21:00,1.219375
02-05-2014 21:00,1.21813
04-05-2014 21:00,1.21752
05-05-2014 21:00,1.217895
06-05-2014 21:00,1.217715
07-05-2014 21:00,1.21882
08-05-2014 21:00,1.218135
09-05-2014 21:00,1.21962
11-05-2014 21:00,1.219495
12-05-2014 21:00,1.22146
13-05-2014 21:00,1.219765
14-05-2014 21:00,1.22026
15-05-2014 21:00,1.221445
16-05-2014 21:00,1.22242
18-05-2014 21:00,1.222095
19-05-2014 21:00,1.223155
20-05-2014 21:00,1.22218
21-05-2014 21:00,1.22261
22-05-2014 21:00,1.221125
23-05-2014 21:00,1.22093
25-05-2014 21:00,1.22089
26-05-2014 21:00,1.220725
27-05-2014 21:00,1.222735
28-05-2014 21:00,1.22107
29-05-2014 21:00,1.22128
30-05-2014 21:00,1.220695
01-06-2014 21:00,1.220465
02-06-2014 21:00,1.221945
03-06-2014 21:00,1.22153
04-06-2014 21:00,1.22013
05-06-2014 21:00,1.217655
06-06-2014 21:00,1.219085
08-06-2014 21:00,1.219005
09-06-2014 21:00,1.219455
10-06-2014 21:00,1.21813
11-06-2014 21:00,1.21776
12-06-2014 21:00,1.217505
13-06-2014 21:00,1.21877
15-06-2014 21:00,1.21835
16-06-2014 21:00,1.217675
17-06-2014 21:00,1.218435
18-06-2014 21:00,1.21773
19-06-2014 21:00,1.216645
20-06-2014 21:00,1.21724
22-06-2014 21:00,1.21674
23-06-2014 21:00,1.216515
24-06-2014 21:00,1.216125
25-06-2014 21:00,1.21688
26-06-2014 21:00,1.216305
27-06-2014 21:00,1.215805
29-06-2014 21:00,1.21584
30-06-2014 21:00,1.214415
01-07-2014 21:00,1.214055
02-07-2014 21:00,1.21405
03-07-2014 21:00,1.215755
04-07-2014 21:00,1.21569
06-07-2014 21:00,1.215915
07-07-2014 21:00,1.215645
08-07-2014 21:00,1.21551
09-07-2014 21:00,1.215445
10-07-2014 21:00,1.214255
11-07-2014 21:00,1.213985
13-07-2014 21:00,1.214195
14-07-2014 21:00,1.214665
15-07-2014 21:00,1.215255
16-07-2014 21:00,1.215095
17-07-2014 21:00,1.213945
18-07-2014 21:00,1.215095
20-07-2014 21:00,1.214965
21-07-2014 21:00,1.214435
22-07-2014 21:00,1.215115
23-07-2014 21:00,1.214625
24-07-2014 21:00,1.215155
25-07-2014 21:00,1.215135
27-07-2014 21:00,1.215135
28-07-2014 21:00,1.21487
29-07-2014 21:00,1.216125
30-07-2014 21:00,1.217515
31-07-2014 21:00,1.21684
01-08-2014 21:00,1.216295
03-08-2014 21:00,1.21612
04-08-2014 21:00,1.21693
05-08-2014 21:00,1.21601
06-08-2014 21:00,1.21457
07-08-2014 21:00,1.214545
08-08-2014 21:00,1.214245
10-08-2014 21:00,1.21435
11-08-2014 21:00,1.213425
12-08-2014 21:00,1.213355
13-08-2014 21:00,1.212805
14-08-2014 21:00,1.21158
15-08-2014 21:00,1.209425
17-08-2014 21:00,1.20952
18-08-2014 21:00,1.211485
19-08-2014 21:00,1.211105
20-08-2014 21:00,1.211135
21-08-2014 21:00,1.21047
22-08-2014 21:00,1.210365
24-08-2014 21:00,1.2108
25-08-2014 21:00,1.207545
26-08-2014 21:00,1.208175
27-08-2014 21:00,1.206935
28-08-2014 21:00,1.2064
29-08-2014 21:00,1.2061
31-08-2014 21:00,1.206915
01-09-2014 21:00,1.207315
02-09-2014 21:00,1.20697
03-09-2014 21:00,1.20676
04-09-2014 21:00,1.206215
05-09-2014 21:00,1.20596
07-09-2014 21:00,1.206095
08-09-2014 21:00,1.206315
09-09-2014 21:00,1.206965
10-09-2014 21:00,1.20987
11-09-2014 21:00,1.2095
12-09-2014 21:00,1.209815
14-09-2014 21:00,1.20941
15-09-2014 21:00,1.210145
16-09-2014 21:00,1.208645
17-09-2014 21:00,1.210645
18-09-2014 21:00,1.20683
19-09-2014 21:00,1.207195
21-09-2014 21:00,1.20723
22-09-2014 21:00,1.20769
23-09-2014 21:00,1.2074
24-09-2014 21:00,1.20847
25-09-2014 21:00,1.207
26-09-2014 21:00,1.20686
28-09-2014 21:00,1.20699
29-09-2014 21:00,1.20682
30-09-2014 21:00,1.2063
01-10-2014 21:00,1.20672
02-10-2014 21:00,1.208615
03-10-2014 21:00,1.210515
05-10-2014 21:00,1.212195
06-10-2014 21:00,1.21267
07-10-2014 21:00,1.212185
08-10-2014 21:00,1.211985
09-10-2014 21:00,1.21117
10-10-2014 21:00,1.20862
12-10-2014 21:00,1.208755
13-10-2014 21:00,1.20882
14-10-2014 21:00,1.20732
15-10-2014 21:00,1.20682
16-10-2014 21:00,1.20728
17-10-2014 21:00,1.20761
19-10-2014 21:00,1.207725
20-10-2014 21:00,1.2067
21-10-2014 21:00,1.206945
22-10-2014 21:00,1.206235
23-10-2014 21:00,1.206635
24-10-2014 21:00,1.206225
26-10-2014 21:00,1.205975
27-10-2014 21:00,1.205785
28-10-2014 21:00,1.206145
29-10-2014 21:00,1.20623
30-10-2014 21:00,1.2057
31-10-2014 21:00,1.205725
02-11-2014 22:00,1.206525
03-11-2014 22:00,1.205615
04-11-2014 22:00,1.20431
05-11-2014 22:00,1.20364
06-11-2014 22:00,1.204405
07-11-2014 22:00,1.203495
09-11-2014 22:00,1.203275
10-11-2014 22:00,1.20245
11-11-2014 22:00,1.20329
12-11-2014 22:00,1.2021
13-11-2014 22:00,1.202115
14-11-2014 22:00,1.20139
16-11-2014 22:00,1.201695
17-11-2014 22:00,1.201235
18-11-2014 22:00,1.20128
19-11-2014 22:00,1.201415
20-11-2014 22:00,1.201775
21-11-2014 22:00,1.20169
23-11-2014 22:00,1.20255
24-11-2014 22:00,1.202465
25-11-2014 22:00,1.202635
26-11-2014 22:00,1.20219
27-11-2014 22:00,1.20191
28-11-2014 22:00,1.20233
30-11-2014 22:00,1.204005
01-12-2014 22:00,1.202895
02-12-2014 22:00,1.20371
03-12-2014 22:00,1.203425
04-12-2014 22:00,1.20233
05-12-2014 22:00,1.202375
07-12-2014 22:00,1.202565
08-12-2014 22:00,1.202175
09-12-2014 22:00,1.20196
10-12-2014 22:00,1.202915
11-12-2014 22:00,1.20123
12-12-2014 22:00,1.20104
14-12-2014 22:00,1.201065
15-12-2014 22:00,1.2009
16-12-2014 22:00,1.2009
17-12-2014 22:00,1.200925
18-12-2014 22:00,1.203805
19-12-2014 22:00,1.20353
21-12-2014 22:00,1.202985
22-12-2014 22:00,1.203005
23-12-2014 22:00,1.202465
24-12-2014 22:00,1.202415
26-12-2014 22:00,1.202955
28-12-2014 22:00,1.202775
29-12-2014 22:00,1.203015
30-12-2014 22:00,1.202185
31-12-2014 22:00,1.202495
02-01-2015 22:00,1.20226
04-01-2015 22:00,1.202315
05-01-2015 22:00,1.201575
06-01-2015 22:00,1.201045
07-01-2015 22:00,1.20097
08-01-2015 22:00,1.201015
09-01-2015 22:00,1.200965
11-01-2015 22:00,1.200995
12-01-2015 22:00,1.200975
13-01-2015 22:00,1.201005
14-01-2015 22:00,1.200935
15-01-2015 22:00,0.975805
16-01-2015 22:00,0.993925
18-01-2015 22:00,0.994365
19-01-2015 22:00,1.02075
20-01-2015 22:00,1.011495
21-01-2015 22:00,0.997995
22-01-2015 22:00,0.99027
23-01-2015 22:00,0.98759
25-01-2015 22:00,0.98145
26-01-2015 22:00,1.014875
27-01-2015 22:00,1.02706
28-01-2015 22:00,1.02173
29-01-2015 22:00,1.045245
30-01-2015 22:00,1.039385
01-02-2015 22:00,1.048965
02-02-2015 22:00,1.052305
03-02-2015 22:00,1.06053
04-02-2015 22:00,1.050565
05-02-2015 22:00,1.05718
06-02-2015 22:00,1.04783
08-02-2015 22:00,1.0471
09-02-2015 22:00,1.045755
10-02-2015 22:00,1.048675
11-02-2015 22:00,1.05249
12-02-2015 22:00,1.06162
13-02-2015 22:00,1.06217
15-02-2015 22:00,1.06188
16-02-2015 22:00,1.05815
17-02-2015 22:00,1.069155
18-02-2015 22:00,1.073865
19-02-2015 22:00,1.07936
20-02-2015 22:00,1.06702
22-02-2015 22:00,1.07218
23-02-2015 22:00,1.076615
24-02-2015 22:00,1.078355
25-02-2015 22:00,1.077485
26-02-2015 22:00,1.066645
27-02-2015 22:00,1.06719
01-03-2015 22:00,1.067005
02-03-2015 22:00,1.07188
03-03-2015 22:00,1.074375
04-03-2015 22:00,1.067225
05-03-2015 22:00,1.0742
06-03-2015 22:00,1.069105
08-03-2015 21:00,1.069075
09-03-2015 21:00,1.06984
10-03-2015 21:00,1.06927
11-03-2015 21:00,1.064415
12-03-2015 21:00,1.065995
13-03-2015 21:00,1.055705
15-03-2015 21:00,1.054465
16-03-2015 21:00,1.06484
17-03-2015 21:00,1.066235
18-03-2015 21:00,1.06356
19-03-2015 21:00,1.05501
20-03-2015 21:00,1.055195
22-03-2015 21:00,1.05733
23-03-2015 21:00,1.057595
24-03-2015 21:00,1.04675
25-03-2015 21:00,1.052715
26-03-2015 21:00,1.048185
27-03-2015 21:00,1.04703
29-03-2015 21:00,1.04707
30-03-2015 21:00,1.047805
31-03-2015 21:00,1.044235
01-04-2015 21:00,1.040755
02-04-2015 21:00,1.04382
03-04-2015 21:00,1.044795
05-04-2015 21:00,1.04583
06-04-2015 21:00,1.04722
07-04-2015 21:00,1.044905
08-04-2015 21:00,1.041935
09-04-2015 21:00,1.042
10-04-2015 21:00,1.038495
12-04-2015 21:00,1.039025
13-04-2015 21:00,1.0333
14-04-2015 21:00,1.03605
15-04-2015 21:00,1.03057
16-04-2015 21:00,1.02896
17-04-2015 21:00,1.029065
19-04-2015 21:00,1.029075
20-04-2015 21:00,1.026795
21-04-2015 21:00,1.02514
22-04-2015 21:00,1.04188
23-04-2015 21:00,1.033185
24-04-2015 21:00,1.03707
26-04-2015 21:00,1.03724
27-04-2015 21:00,1.04035
28-04-2015 21:00,1.049135
29-04-2015 21:00,1.045565
30-04-2015 21:00,1.046495
01-05-2015 21:00,1.04437
03-05-2015 21:00,1.046055
04-05-2015 21:00,1.04084
05-05-2015 21:00,1.036345
06-05-2015 21:00,1.039445
07-05-2015 21:00,1.03853
08-05-2015 21:00,1.04441
10-05-2015 21:00,1.043815
11-05-2015 21:00,1.042115
12-05-2015 21:00,1.042115
13-05-2015 21:00,1.04085
14-05-2015 21:00,1.040925
15-05-2015 21:00,1.048335
17-05-2015 21:00,1.04857
18-05-2015 21:00,1.04809
19-05-2015 21:00,1.04474
20-05-2015 21:00,1.03957
21-05-2015 21:00,1.041035
22-05-2015 21:00,1.03933
24-05-2015 21:00,1.03814
25-05-2015 21:00,1.03731
26-05-2015 21:00,1.036575
27-05-2015 21:00,1.03534
28-05-2015 21:00,1.032715
29-05-2015 21:00,1.033615
31-05-2015 21:00,1.03406
01-06-2015 21:00,1.0336
02-06-2015 21:00,1.04005
03-06-2015 21:00,1.05285
04-06-2015 21:00,1.049125
05-06-2015 21:00,1.04415
07-06-2015 21:00,1.045325
08-06-2015 21:00,1.047305
09-06-2015 21:00,1.05001
10-06-2015 21:00,1.054695
11-06-2015 21:00,1.05096
12-06-2015 21:00,1.04602
14-06-2015 21:00,1.0431
15-06-2015 21:00,1.0487
16-06-2015 21:00,1.04862
17-06-2015 21:00,1.045375
18-06-2015 21:00,1.046575
19-06-2015 21:00,1.041955
21-06-2015 21:00,1.043225
22-06-2015 21:00,1.044945
23-06-2015 21:00,1.04305
24-06-2015 21:00,1.04654
25-06-2015 21:00,1.049575
26-06-2015 21:00,1.0422
28-06-2015 21:00,1.03286
29-06-2015 21:00,1.03932
30-06-2015 21:00,1.04234
01-07-2015 21:00,1.048255
02-07-2015 21:00,1.04579
03-07-2015 21:00,1.045205
05-07-2015 21:00,1.036845
06-07-2015 21:00,1.041905
07-07-2015 21:00,1.04268
08-07-2015 21:00,1.047195
09-07-2015 21:00,1.04616
10-07-2015 21:00,1.047375
12-07-2015 21:00,1.04463
13-07-2015 21:00,1.045675
14-07-2015 21:00,1.04019
15-07-2015 21:00,1.042325
16-07-2015 21:00,1.041775
17-07-2015 21:00,1.041425
19-07-2015 21:00,1.042105
20-07-2015 21:00,1.04417
21-07-2015 21:00,1.04804
22-07-2015 21:00,1.04904
23-07-2015 21:00,1.054345
24-07-2015 21:00,1.056745
26-07-2015 21:00,1.0568
27-07-2015 21:00,1.067335
28-07-2015 21:00,1.06435
29-07-2015 21:00,1.06349
30-07-2015 21:00,1.059725
31-07-2015 21:00,1.060205
02-08-2015 21:00,1.06152
03-08-2015 21:00,1.061255
04-08-2015 21:00,1.064665
05-08-2015 21:00,1.067745
06-08-2015 21:00,1.07155
07-08-2015 21:00,1.078265
09-08-2015 21:00,1.0762
10-08-2015 21:00,1.08386
11-08-2015 21:00,1.09109
12-08-2015 21:00,1.0884
13-08-2015 21:00,1.088785
14-08-2015 21:00,1.08423
16-08-2015 21:00,1.085315
17-08-2015 21:00,1.084215
18-08-2015 21:00,1.07742
19-08-2015 21:00,1.07386
20-08-2015 21:00,1.077505
21-08-2015 21:00,1.077385
23-08-2015 21:00,1.07666
24-08-2015 21:00,1.080935
25-08-2015 21:00,1.08163
26-08-2015 21:00,1.07998
27-08-2015 21:00,1.086585
28-08-2015 21:00,1.07663
30-08-2015 21:00,1.07713
31-08-2015 21:00,1.084495
01-09-2015 21:00,1.08484
02-09-2015 21:00,1.088145
03-09-2015 21:00,1.082755
04-09-2015 21:00,1.08398
06-09-2015 21:00,1.08457
07-09-2015 21:00,1.08918
08-09-2015 21:00,1.09701
09-09-2015 21:00,1.09316
10-09-2015 21:00,1.097625
11-09-2015 21:00,1.098885
13-09-2015 21:00,1.098615
14-09-2015 21:00,1.0958
15-09-2015 21:00,1.09789
16-09-2015 21:00,1.09669
17-09-2015 21:00,1.098275
18-09-2015 21:00,1.094525
20-09-2015 21:00,1.0942
21-09-2015 21:00,1.087375
22-09-2015 21:00,1.084555
23-09-2015 21:00,1.09576
24-09-2015 21:00,1.09521
25-09-2015 21:00,1.09582
27-09-2015 21:00,1.0955
28-09-2015 21:00,1.094755
29-09-2015 21:00,1.09333
30-09-2015 21:00,1.08783
01-10-2015 21:00,1.0938
02-10-2015 21:00,1.089285
04-10-2015 21:00,1.090195
05-10-2015 21:00,1.09135
06-10-2015 21:00,1.08977
07-10-2015 21:00,1.094065
08-10-2015 21:00,1.089255
09-10-2015 21:00,1.09272
11-10-2015 21:00,1.09186
12-10-2015 21:00,1.09358
13-10-2015 21:00,1.08995
14-10-2015 21:00,1.08968
15-10-2015 21:00,1.08218
16-10-2015 21:00,1.08258
18-10-2015 21:00,1.083335
19-10-2015 21:00,1.083145
20-10-2015 21:00,1.08501
21-10-2015 21:00,1.088025
22-10-2015 21:00,1.08111
23-10-2015 21:00,1.07843
25-10-2015 21:00,1.077095
26-10-2015 21:00,1.087605
27-10-2015 21:00,1.08985
28-10-2015 21:00,1.086
29-10-2015 21:00,1.086335
30-10-2015 21:00,1.087135
01-11-2015 22:00,1.08761
02-11-2015 22:00,1.08693
03-11-2015 22:00,1.086565
04-11-2015 22:00,1.079325
05-11-2015 22:00,1.083185
06-11-2015 22:00,1.079835
08-11-2015 22:00,1.07868
09-11-2015 22:00,1.079
10-11-2015 22:00,1.07926
11-11-2015 22:00,1.079135
12-11-2015 22:00,1.08159
13-11-2015 22:00,1.083445
15-11-2015 22:00,1.08088
16-11-2015 22:00,1.079115
17-11-2015 22:00,1.079885
18-11-2015 22:00,1.08707
19-11-2015 22:00,1.0871
20-11-2015 22:00,1.08443
22-11-2015 22:00,1.084825
23-11-2015 22:00,1.082985
24-11-2015 22:00,1.082055
25-11-2015 22:00,1.085055
26-11-2015 22:00,1.086225
27-11-2015 22:00,1.090975
29-11-2015 22:00,1.090845
30-11-2015 22:00,1.08704
01-12-2015 22:00,1.090855
02-12-2015 22:00,1.08111
03-12-2015 22:00,1.086805
04-12-2015 22:00,1.084425
06-12-2015 22:00,1.0849
07-12-2015 22:00,1.083785
08-12-2015 22:00,1.08086
09-12-2015 22:00,1.08397
10-12-2015 22:00,1.080725
11-12-2015 22:00,1.080995
14-12-2015 22:00,1.083075
15-12-2015 22:00,1.083685
16-12-2015 22:00,1.08054
17-12-2015 22:00,1.07854
18-12-2015 22:00,1.078135
20-12-2015 22:00,1.07826
21-12-2015 22:00,1.083205
22-12-2015 22:00,1.081735
23-12-2015 22:00,1.080905
24-12-2015 22:00,1.081265
27-12-2015 22:00,1.08177
28-12-2015 22:00,1.083995
29-12-2015 22:00,1.084345
30-12-2015 22:00,1.08094
31-12-2015 22:00,1.086275
03-01-2016 22:00,1.08862
04-01-2016 22:00,1.08546
05-01-2016 22:00,1.084215
06-01-2016 22:00,1.086205
07-01-2016 22:00,1.085785
08-01-2016 22:00,1.086985
10-01-2016 22:00,1.08635
11-01-2016 22:00,1.08747
12-01-2016 22:00,1.088265
13-01-2016 22:00,1.09432
14-01-2016 22:00,1.091795
15-01-2016 22:00,1.09304
17-01-2016 22:00,1.094135
18-01-2016 22:00,1.095095
19-01-2016 22:00,1.09458
20-01-2016 22:00,1.0939
21-01-2016 22:00,1.095445
22-01-2016 22:00,1.097305
24-01-2016 22:00,1.09608
25-01-2016 22:00,1.09878
26-01-2016 22:00,1.105315
27-01-2016 22:00,1.105805
28-01-2016 22:00,1.10916
29-01-2016 22:00,1.108075
31-01-2016 22:00,1.106675
01-02-2016 22:00,1.110365
02-02-2016 22:00,1.11224
03-02-2016 22:00,1.115415
04-02-2016 22:00,1.113315
05-02-2016 22:00,1.105935
07-02-2016 22:00,1.106035
08-02-2016 22:00,1.104805
09-02-2016 22:00,1.098465
10-02-2016 22:00,1.099285
11-02-2016 22:00,1.101235
12-02-2016 22:00,1.09955
14-02-2016 22:00,1.09823
15-02-2016 22:00,1.101225
16-02-2016 22:00,1.10182
17-02-2016 22:00,1.104365
18-02-2016 22:00,1.102765
