,close,high,low,open,volume
1608047220,366.6,366.72,366.6,366.66,567
1608047280,366.54,366.61,366.47,366.6,1212
1608047340,366.65,366.65,366.52,366.54,297
1608047400,366.49,366.66,366.47,366.62,632
1608047460,366.51,366.51,366.35,366.49,882
1608047520,366.6,366.62,366.48,366.52,488
1608047580,366.7,366.72,366.55,366.61,889
1608047640,366.74,366.76,366.68,366.69,426
1608047700,366.72,366.8,366.64,366.74,385
1608047760,366.77,366.81,366.65,366.71,416
1608047820,366.69,366.79,366.69,366.75,255
1608047880,366.75,366.79,366.64,366.7,559
1608047940,366.72,366.77,366.69,366.76,294
1608048000,366.61,366.75,366.59,366.74,1321
1608048060,366.61,366.66,366.54,366.6,710
1608048120,366.56,366.67,366.51,366.61,605
1608048180,366.58,366.65,366.54,366.56,558
1608048240,366.49,366.64,366.48,366.58,717
1608048300,366.31,366.5,366.26,366.48,1235
1608048360,366.11,366.36,366.06,366.31,1841
1608048420,365.96,366.23,365.92,366.11,2377
1608048480,366.08,366.24,365.95,365.95,1450
1608048540,366.27,366.27,366.06,366.08,626
1608048600,366.28,366.37,366.22,366.27,705
1608048660,366.41,366.44,366.25,366.28,828
1608048720,366.56,366.57,366.36,366.4,1005
1608048780,366.61,366.65,366.36,366.56,2048
1608048840,366.67,366.71,366.59,366.61,828
1608048900,366.48,366.67,366.46,366.67,292
1608048960,366.56,366.58,366.36,366.48,579
1608049020,366.58,366.65,366.55,366.55,547
1608049080,366.59,366.64,366.51,366.59,519
1608049140,366.65,366.65,366.49,366.58,704
1608049200,366.77,366.8,366.61,366.64,1196
1608049260,366.66,366.77,366.62,366.76,492
1608049320,366.64,366.67,366.54,366.66,653
1608049380,366.55,366.69,366.53,366.62,441
1608049440,366.64,366.65,366.51,366.55,481
1608049500,366.59,366.79,366.58,366.65,501
1608049560,366.54,366.64,366.46,366.6,703
1608049620,366.52,366.61,366.5,366.54,201
1608049680,366.68,366.76,366.53,366.55,593
1608049740,366.71,366.76,366.59,366.68,441
1608049800,366.66,366.7,366.53,366.7,616
1608049860,366.66,366.73,366.63,366.67,305
1608049920,366.7,366.74,366.59,366.66,421
1608049980,366.69,366.73,366.65,366.7,201
1608050040,366.68,366.75,366.65,366.7,385
1608050100,366.62,366.78,366.6,366.67,551
1608050160,366.64,366.67,366.58,366.64,421
1608050220,366.73,366.75,366.62,366.64,366
1608050280,366.84,366.89,366.72,366.73,1374
1608050340,366.83,366.87,366.8,366.85,1476
1608050400,367.13,367.17,366.82,366.83,2477
1608050460,367.18,367.21,367.1,367.16,700
1608050520,367.17,367.19,367.09,367.17,1392
1608050580,367.16,367.2,367.11,367.16,886
1608050640,367.24,367.25,367.15,367.16,679
1608050700,367.13,367.22,367.09,367.22,481
1608050760,367.1,367.13,366.97,367.13,772
1608050820,367.04,367.16,367.04,367.1,259
1608050880,366.99,367.07,366.97,367.02,496
1608050940,366.92,367.0,366.91,367.0,477
1608051000,366.99,367.01,366.87,366.93,1359
1608051060,366.98,367.08,366.86,366.99,1142
1608051120,366.97,367.1,366.9,366.99,499
1608051180,367.01,367.06,366.94,366.97,441
1608051240,366.81,367.01,366.8,367.0,435
1608051300,366.8,366.86,366.75,366.81,688
1608051360,366.86,366.87,366.75,366.81,355
1608051420,366.89,366.98,366.86,366.86,514
1608051480,366.91,366.93,366.85,366.89,553
1608051540,367.16,367.16,366.9,366.92,741
1608051600,367.21,367.27,367.08,367.15,905
1608051660,367.31,367.36,367.21,367.21,892
1608051720,367.35,367.38,367.31,367.31,485
1608051780,367.43,367.44,367.34,367.34,687
1608051840,367.41,367.44,367.38,367.44,439
1608051900,367.45,367.48,367.37,367.42,601
1608051960,367.34,367.46,367.3,367.45,735
1608052020,367.23,367.34,367.23,367.34,348
1608052080,367.25,367.36,367.23,367.24,324
1608052140,367.25,367.33,367.22,367.26,361
1608052200,367.25,367.3,367.23,367.26,161
1608052260,367.36,367.38,367.24,367.24,330
1608052320,367.31,367.4,367.31,367.36,344
1608052380,367.29,367.33,367.28,367.32,420
1608052440,367.39,367.39,367.27,367.28,522
1608052500,367.34,367.41,367.31,367.4,460
1608052560,367.36,367.36,367.32,367.33,185
1608052620,367.37,367.48,367.35,367.35,611
1608052680,367.36,367.37,367.32,367.37,355
1608052740,367.48,367.5,367.36,367.37,683
1608052800,367.45,367.5,367.44,367.47,407
1608052860,367.61,367.62,367.45,367.46,663
1608052920,367.6,367.66,367.56,367.62,337
1608052980,367.64,367.64,367.54,367.6,478
1608053040,367.63,367.65,367.6,367.63,373
1608053100,367.62,367.64,367.57,367.63,392
1608053160,367.59,367.63,367.56,367.62,169
1608053220,367.58,367.6,367.55,367.58,141
1608053280,367.53,367.59,367.51,367.58,265
1608053340,367.57,367.59,367.52,367.54,436
1608053400,367.58,367.66,367.55,367.58,464
1608053460,367.64,367.66,367.57,367.58,313
1608053520,367.66,367.69,367.59,367.65,452
1608053580,367.63,367.72,367.62,367.65,392
1608053640,367.64,367.67,367.59,367.64,256
1608053700,367.63,367.66,367.57,367.63,295
1608053760,367.71,367.72,367.59,367.63,258
1608053820,367.83,367.87,367.7,367.72,979
1608053880,368.01,368.03,367.8,367.83,1487
1608053940,367.97,368.02,367.93,368.01,586
1608054000,368.08,368.11,367.97,367.97,549
1608054060,368.04,368.05,367.97,368.05,403
1608054120,368.02,368.09,368.01,368.04,407
1608054180,368.05,368.11,368.01,368.01,224
1608054240,368.01,368.06,367.98,368.05,801
1608054300,368.07,368.14,367.99,368.02,1039
1608054360,368.11,368.14,368.05,368.08,491
1608054420,368.2,368.21,368.07,368.12,671
1608054480,368.21,368.27,368.17,368.2,838
1608054540,368.25,368.26,368.18,368.21,473
1608054600,368.31,368.32,368.16,368.25,744
1608054660,368.27,368.41,368.25,368.31,827
1608054720,368.39,368.41,368.21,368.27,543
1608054780,368.43,368.44,368.38,368.39,760
1608054840,368.42,368.45,368.39,368.43,657
1608054900,368.43,368.46,368.4,368.43,856
1608054960,368.41,368.43,368.36,368.43,549
1608055020,368.45,368.5,368.4,368.4,999
1608055080,368.5,368.54,368.45,368.45,589
1608055140,368.49,368.54,368.44,368.5,624
1608055200,368.44,368.64,368.43,368.5,1111
1608055260,368.44,368.48,368.37,368.43,892
1608055320,368.55,368.59,368.45,368.45,665
1608055380,368.57,368.58,368.49,368.54,501
1608055440,368.5,368.58,368.48,368.57,482
1608055500,368.56,368.57,368.48,368.5,600
1608055560,368.8,368.81,368.55,368.56,2890
1608055620,369.01,369.2,368.79,368.8,3932
1608055680,368.88,369.0,368.84,369.0,910
1608055740,368.98,368.99,368.83,368.87,587
1608055800,368.85,368.99,368.83,368.98,517
1608055860,368.83,368.89,368.83,368.85,758
1608055920,368.88,368.88,368.83,368.83,486
1608055980,368.92,368.92,368.85,368.87,779
1608056040,368.94,368.97,368.86,368.91,529
1608056100,369.08,369.08,368.94,368.94,801
1608056160,368.95,369.1,368.94,369.08,566
1608056220,368.92,368.94,368.89,368.94,682
1608056280,368.97,368.97,368.89,368.93,495
1608056340,369.02,369.09,368.91,368.96,932
1608056400,368.95,369.04,368.93,369.01,912
1608056460,368.87,368.96,368.86,368.96,1079
1608056520,368.92,368.92,368.85,368.87,732
1608056580,368.88,368.97,368.88,368.92,366
1608056640,368.91,368.94,368.88,368.88,385
1608056700,368.87,368.97,368.84,368.91,1067
1608056760,368.85,368.88,368.79,368.87,791
1608056820,368.78,368.86,368.77,368.85,721
1608056880,368.76,368.81,368.74,368.77,556
1608056940,368.75,368.85,368.7,368.77,955
1608057000,368.81,368.88,368.74,368.75,1347
1608057060,368.8,368.92,368.8,368.81,1020
1608057120,368.88,368.92,368.76,368.8,815
1608057180,368.87,368.97,368.85,368.89,538
1608057240,368.88,368.96,368.8,368.86,652
1608057300,368.86,368.92,368.83,368.88,631
1608057360,368.83,368.89,368.77,368.87,638
1608057420,368.92,368.93,368.79,368.83,624
1608057480,368.88,368.97,368.82,368.93,606
1608057540,368.94,368.96,368.87,368.89,305
1608057600,368.87,368.97,368.84,368.94,468
1608057660,368.9,368.91,368.84,368.88,254
1608057720,368.83,368.94,368.82,368.91,295
1608057780,368.8,368.85,368.76,368.84,702
1608057840,368.81,368.87,368.8,368.8,308
1608057900,368.81,368.89,368.8,368.81,726
1608057960,368.89,368.93,368.79,368.8,335
1608058020,368.91,368.94,368.86,368.88,566
1608058080,368.98,368.99,368.89,368.93,794
1608058140,368.95,369.03,368.93,368.98,446
1608058200,368.89,368.98,368.88,368.95,321
1608058260,368.9,368.91,368.84,368.88,444
1608058320,368.9,368.94,368.89,368.91,204
1608058380,368.94,368.96,368.89,368.9,490
1608058440,368.93,368.99,368.9,368.95,305
1608058500,369.02,369.06,368.93,368.93,446
1608058560,369.1,369.1,369.02,369.02,490
1608058620,369.14,369.14,369.07,369.09,630
1608058680,369.07,369.13,369.03,369.13,431
1608058740,369.18,369.26,369.07,369.07,1608
1608058800,369.08,369.17,369.04,369.16,911
1608058860,369.05,369.09,369.0,369.09,508
1608058920,368.99,369.04,368.98,369.04,491
1608058980,369.01,369.02,368.97,369.0,734
1608059040,369.02,369.1,368.98,369.02,763
1608059100,369.05,369.12,369.01,369.02,560
1608059160,369.07,369.19,369.04,369.05,608
1608059220,369.09,369.19,369.06,369.06,533
1608059280,369.15,369.15,369.03,369.1,414
1608059340,369.04,369.2,369.03,369.14,1142
1608059400,369.04,369.12,369.0,369.05,799
1608059460,369.05,369.12,369.04,369.04,398
1608059520,369.15,369.15,369.05,369.05,313
1608059580,369.37,369.39,369.11,369.14,2281
1608059640,369.41,369.49,369.33,369.37,2477
1608059700,369.41,369.48,369.36,369.42,1346
1608059760,369.34,369.45,369.33,369.44,1338
1608059820,369.27,369.34,369.24,369.34,862
1608059880,369.26,369.31,369.24,369.26,456
1608059940,369.34,369.36,369.27,369.27,898
1608060000,369.3,369.41,369.29,369.33,679
1608060060,369.26,369.32,369.22,369.3,971
1608060120,369.27,369.33,369.22,369.25,670
1608060180,369.22,369.32,369.19,369.3,837
1608060240,369.29,369.29,369.21,369.23,411
1608060300,369.39,369.41,369.28,369.28,993
1608060360,369.39,369.45,369.37,369.4,502
1608060420,369.34,369.44,369.31,369.4,550
1608060480,369.32,369.36,369.26,369.35,474
1608060540,369.21,369.34,369.17,369.32,1175
1608060600,369.31,369.36,369.2,369.21,690
1608060660,369.23,369.32,369.21,369.31,716
1608060720,369.36,369.37,369.17,369.22,633
1608060780,369.32,369.38,369.27,369.36,489
1608060840,369.28,369.34,369.26,369.3,370
1608060900,369.43,369.44,369.25,369.27,532
1608060960,369.37,369.46,369.31,369.42,898
1608061020,369.35,369.4,369.33,369.36,376
1608061080,369.36,369.4,369.34,369.36,355
1608061140,369.38,369.39,369.34,369.35,292
1608061200,369.51,369.54,369.38,369.38,1424
1608061260,369.39,369.52,369.32,369.52,1144
1608061320,369.48,369.48,369.31,369.39,479
1608061380,369.48,369.5,369.45,369.48,313
1608061440,369.46,369.5,369.45,369.49,285
1608061500,369.46,369.53,369.44,369.46,795
1608061560,369.52,369.56,369.44,369.45,515
1608061620,369.5,369.56,369.46,369.52,885
1608061680,369.52,369.52,369.46,369.5,441
1608061740,369.48,369.53,369.43,369.52,605
1608061800,369.42,369.48,369.4,369.47,548
1608061860,369.33,369.42,369.31,369.42,632
1608061920,369.34,369.36,369.31,369.34,457
1608061980,369.28,369.38,369.26,369.35,604
1608062040,369.23,369.33,369.21,369.29,1145
1608062100,369.23,369.29,369.22,369.23,807
1608062160,369.17,369.23,369.16,369.23,755
1608062220,369.2,369.24,369.16,369.17,964
1608062280,369.22,369.23,369.16,369.19,670
1608062340,369.21,369.25,369.18,369.22,194
1608062400,369.4,369.42,369.14,369.22,897
1608062460,369.39,369.49,369.36,369.4,888
1608062520,369.29,369.4,369.27,369.38,629
1608062580,369.22,369.3,369.2,369.28,963
1608062640,369.09,369.24,369.07,369.21,2240
1608062700,369.13,369.14,369.08,369.09,413
1608062760,369.28,369.31,369.08,369.12,799
1608062820,369.38,369.39,369.27,369.28,1755
1608062880,369.56,369.56,369.35,369.38,2424
1608062940,369.27,369.58,369.2,369.55,1719
1608063000,369.27,369.43,369.25,369.28,1211
1608063060,369.25,369.31,369.17,369.26,1327
1608063120,369.29,369.34,369.24,369.25,702
1608063180,369.26,369.32,369.22,369.29,460
1608063240,369.38,369.39,369.22,369.25,1180
1608063300,369.39,369.41,369.3,369.39,708
1608063360,369.33,369.44,369.32,369.41,730
1608063420,369.35,369.42,369.27,369.31,433
1608063480,369.28,369.36,369.25,369.35,564
1608063540,369.16,369.31,369.16,369.28,1530
1608063600,369.1,369.2,369.07,369.16,1800
1608063660,369.13,369.2,369.1,369.1,320
1608063720,369.19,369.23,369.13,369.14,667
1608063780,369.16,369.28,369.16,369.2,516
1608063840,369.22,369.26,369.14,369.17,438
1608063900,369.2,369.23,369.14,369.21,820
1608063960,369.13,369.24,369.09,369.22,501
1608064020,368.97,369.13,368.94,369.13,887
1608064080,368.85,368.98,368.84,368.97,2318
1608064140,368.85,368.97,368.84,368.85,2428
1608064200,368.73,368.9,368.69,368.85,2455
1608064260,368.67,368.74,368.62,368.73,1097
1608064320,368.71,368.82,368.66,368.67,1303
1608064380,368.7,368.72,368.6,368.72,683
1608064440,368.67,368.76,368.62,368.69,1688
1608064500,368.66,368.74,368.66,368.68,480
1608064560,368.81,368.83,368.64,368.66,1105
1608064620,368.81,368.85,368.74,368.81,579
1608064680,368.86,368.87,368.79,368.82,822
1608064740,368.8,368.88,368.78,368.85,650
1608064800,368.69,368.81,368.66,368.8,692
1608064860,368.8,368.84,368.65,368.68,884
1608064920,368.98,368.98,368.8,368.8,2094
1608064980,369.07,369.09,368.97,368.99,1543
1608065040,369.03,369.11,368.99,369.06,833
1608065100,369.07,369.17,368.96,369.03,2547
1608065160,369.05,369.09,368.97,369.08,1312
1608065220,369.07,369.11,369.03,369.05,1342
1608065280,369.13,369.15,368.99,369.06,2273
1608065340,369.04,369.14,368.99,369.14,1264
1608065400,368.97,369.13,368.9,369.02,2378
1608065460,368.97,369.01,368.82,368.97,1696
1608065520,368.96,369.09,368.89,368.97,2701
1608065580,369.11,369.14,368.96,368.96,1862
1608065640,369.1,369.15,369.02,369.11,3678
1608065700,369.09,369.11,369.03,369.11,2053
1608065760,369.11,369.13,369.07,369.09,2070
1608065820,369.18,369.19,369.1,369.11,2123
1608065880,369.35,369.36,369.15,369.18,6606
1608065940,369.57,369.57,369.25,369.35,9523
1608129000,369.8,369.88,369.65,369.82,3836
1608129060,369.64,369.89,369.62,369.82,1140
1608129120,369.76,369.76,369.59,369.65,1295
1608129180,369.69,369.84,369.59,369.75,711
1608129240,369.67,369.74,369.48,369.68,929
1608129300,369.47,369.68,369.45,369.66,1688
1608129360,369.4,369.48,369.27,369.47,1439
1608129420,369.06,369.46,369.05,369.42,1725
1608129480,369.04,369.09,368.89,369.06,1895
1608129540,369.05,369.06,368.86,369.04,1360
1608129600,369.07,369.09,368.91,369.06,1094
1608129660,369.09,369.16,369.01,369.05,883
1608129720,368.93,369.09,368.92,369.09,840
1608129780,369.01,369.05,368.93,368.94,585
1608129840,369.19,369.2,368.97,369.01,986
1608129900,369.28,369.32,369.19,369.19,932
1608129960,369.21,369.4,369.21,369.3,921
1608130020,369.33,369.36,369.18,369.2,765
1608130080,369.14,369.32,369.1,369.3,827
1608130140,369.24,369.29,369.13,369.14,725
1608130200,369.28,369.34,369.23,369.26,693
1608130260,369.41,369.41,369.23,369.28,896
1608130320,369.4,369.45,369.39,369.43,742
1608130380,369.24,369.4,369.24,369.39,801
1608130440,369.36,369.37,369.24,369.24,1117
1608130500,369.42,369.46,369.35,369.36,594
1608130560,369.41,369.47,369.39,369.41,838
1608130620,369.43,369.45,369.39,369.41,628
1608130680,369.57,369.58,369.42,369.44,1131
1608130740,369.54,369.69,369.51,369.56,1149
1608130800,369.56,369.58,369.48,369.55,693
1608130860,369.48,369.58,369.44,369.55,892
1608130920,369.55,369.57,369.36,369.49,820
1608130980,369.52,369.59,369.47,369.54,629
1608131040,369.5,369.56,369.43,369.52,561
1608131100,369.44,369.53,369.42,369.51,532
1608131160,369.54,369.66,369.45,369.45,932
1608131220,369.72,369.75,369.5,369.55,704
1608131280,369.68,369.74,369.61,369.72,614
1608131340,369.79,369.83,369.67,369.68,944
1608131400,369.82,369.82,369.72,369.79,994
1608131460,369.8,369.88,369.79,369.82,1096
1608131520,369.74,369.8,369.71,369.8,535
1608131580,369.58,369.75,369.58,369.75,816
1608131640,369.52,369.58,369.44,369.58,1087
1608131700,369.65,369.65,369.45,369.53,732
1608131760,369.76,369.78,369.64,369.65,1152
1608131820,369.54,369.83,369.48,369.76,1065
1608131880,369.48,369.68,369.45,369.53,1453
1608131940,369.58,369.62,369.45,369.48,670
1608132000,369.52,369.67,369.52,369.58,575
1608132060,369.49,369.53,369.37,369.53,847
1608132120,369.55,369.55,369.31,369.49,977
1608132180,369.51,369.55,369.45,369.54,814
1608132240,369.71,369.71,369.48,369.52,768
1608132300,369.84,369.87,369.7,369.71,1500
1608132360,369.98,370.05,369.85,369.85,1601
1608132420,369.95,370.01,369.9,369.99,893
1608132480,370.0,370.0,369.91,369.95,814
1608132540,370.0,370.07,369.99,370.0,1090
1608132600,370.12,370.18,369.99,369.99,819
1608132660,370.13,370.17,370.11,370.14,605
1608132720,370.16,370.17,370.11,370.13,924
1608132780,370.14,370.2,370.11,370.16,848
1608132840,370.14,370.22,370.14,370.15,421
1608132900,370.09,370.16,370.06,370.15,549
1608132960,370.08,370.16,370.0,370.08,725
1608133020,370.11,370.17,370.08,370.09,470
1608133080,370.1,370.13,370.03,370.11,767
1608133140,370.06,370.13,370.05,370.09,510
1608133200,370.08,370.1,370.01,370.06,440
1608133260,370.16,370.18,370.07,370.08,644
1608133320,370.14,370.18,370.07,370.16,904
1608133380,370.13,370.15,370.08,370.13,570
1608133440,370.13,370.17,370.12,370.12,691
1608133500,370.1,370.15,370.09,370.12,376
1608133560,370.01,370.1,370.01,370.09,475
1608133620,369.94,370.01,369.92,370.01,788
1608133680,369.94,370.01,369.91,369.94,656
1608133740,369.9,369.94,369.89,369.93,648
1608133800,369.96,369.96,369.85,369.91,613
1608133860,369.94,369.98,369.93,369.95,234
1608133920,370.03,370.06,369.93,369.93,534
1608133980,369.97,370.02,369.94,370.02,438
1608134040,369.98,369.98,369.92,369.97,310
1608134100,369.87,369.99,369.83,369.98,331
1608134160,369.81,369.88,369.81,369.86,539
1608134220,369.83,369.83,369.76,369.81,404
1608134280,369.75,369.89,369.75,369.83,474
1608134340,369.77,369.78,369.66,369.74,594
1608134400,369.77,369.89,369.74,369.78,812
1608134460,369.8,369.85,369.71,369.77,403
1608134520,369.8,369.88,369.78,369.8,542
1608134580,369.89,369.89,369.76,369.81,557
1608134640,369.99,370.03,369.86,369.89,406
1608134700,370.15,370.16,370.0,370.0,630
1608134760,370.17,370.18,370.13,370.14,487
1608134820,370.17,370.2,370.15,370.16,596
1608134880,370.11,370.18,370.09,370.18,431
1608134940,370.07,370.13,370.07,370.11,700
1608135000,369.99,370.08,369.97,370.08,694
1608135060,369.96,370.01,369.93,369.99,1092
1608135120,369.92,369.97,369.8,369.96,929
1608135180,369.9,369.96,369.85,369.92,410
1608135240,369.95,370.0,369.91,369.91,380
1608135300,369.99,370.01,369.9,369.95,421
1608135360,369.99,370.07,369.96,370.0,480
1608135420,369.79,370.0,369.79,370.0,663
1608135480,369.82,369.91,369.64,369.8,1536
1608135540,369.88,369.9,369.74,369.81,354
1608135600,369.91,369.94,369.84,369.89,379
1608135660,369.89,369.97,369.88,369.92,729
1608135720,369.87,369.96,369.83,369.88,587
1608135780,370.0,370.03,369.86,369.87,379
1608135840,370.01,370.08,370.0,370.01,657
1608135900,370.02,370.09,369.98,370.01,331
1608135960,370.02,370.1,370.01,370.03,204
1608136020,370.11,370.11,369.93,370.02,567
1608136080,370.15,370.17,370.06,370.12,298
1608136140,370.18,370.2,370.14,370.15,786
1608136200,370.15,370.18,370.08,370.18,899
1608136260,370.14,370.19,370.12,370.14,438
1608136320,370.12,370.15,370.07,370.14,339
1608136380,370.17,370.17,370.09,370.12,379
1608136440,370.31,370.31,370.16,370.16,998
1608136500,370.29,370.35,370.26,370.3,601
1608136560,370.33,370.37,370.3,370.31,310
1608136620,370.22,370.32,370.21,370.32,455
1608136680,370.25,370.29,370.19,370.22,417
1608136740,370.27,370.27,370.21,370.27,334
1608136800,370.21,370.32,370.2,370.27,287
1608136860,370.28,370.29,370.21,370.22,333
1608136920,370.23,370.29,370.23,370.28,311
1608136980,370.27,370.28,370.22,370.24,411
1608137040,370.3,370.31,370.24,370.27,229
1608137100,370.34,370.37,370.24,370.3,455
1608137160,370.36,370.38,370.28,370.33,387
1608137220,370.27,370.36,370.27,370.36,163
1608137280,370.25,370.29,370.23,370.27,255
1608137340,370.29,370.31,370.25,370.25,132
1608137400,370.25,370.32,370.23,370.29,247
1608137460,370.33,370.33,370.21,370.25,484
1608137520,370.29,370.35,370.27,370.33,275
1608137580,370.23,370.3,370.23,370.29,272
1608137640,370.25,370.27,370.22,370.23,325
1608137700,370.25,370.26,370.24,370.26,305
1608137760,370.23,370.3,370.21,370.26,625
1608137820,370.21,370.26,370.19,370.22,299
1608137880,370.14,370.22,370.13,370.21,346
1608137940,370.22,370.22,370.13,370.15,355
1608138000,370.21,370.29,370.2,370.23,593
1608138060,370.17,370.24,370.16,370.22,315
1608138120,370.19,370.19,370.16,370.17,195
1608138180,370.15,370.23,370.15,370.18,268
1608138240,370.18,370.2,370.15,370.15,273
1608138300,370.13,370.19,370.13,370.18,1067
1608138360,370.16,370.19,370.13,370.13,1517
1608138420,370.18,370.2,370.17,370.18,332
1608138480,370.23,370.26,370.18,370.18,367
1608138540,370.17,370.25,370.17,370.22,204
1608138600,370.19,370.2,370.12,370.17,263
1608138660,370.11,370.18,370.1,370.18,1571
1608138720,370.11,370.14,370.1,370.1,450
1608138780,370.08,370.12,370.04,370.1,569
1608138840,370.07,370.1,370.04,370.09,659
1608138900,370.17,370.17,370.05,370.06,380
1608138960,370.12,370.16,370.11,370.16,178
1608139020,370.08,370.14,370.07,370.11,311
1608139080,370.01,370.1,370.01,370.09,309
1608139140,370.08,370.08,370.0,370.0,345
1608139200,370.02,370.08,370.01,370.07,147
1608139260,369.99,370.06,369.96,370.0,253
1608139320,369.92,370.0,369.92,370.0,469
1608139380,369.89,369.93,369.88,369.93,492
1608139440,369.92,369.95,369.82,369.88,1245
1608139500,369.82,369.95,369.81,369.91,746
1608139560,369.86,369.86,369.79,369.83,1250
1608139620,369.92,369.94,369.85,369.86,469
1608139680,369.9,369.94,369.87,369.94,251
1608139740,369.92,369.95,369.89,369.91,323
1608139800,369.83,369.91,369.79,369.91,659
1608139860,369.93,369.93,369.8,369.84,583
1608139920,369.89,369.95,369.86,369.93,410
1608139980,369.85,369.89,369.81,369.89,166
1608140040,369.9,369.91,369.84,369.85,386
1608140100,369.91,369.94,369.88,369.91,246
1608140160,369.92,369.93,369.87,369.91,201
1608140220,369.89,369.94,369.89,369.92,259
1608140280,369.89,369.91,369.83,369.88,472
1608140340,369.87,369.91,369.86,369.89,234
1608140400,369.84,369.89,369.8,369.87,366
1608140460,369.92,369.92,369.84,369.85,327
1608140520,369.9,369.92,369.88,369.92,380
1608140580,369.92,369.93,369.87,369.91,258
1608140640,369.87,369.93,369.86,369.91,121
1608140700,369.87,369.91,369.85,369.88,207
1608140760,369.88,369.9,369.86,369.87,416
1608140820,369.87,369.94,369.82,369.89,700
1608140880,369.87,369.97,369.83,369.85,901
1608140940,369.66,369.9,369.61,369.87,1589
1608141000,369.6,369.67,369.38,369.65,1847
1608141060,369.56,369.65,369.54,369.59,360
1608141120,369.61,369.64,369.56,369.58,540
1608141180,369.64,369.64,369.55,369.62,518
1608141240,369.72,369.73,369.63,369.63,381
1608141300,369.79,369.81,369.69,369.72,372
1608141360,369.88,369.94,369.77,369.79,447
1608141420,369.96,369.97,369.87,369.88,304
1608141480,369.95,370.0,369.6,369.97,887
1608141540,370.02,370.02,369.93,369.95,608
1608141600,369.93,370.01,369.9,370.01,404
1608141660,369.92,369.94,369.89,369.92,275
1608141720,369.89,369.93,369.83,369.92,333
1608141780,369.88,369.9,369.86,369.89,250
1608141840,369.94,369.95,369.89,369.89,147
1608141900,369.82,369.95,369.82,369.94,241
1608141960,369.74,369.84,369.73,369.83,290
1608142020,369.69,369.76,369.66,369.75,266
1608142080,369.66,369.7,369.61,369.7,333
1608142140,369.62,369.71,369.6,369.67,244
1608142200,369.63,369.67,369.58,369.59,143
1608142260,369.72,369.72,369.63,369.64,190
1608142320,369.75,369.77,369.68,369.72,297
1608142380,369.76,369.79,369.73,369.75,433
1608142440,369.82,369.83,369.74,369.77,216
1608142500,369.77,369.83,369.71,369.82,336
1608142560,369.73,369.77,369.69,369.77,145
1608142620,369.71,369.77,369.69,369.73,138
1608142680,369.74,369.75,369.7,369.72,197
1608142740,369.8,369.82,369.73,369.74,400
1608142800,369.82,369.84,369.77,369.81,241
1608142860,369.79,369.82,369.77,369.82,203
1608142920,369.8,369.84,369.78,369.79,170
1608142980,369.8,369.81,369.72,369.8,314
1608143040,369.76,369.83,369.75,369.79,208
1608143100,369.79,369.8,369.73,369.77,158
1608143160,369.79,369.84,369.78,369.81,138
1608143220,369.74,369.79,369.72,369.78,184
1608143280,369.72,369.77,369.71,369.74,275
1608143340,369.72,369.73,369.66,369.71,254
1608143400,369.8,369.82,369.71,369.73,257
1608143460,369.88,369.88,369.78,369.81,362
1608143520,369.84,369.88,369.8,369.88,275
1608143580,369.91,369.93,369.84,369.85,277
1608143640,369.91,369.93,369.9,369.92,187
1608143700,369.87,369.93,369.86,369.91,121
1608143760,369.86,369.9,369.85,369.86,125
1608143820,369.84,369.88,369.79,369.86,652
1608143880,369.86,369.86,369.8,369.83,454
1608143940,369.89,369.91,369.86,369.86,407
1608144000,369.89,369.92,369.85,369.9,226
1608144060,369.88,369.92,369.87,369.89,133
1608144120,369.87,369.91,369.85,369.89,235
1608144180,369.89,369.9,369.82,369.88,441
1608144240,369.86,369.92,369.82,369.89,305
1608144300,369.81,369.88,369.81,369.87,112
1608144360,369.83,369.86,369.76,369.82,1102
1608144420,369.85,369.87,369.81,369.83,225
1608144480,369.86,369.9,369.84,369.86,300
1608144540,369.8,369.85,369.77,369.85,428
1608144600,369.81,369.83,369.73,369.8,522
1608144660,369.81,369.86,369.78,369.81,718
1608144720,369.78,369.82,369.76,369.81,261
1608144780,369.78,369.8,369.76,369.77,199
1608144840,369.77,369.79,369.74,369.79,1011
1608144900,369.78,369.81,369.74,369.76,315
1608144960,369.81,369.82,369.77,369.79,421
1608145020,369.84,369.84,369.8,369.81,549
1608145080,369.84,369.85,369.82,369.83,284
1608145140,369.83,369.87,369.82,369.83,361
1608145200,369.58,370.19,369.46,369.84,3827
1608145260,369.68,369.7,369.34,369.59,2461
1608145320,369.94,370.03,369.71,369.71,2205
1608145380,369.92,369.98,369.74,369.95,1410
1608145440,369.76,370.02,369.76,369.92,1485
1608145500,369.68,369.78,369.58,369.75,1156
1608145560,369.4,369.78,369.37,369.67,1459
1608145620,369.52,369.56,369.22,369.4,1520
1608145680,369.46,369.55,369.32,369.51,1171
1608145740,369.39,369.57,369.33,369.44,711
1608145800,369.21,369.41,369.18,369.39,1697
1608145860,369.25,369.33,369.17,369.2,804
1608145920,369.35,369.39,369.09,369.25,1571
1608145980,369.4,369.41,369.29,369.37,1027
1608146040,369.31,369.39,369.26,369.39,848
1608146100,369.22,369.3,369.16,369.3,795
1608146160,369.18,369.22,369.12,369.21,318
1608146220,369.19,369.31,369.11,369.19,848
1608146280,369.18,369.23,369.1,369.19,363
1608146340,369.17,369.18,369.06,369.17,470
